ativo,retornoBruto,retornoPercentual,LN
1INCHUSDT,0.0,NaN,NaN
AAVEUSDT,0.0,NaN,NaN
ADAUSDC,0.001299999999999999,0.04299463118323432,0.04209602853006046
ADAUSDT,0.001283666666666669,0.04249942061293632,0.041621118923697464
AIONUSDT,1.5999999999999348E-4,0.002573036719378141,0.0025697321277418036
AKROUSDT,0.0,NaN,NaN
ALGOUSDC,0.0,NaN,NaN
ALGOUSDT,0.004200000000000037,0.025940337224384047,0.02560959420432451
ALPHAUSDT,0.0,NaN,NaN
ANKRUSDC,0.0,NaN,NaN
ANKRUSDT,4.51999999999998E-5,0.03374141534786479,0.03318466294194974
ANTUSDT,0.0,NaN,NaN
ARDRUSDT,0.0,NaN,NaN
ARPAUSDT,3.4999999999999875E-4,0.053738676493167326,0.052344484362232956
ASRUSDT,0.0,NaN,NaN
ATMUSDT,0.0,NaN,NaN
ATOMUSDC,0.08749999999999991,0.04240573810216142,0.0415312515161117
ATOMUSDT,0.08730000000000038,0.04238344149013651,0.04150986171589208
AUDIOUSDT,0.0,NaN,NaN
AUDUSDT,0.0,NaN,NaN
AVAUSDT,0.0,NaN,NaN
AVAXUSDT,0.0,NaN,NaN
AXSUSDT,0.0,NaN,NaN
BALUSDT,0.0,NaN,NaN
BANDUSDT,0.027553333333333263,0.08543051148754066,0.08197669307530189
BATUSDC,0.006836666666666713,0.048449200387404856,0.04731212038868798
BATUSDT,0.006973333333333331,0.04944808187770344,0.04826438966729025
BCCUSDT,0.0,NaN,NaN
BCHABCUSDC,0.0,NaN,NaN
BCHABCUSDT,0.0,NaN,NaN
BCHSVUSDC,0.0,NaN,NaN
BCHSVUSDT,0.0,NaN,NaN
BCHUSDC,10.201333333333338,0.047021081435707046,0.04594906677232686
BCHUSDT,10.22066666666663,0.047211311498884356,0.04613073721572397
BCPTUSDC,0.0,NaN,NaN
BEAMUSDT,9.166666666666767E-4,0.0033982502100737833,0.003392489205695522
BEARUSDT,-8.439,-0.5674930511969873,-0.8381568861427083
BELUSDT,0.0,NaN,NaN
BGBPUSDC,0.002603333333333735,0.0021376118414393463,0.0021353303998928306
BKRWUSDT,0.0,NaN,NaN
BLZUSDT,0.0,NaN,NaN
BNBBEARUSDT,-52.633666666666656,-0.5753088758776228,-0.8563931410515938
BNBBULLUSDT,-27.21033333333333,-0.5320198649599832,-0.7593294304610589
BNBUSDC,0.8624400000000012,0.06948211211312572,0.06717452393352796
BNBUSDT,0.859770000000001,0.06933314051055217,0.06703522101558616
BNTUSDT,0.004533333333333306,0.026169950738916148,0.02583337702617101
BTCSTUSDT,0.0,NaN,NaN
BTCUSDC,296.54399999999987,0.04678858609936709,0.045726988002799354
BTCUSDT,296.04133333333357,0.0467835604240423,0.04572218694988781
BTSUSDT,4.743333333333301E-4,0.02894394272231704,0.02853297793581276
BTTUSDC,2.6633333333332915E-6,0.011962152289127559,0.011891171242129617
BTTUSDT,2.579999999999965E-6,0.011610638585122013,0.011543752351021362
BULLUSDT,-409.53600000000006,-0.41000545624740337,-0.5276419900020887
BUSDUSDT,1.866666666665573E-4,1.870101419605419E-4,1.869926577437271E-4
BZRXUSDT,0.0,NaN,NaN
CELOUSDT,0.0,NaN,NaN
CELRUSDT,1.2666666666667119E-5,0.008147512864494333,0.008114501069686848
CHRUSDT,0.0,NaN,NaN
CHZUSDT,7.53333333333283E-6,0.00118045254162924,0.001179756355350434
CKBUSDT,0.0,NaN,NaN
COCOSUSDT,-1.8333333333332875E-6,-0.006862989767906003,-0.006886648390240358
COMPUSDT,0.0,NaN,NaN
COSUSDT,-1.7433333333333276E-4,-0.03292414227258411,-0.03347834014498919
COTIUSDT,5.350000000000008E-4,0.032891366272516764,0.03236202127009936
CRVUSDT,0.0,NaN,NaN
CTKUSDT,0.0,NaN,NaN
CTSIUSDT,0.0,NaN,NaN
CTXCUSDT,0.009526666666666656,0.14856014138683826,0.13850910693651222
CVCUSDT,4.263333333333341E-4,0.02289078999176719,0.022632726619552103
DAIUSDT,0.0,NaN,NaN
DASHUSDT,5.521333333333331,0.08609550342791494,0.08258915818655911
DATAUSDT,0.009163666666666667,2.1104713649623834,1.1347742790030215
DCRUSDT,0.0,NaN,NaN
DENTUSDT,3.986666666666694E-6,0.03602518148137013,0.03539144999109333
DGBUSDT,0.0,NaN,NaN
DIAUSDT,0.0,NaN,NaN
DNTUSDT,0.0,NaN,NaN
DOCKUSDT,1.3946666666666673E-4,0.034202566827433944,0.03363066292182179
DOGEUSDC,0.0,NaN,NaN
DOGEUSDT,5.465333333333315E-5,0.030204668128143153,0.02975748942246649
DOTUSDT,0.0,NaN,NaN
DREPUSDT,-3.6999999999994936E-6,-0.0031757839322494874,-0.0031808374361022205
DUSKUSDC,-0.004356666666666667,-0.8043076923076924,-1.6312117119836613
DUSKUSDT,-9.333333333333763E-5,-0.005188067444876987,-0.005201572196073508
EGLDUSDT,0.0,NaN,NaN
ENJUSDT,0.008673666666666677,0.11113578802154311,0.10538272463059405
EOSBEARUSDT,-16.475333333333335,-0.517565996837597,-0.7289111485690356
EOSBULLUSDT,-2.0973333333333333,-0.5334916059013057,-0.7624792650759296
EOSUSDC,0.09060333333333315,0.03971995393940797,0.03895140183398162
EOSUSDT,0.08859000000000039,0.03889432807512816,0.038157001531007914
ERDUSDC,0.0,NaN,NaN
ERDUSDT,-6.0666666666666334E-6,-0.007179685435100724,-0.00720558341057027
ETCUSDC,0.0,NaN,NaN
ETCUSDT,0.0983333333333345,0.0195582228404243,0.019369418612517356
ETHBEARUSDT,-7.332333333333334,-0.5216514892809714,-0.7374157102337101
ETHBULLUSDT,-42.529,-0.5421966300490833,-0.7813155103048385
ETHUSDC,6.813333333333333,0.049315042052895386,0.048137610400521835
ETHUSDT,6.83299999999997,0.04955710707758332,0.048368272402360746
EURUSDT,-0.005679999999999907,-0.005253972854473488,-0.005267823505113555
FETUSDT,2.9199999999999886E-4,0.02099813030346609,0.02078070794036803
FILUSDT,0.0,NaN,NaN
FIOUSDT,0.0,NaN,NaN
FIROUSDT,0.0,NaN,NaN
FLMUSDT,0.0,NaN,NaN
FTMUSDC,0.0,NaN,NaN
FTMUSDT,4.133333333333376E-5,0.01362038664323384,0.013528462927532221
FTTUSDT,0.10880000000000045,0.045827249241828794,0.0448081983148588
FUNUSDT,9.666666666666721E-6,0.005477278736826241,0.005462332995469149
GBPUSDT,0.0,NaN,NaN
GRTUSDT,0.0,NaN,NaN
GTOUSDC,0.0,NaN,NaN
GTOUSDT,1.586666666666672E-4,0.03483861523823473,0.034245487253352754
GXSUSDT,0.0,NaN,NaN
HARDUSDT,0.0,NaN,NaN
HBARUSDT,-0.0010866666666666733,-0.03120871546458881,-0.03170608292801078
HCUSDT,0.014626666666666677,0.014692046272579695,0.014585163770729933
HIVEUSDT,0.0,NaN,NaN
HNTUSDT,0.0,NaN,NaN
HOTUSDT,8.299999999999497E-7,0.002516447867082938,0.0025132869139543514
ICXUSDT,0.007530000000000009,0.03544697076684078,0.03483318930782162
INJUSDT,0.0,NaN,NaN
IOSTUSDT,8.44000000000001E-5,0.027614788962809556,0.027240377900527083
IOTAUSDT,0.0065233333333333254,0.04579598904827642,0.04477830746933515
IOTXUSDT,8.656666666666691E-5,0.041328495496355755,0.0404972974883803
IRISUSDT,0.0,NaN,NaN
JSTUSDT,0.0,NaN,NaN
JUVUSDT,0.0,NaN,NaN
KAVAUSDT,0.010043333333333349,0.020990372155884618,0.02077310932012882
KEYUSDT,-6.416666666666702E-5,-0.07225162331569301,-0.07499472877693339
KMDUSDT,0.0,NaN,NaN
KNCUSDT,0.0,NaN,NaN
KSMUSDT,0.0,NaN,NaN
LENDUSDT,0.0,NaN,NaN
LINKUSDC,0.23498000000000108,0.100733344002927,0.09597663404065382
LINKUSDT,0.2346833333333329,0.10078243990701163,0.09602123595034859
LITUSDT,0.0,NaN,NaN
LRCUSDT,0.0,NaN,NaN
LSKUSDT,0.030146666666666766,0.030832063436868395,0.030366304703141115
LTCUSDC,1.2333333333333272,0.03146285257527692,0.030978039865927082
LTCUSDT,1.2350000000000065,0.031570067656231604,0.031081979148717756
LTOUSDT,6.726666666666756E-4,0.020072411872364304,0.019873616808094397
LUNAUSDT,0.0,NaN,NaN
MANAUSDT,0.0,NaN,NaN
MATICUSDT,2.910000000000013E-4,0.025798634711427848,0.025471465022084718
MBLUSDT,1.0699999999999989E-5,0.008237105465742856,0.008203365664757675
MCOUSDT,0.4980333333333329,0.11574992252866423,0.10952675509292589
MDTUSDT,0.0,NaN,NaN
MFTUSDT,-1.2799999999999877E-5,-0.02131912058627561,-0.021549655459584437
MITHUSDT,5.333333333333232E-5,0.0157868771583618,0.015663560575789107
MKRUSDT,0.0,NaN,NaN
MTLUSDT,0.01719333333333331,0.06887159013525945,0.06660350334529369
NANOUSDT,0.027593333333333248,0.05644039599639994,0.05490514000962306
NBSUSDT,0.0,NaN,NaN
NEARUSDT,0.0,NaN,NaN
NEOUSDC,0.24359999999999893,0.03628077387069384,0.035638124368455065
NEOUSDT,0.23349999999999937,0.03476116277454122,0.0341706394836994
NKNUSDT,0.0010683333333333326,0.08495016963528412,0.08153405933433935
NMRUSDT,0.0,NaN,NaN
NPXSUSDC,0.0,NaN,NaN
NPXSUSDT,9.866666666666617E-7,0.008878756974023627,0.008839572579661947
NULSUSDT,0.012699999999999961,0.07510793068779908,0.07242105717963232
OCEANUSDT,0.0,NaN,NaN
