Day,FitnessDummie,PastReturnDummie,FutureReturnDummie,BestFitness,PastReturn,FutureReturn,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w101,w102,w103,w104,w105,w106,w107,w108,w109,w110,w111,w112,w113,w114,w115,w116,w117,w118,w119,w120,w121,w122,w123,w124,w125,w126,w127,w128,w129,w130,w131,w132,w133,w134,w135,w136,w137,w138,w139,w140,w141,w142,w143,w144,w145,w146,w147,w148,w149,w150,w151,w152,w153,w154,w155,w156,w157,w158,w159,w160,w161,w162,w163,w164,w165,w166,w167,w168,w169,w170,w171,w172,w173,w174,w175,w176,w177,
80,11.21951269208657,0.11090406116422687,0.05762942863010718,-3.3508404E-4,0.10733367784058047,0.008958385545600566,,2.5053281E-14,7.093428E-11,6.297549E-7,2.2567588E-11,4.8050627E-8,0.0041310275,6.3744896E-15,1.4201333E-14,1.862604E-14,0.17565204,3.9556895E-8,1.8852785E-14,2.0355347E-12,7.295095E-15,3.923104E-6,1.0543329E-14,3.6874255E-8,2.0476608E-14,0.0142664965,1.4996408E-7,8.675646E-15,7.185665E-15,5.727939E-10,0.0128370505,1.287414E-14,2.3561646E-14,1.6794231E-12,1.3451325E-17,2.1326844E-8,0.011026133,6.5082565E-7,1.8519205E-14,0.006280974,0.14351429,2.711421E-14,6.825821E-15,1.5028494E-14,1.0153938E-4,5.3982265E-15,3.8863557E-15,2.2662625E-9,7.669587E-5,3.5321095E-4,1.7991739E-14,2.127504E-5,9.017769E-15,8.933831E-15,1.3401431E-14,8.983041E-15,2.9641984E-15,0.10497895,2.424499E-14,1.4314783E-9,1.9482798E-14,1.8157593E-9,3.7879374E-12,1.8156602E-14,8.6897617E-10,1.9417868E-14,5.8878585E-10,1.5590517E-14,3.804564E-15,3.6547426E-15,2.1510991E-14,6.14365E-15,1.6597963E-7,1.960132E-14,1.7856613E-14,7.5754306E-6,2.2849297E-14,2.4403163E-14,2.4521935E-6,0.008790755,2.3143434E-14,4.6257785E-5,1.3460555E-14,5.416286E-9,5.8222766E-15,3.2921227E-7,1.7235598E-14,2.3301666E-14,9.712243E-16,1.4773854E-14,1.9682735E-14,8.545968E-15,1.28133495E-14,2.5354681E-14,3.430756E-4,1.04269315E-14,2.6243366E-14,1.457557E-14,2.6537515E-14,1.4995815E-14,4.612953E-13,1.8709501E-11,5.3787617E-6,2.9805253E-15,4.318434E-15,0.0015343167,6.3462707E-15,5.2011615E-5,3.738017E-5,0.0069573857,5.720182E-15,0.08003995,0.009478531,1.0400672E-15,2.1203525E-14,8.414966E-15,3.861278E-10,1.5649257E-14,7.0405303E-4,2.0147526E-14,0.0021758405,1.0630517E-14,2.0264065E-15,1.7681674E-14,3.1092443E-15,2.762378E-14,7.484028E-11,8.9163525E-15,1.6603279E-9,8.039739E-15,1.4532402E-5,2.2397231E-4,2.6077497E-14,1.3901197E-14,9.062509E-4,1.7966018E-14,2.7251528E-14,0.018678172,2.2520641E-14,1.7166033E-15,1.2444635E-14,0.003097402,0.0025469519,8.576595E-6,1.5888903E-14,3.2865932E-11,1.8227595E-14,1.6391628E-9,2.0148949E-14,7.625905E-15,0.016877742,0.034641836,0.33817434,1.4383956E-4,5.9107784E-4,1.6643591E-14,1.9038532E-10,6.229668E-10,7.234344E-11,2.7707439E-14,2.2956043E-14,8.15913E-15,6.460719E-7,6.112586E-8,6.1102886E-15,8.833413E-15,9.745355E-15,3.4273907E-16,1.4140257E-14,9.6823845E-15,2.609553E-14,3.4415185E-5,2.0651953E-15,4.51602E-4,2.1180635E-10,1.2518922E-10,2.3849107E-6,1.796457E-14,1.0074697E-9,1.0654413E-14,2.4372577E-14,2.2488294E-14,1.8548004E-4,2.5119341E-14
81,30.213723977181417,0.08355421329503268,0.0016075509046245902,-5.898436E-4,0.061005236168257954,-0.012381306068176985,,4.4949794E-15,5.7164102E-15,7.814699E-15,2.2819413E-15,3.6916643E-7,7.599482E-15,6.3592805E-11,1.1154255E-9,4.8485993E-10,7.1240583E-4,9.436088E-8,0.0017742835,6.2960565E-15,5.5690947E-8,7.880341E-15,1.6454798E-8,2.2822465E-5,2.0398527E-12,1.6147225E-15,7.109602E-4,4.6945027E-15,6.546847E-17,0.0044975667,1.146616E-15,3.6061174E-15,1.3209437E-8,6.5799875E-16,4.7989283E-15,5.9298083E-15,2.9520875E-10,9.165649E-12,1.9024038E-10,7.714978E-10,3.0387414E-4,1.2264466E-15,4.552596E-15,6.9757866E-6,6.317571E-15,3.4344505E-15,4.0289452E-15,1.3475377E-9,7.839103E-15,7.7403597E-16,6.788738E-15,1.2378801E-15,2.6363257E-15,4.3012489E-7,2.4126169E-15,4.2198085E-8,1.0549266E-15,5.7059006E-12,2.2458473E-9,1.4397246E-10,1.4932779E-15,2.5471066E-15,2.0586945E-9,7.083934E-15,6.858134E-7,3.448849E-16,6.409392E-11,5.5770997E-5,7.0927528E-15,4.4078476E-15,1.3466435E-4,3.6104585E-15,0.0070025064,4.115106E-15,2.3681914E-6,3.3147214E-7,1.5530126E-15,2.3707599E-15,3.0797775E-9,5.4225775E-17,4.6623196E-15,6.8195503E-15,4.182183E-15,7.995434E-16,5.9878343E-15,7.607276E-15,0.0073604495,2.1596631E-7,2.301575E-11,6.753704E-15,6.369638E-12,1.0523286E-15,0.043397274,4.9236115E-15,6.6149017E-16,6.8322514E-11,6.4064435E-15,1.4610486E-15,1.8456147E-15,2.3323764E-8,1.4768982E-15,3.5288689E-15,4.2092204E-4,4.291966E-15,7.318847E-4,1.3390095E-7,0.019075632,1.4833978E-4,3.6732448E-4,0.09661749,5.027767E-15,1.5057083E-15,5.949262E-15,6.5527176E-15,1.010745E-12,2.219581E-15,5.4541145E-16,4.324079E-15,2.2310678E-15,1.9666002E-15,2.3353673E-4,1.0049024E-15,6.985627E-15,4.3427646E-15,0.45353177,4.371945E-15,4.7988215E-15,6.5421855E-6,2.448666E-15,0.014413044,6.251136E-15,5.694566E-16,3.0296539E-15,3.0243519E-15,0.08597549,2.621075E-6,5.0094198E-15,2.446674E-6,4.4446593E-15,5.026057E-15,5.037571E-15,0.064248554,5.487529E-4,1.6798992E-15,4.6112834E-17,6.0853784E-9,1.83408E-11,6.5805534E-16,2.588409E-15,4.093699E-15,7.64965E-15,1.2615013E-8,2.0583508E-15,0.0014147192,7.561696E-15,9.492201E-6,4.920264E-15,0.0033155303,1.8007904E-11,2.284308E-12,2.8136853E-15,5.6292665E-11,4.949798E-16,5.193056E-15,5.856985E-13,3.5561352E-5,2.7880963E-16,9.651672E-5,4.2295714E-15,3.1601582E-16,0.014403619,6.957157E-15,9.814639E-5,3.8893767E-15,4.9805635E-15,1.8301025E-12,0.07932652,6.8889235E-11,3.1137228E-5,0.09894231,1.8178377E-15,1.7835431E-5,7.573076E-15,7.81062E-12
82,29.744888764354922,0.04977752303271014,0.02912431556782487,-7.949248E-7,-2.0997224025705774E-4,-0.0022590182553548816,,2.2487519E-11,2.2023994E-11,3.4564667E-11,1.7510489E-13,5.7624135E-12,2.6840039E-11,1.2337036E-11,1.7731825E-8,1.1077015E-11,6.1594215E-12,1.2108213E-11,3.3744955E-11,4.2098243E-12,9.922613E-12,6.6297E-12,7.083264E-12,2.3708424E-11,0.02744093,6.8713754E-4,2.8910437E-12,1.5734431E-11,2.2597355E-11,2.8786645E-11,1.1509168E-11,0.0018870508,0.0043692924,3.7329324E-12,2.0637695E-11,1.3467828E-11,2.5069103E-11,1.34104065E-11,8.082408E-7,3.3404758E-11,0.4589478,0.0548572,2.2124328E-11,1.0096126E-4,1.0219352E-8,1.3124277E-7,1.8343816E-11,3.1525824E-9,4.5353943E-5,2.7381748E-11,9.3633325E-6,0.0041711326,8.828833E-6,1.3747441E-12,1.2167178E-11,1.4583749E-7,2.2844135E-11,2.0893846E-11,1.2394103E-11,0.0029254784,6.183002E-12,1.4724938E-11,2.1990621E-11,1.09108805E-5,2.1845864E-11,3.604716E-11,5.205986E-7,3.6466007E-11,2.3631786E-11,2.5466034E-11,0.030932672,2.1153414E-6,6.39274E-12,4.1651828E-7,5.464214E-8,6.0154754E-5,3.2774753E-12,1.8181663E-11,1.8104322E-11,7.6804E-7,3.721608E-9,2.457465E-11,3.22954E-11,3.452413E-11,2.215061E-11,2.6995937E-11,2.930148E-11,1.6190048E-11,2.2587494E-11,2.2252674E-11,1.8234056E-4,3.5638048E-11,3.3503946E-11,1.3970818E-11,2.9234326E-9,3.683158E-11,2.1555759E-11,3.137857E-11,1.6513636E-11,2.8889459E-11,2.2933943E-11,5.805968E-12,2.7055745E-11,5.751941E-9,8.8773525E-8,1.7298763E-11,3.6684773E-11,2.6378186E-12,8.4163804E-12,7.41601E-12,5.730815E-12,2.0565414E-12,1.4949687E-11,3.3699092E-11,0.0037103936,3.9721104E-12,0.0015632279,1.8500189E-9,3.1146568E-11,0.10264079,9.810185E-13,0.018902145,3.871306E-9,1.32592244E-11,0.0031663177,0.06362472,3.7692453E-11,1.9744768E-12,1.1045119E-4,7.137345E-5,5.7969116E-12,2.1883289E-11,1.5970628E-11,1.2123946E-11,1.25286986E-11,0.00893204,3.655804E-12,1.4950255E-11,3.3206733E-11,1.3613787E-11,4.6546096E-12,3.1248306E-11,7.720336E-12,9.384736E-9,2.5408585E-8,3.62085E-11,2.1718655E-11,1.8221362E-11,1.9849601E-11,8.972563E-12,2.575386E-11,2.3887208E-11,5.9202305E-12,3.79756E-8,2.0997265E-11,1.4017912E-11,3.392683E-11,0.11035872,3.4702043E-11,0.0046184147,9.685349E-10,1.2934736E-4,3.56857E-11,0.043281257,2.9494528E-5,0.05131263,1.5965437E-11,9.29155E-12,8.7156185E-12,2.0286403E-11,5.993696E-4,3.172253E-11,9.11046E-12,9.576951E-12,3.075203E-4,8.033515E-12,7.805715E-12,2.3477746E-11,3.231654E-8,4.1609012E-12,7.0191192E-12,1.9495221E-11,1.1155928E-11,1.50049E-11
83,18.435691280818222,0.060311428028748185,-0.02463306918207833,-3.3642993,0.014054883584455863,-0.0603201295230835,,7.7121655E-8,3.3986518E-7,6.186066E-7,0.28390318,1.9858614E-7,0.074317746,1.3962641E-7,1.7283048E-5,4.6294105E-8,2.2747507E-5,3.6116714E-7,9.348659E-8,7.2427286E-4,5.7303325E-8,5.567644E-7,6.108557E-7,5.213945E-7,0.020399485,2.174992E-7,9.0961976E-8,2.484432E-7,5.661753E-7,1.641688E-7,4.360551E-7,0.0019148018,2.396919E-8,0.0027102446,0.016220234,1.3173091E-7,0.0037047223,3.7790068E-7,3.6305866E-7,5.039454E-7,5.804387E-7,3.453888E-7,2.2318856E-7,5.126281E-4,3.3173774E-7,0.012150203,1.1947358E-7,4.3047477E-9,4.612002E-7,1.9754179E-8,3.5337968E-7,3.8680383E-7,3.5675163E-7,5.0553234E-7,8.218889E-8,4.5313874E-7,2.1299509E-7,2.7394384E-7,2.8581601E-7,5.0178807E-7,4.474195E-7,1.3947816E-4,6.581148E-4,2.1489701E-7,0.076136164,5.287289E-7,1.4266628E-7,4.8911875E-7,3.0427844E-7,4.8526005E-7,5.4913636E-7,5.625701E-6,2.5346029E-7,2.2072408E-7,0.0036403337,2.3421835E-5,7.392563E-8,4.9292635E-7,3.2051528E-8,3.1156724E-5,5.2396473E-7,6.003928E-7,2.8998488E-7,1.0135468E-7,4.0252124E-7,2.9172844E-7,4.602261E-7,4.2642105E-7,4.3291135E-7,8.650025E-8,1.8572321E-7,1.256831E-7,5.783033E-7,0.015809823,2.0353984E-7,1.8430698E-4,4.901185E-7,1.4701263E-7,3.721335E-8,2.4882243E-5,1.2235022E-4,1.4149255E-7,4.400875E-7,2.6352753E-8,0.022484738,2.48348E-7,5.919703E-7,3.6864614E-7,8.7262634E-8,9.960904E-8,9.7052855E-8,4.503658E-7,3.897495E-8,3.5689825E-7,5.871531E-7,0.020589167,4.1862154E-7,3.6229103E-8,6.175367E-8,5.120766E-7,0.0012457777,8.6135785E-8,3.890896E-9,4.283345E-4,4.5207508E-7,5.7074084E-7,1.9190394E-7,1.059261E-7,3.6922867E-7,8.419372E-5,2.3848682E-7,4.876146E-7,2.2334346E-7,1.0537054E-7,5.377645E-6,4.426146E-7,3.5888655E-7,1.014121E-4,2.6595715E-5,3.00275E-7,1.05294985E-5,5.029792E-7,0.08873287,6.1715275E-7,8.0544286E-4,5.3480943E-7,5.9020664E-7,0.013096271,3.4767308E-7,4.899944E-7,4.011505E-7,3.0078584E-7,7.478742E-8,4.577387E-7,2.387174E-7,2.151678E-7,2.9791027E-4,4.5015966E-8,6.1137536E-7,6.014359E-7,2.8333216E-4,4.2930623E-8,2.0605717E-7,0.3379587,1.4688129E-7,2.8554734E-7,8.1705565E-8,5.1482834E-7,5.560694E-7,3.2095699E-7,5.766311E-7,2.8700766E-8,3.781143E-7,3.3542904E-7,4.778114E-7,4.7378148E-7,4.7548687E-7,3.919136E-7,7.086468E-8,6.145835E-7,4.717544E-7,1.8093408E-7,1.9939279E-8,4.3289855E-4
84,1.2778531521304162,0.012326283186569958,-0.0019804810833541756,-101.97694,0.0213244625235934,0.04811831148898896,,2.8606108E-5,1.59531E-4,5.5598764E-5,9.780434E-7,0.3326092,2.825384E-5,8.624565E-5,1.6246324E-5,1.2433952E-4,8.672142E-5,8.762034E-5,2.9720966E-5,7.1026414E-5,1.3261229E-4,7.901096E-5,0.012048993,1.1348624E-4,0.0142736025,2.8239152E-5,1.6201011E-4,1.8591052E-5,1.5567888E-4,9.065991E-5,1.1697944E-4,6.8491E-5,6.967269E-5,1.4303022E-4,1.0742652E-4,1.1413643E-4,9.214589E-5,1.4963497E-4,8.908977E-5,1.5014806E-4,5.507233E-5,6.1812345E-5,5.7361347E-5,4.8019876E-5,7.594455E-5,1.7812226E-5,7.82546E-5,8.01011E-5,1.5280815E-4,1.0589944E-4,3.429703E-5,6.7742985E-5,1.3966029E-4,1.1633345E-4,3.449489E-5,3.5069213E-5,8.6561995E-6,7.509318E-5,8.558124E-6,1.01439E-4,1.639882E-4,1.2563837E-4,3.5113564E-5,0.020930635,4.26713E-6,1.3854893E-4,2.8525277E-5,9.060448E-6,1.0065576E-4,0.07005936,5.9301212E-5,8.08945E-5,4.443417E-5,1.4024052E-4,3.669439E-5,1.3194227E-5,1.18481956E-4,1.1529889E-5,2.3126508E-5,6.0899496E-5,7.935732E-6,1.5088431E-4,1.1129635E-4,1.2059647E-4,7.820142E-5,0.2851531,1.2216596E-4,1.3146515E-4,1.3991876E-4,5.6669327E-5,1.3575162E-4,2.2285492E-5,1.4859054E-4,1.644886E-6,9.507425E-6,0.028485019,1.1982714E-5,4.530204E-5,8.337514E-5,1.5516483E-4,8.162117E-5,5.1192903E-5,1.1911221E-4,8.982105E-5,0.023046933,1.3127089E-4,8.3763625E-6,1.5758695E-4,7.602578E-5,1.3564398E-4,2.7953224E-6,5.772455E-5,5.5801946E-5,0.0047110324,4.084518E-6,8.361163E-5,1.102203E-4,9.144601E-5,0.052463025,8.055414E-5,3.2580178E-5,1.7301276E-5,6.7093235E-5,1.3182705E-4,8.846565E-5,0.05043578,4.4331224E-5,1.5201716E-4,1.3534722E-4,1.600386E-4,1.2472927E-4,9.535758E-5,1.00460915E-4,2.9604596E-5,7.696037E-5,1.4972982E-4,9.6192016E-5,5.3045173E-5,1.3024951E-4,0.008487438,2.9986408E-5,1.4769967E-4,8.986316E-5,8.4834806E-5,4.583116E-5,1.5394043E-4,8.995064E-5,1.3186157E-4,6.4238943E-6,1.94532E-5,6.473582E-5,1.0294213E-4,5.144873E-5,6.56323E-5,1.5893856E-4,1.2580093E-4,6.212554E-5,6.3033745E-5,1.5879566E-4,1.277184E-4,5.3616513E-5,1.6143243E-4,5.0909526E-5,1.586231E-4,1.6033367E-4,1.4233745E-4,1.1530933E-4,1.2308842E-4,8.037992E-5,1.6315554E-4,3.8484686E-5,9.000639E-5,1.5551047E-4,0.083395235,2.1047748E-5,1.2732527E-4,7.259271E-5,2.3617682E-5,1.4010424E-4,1.2521473E-4,1.3195988E-4,5.4722197E-5,1.08859014E-4,6.107763E-5
85,5.209897621553122,7.239393996178315E-4,0.043962918407118384,-97.35282,0.01487422025895592,0.13869009501679788,,4.0108084E-8,2.3340634E-8,2.5056112E-8,0.37555408,1.2354915E-8,1.8108034E-8,0.0015812474,6.0357866E-7,6.452161E-9,1.4730132E-8,2.4270383E-8,2.67781E-7,3.172424E-8,4.3619213E-8,2.5506168E-8,3.2997736E-8,2.9861816E-8,5.801623E-6,2.8022676E-8,0.002468817,3.5077917E-8,6.2033756E-9,3.4364625E-8,2.1835067E-6,3.5931743E-4,1.905481E-8,6.6047416E-9,2.3065425E-8,3.0697112E-8,1.9033042E-8,7.424528E-5,1.6661165E-9,2.8027213E-8,8.100507E-9,0.12803781,5.2471134E-9,8.605094E-7,4.3161613E-8,3.8183387E-8,1.1139684E-8,0.0054616136,1.3708896E-8,1.844081E-8,7.935745E-9,3.2752435E-8,0.014147572,0.105694495,4.5705026E-8,1.0827033E-6,4.2450527E-8,1.706217E-8,7.075194E-9,2.1529985E-8,3.5248973E-9,1.2356345E-8,2.3020825E-6,2.6088369E-8,3.201187E-8,4.177294E-8,4.210983E-8,0.040234182,1.1387091E-8,3.0437327E-8,2.0550306E-8,2.102562E-9,2.459038E-8,5.5807956E-5,1.5663308E-10,2.7572007E-8,8.811857E-9,3.6291368E-8,2.8612165E-8,1.8195042E-8,3.5364678E-6,9.646233E-9,8.968578E-9,3.935938E-8,0.002052183,1.0344201E-8,1.1064098E-8,0.0020386013,2.6510097E-8,3.182587E-8,7.574609E-9,6.386128E-9,9.057776E-9,0.0019853204,1.957158E-8,4.094784E-8,2.2960451E-8,1.71373E-8,6.539525E-5,3.2633736E-8,3.019506E-9,2.6606093E-4,4.186172E-4,1.250786E-8,3.09713E-8,3.8621714E-8,2.6740267E-8,5.14639E-6,4.3253463E-6,1.5140738E-8,1.083065E-5,2.4998107E-8,2.1058357E-8,1.7880463E-8,1.5192576E-8,3.424676E-8,1.44363295E-8,3.6169507E-8,1.8319314E-8,3.665332E-8,2.4499308E-4,7.365122E-9,2.0505471E-8,1.8097271E-8,8.502867E-4,0.033084817,7.200913E-5,1.3104676E-8,4.500378E-8,4.0023096E-8,2.936628E-5,1.5416079E-8,1.257042E-8,1.1828584E-8,0.0046777697,6.748396E-7,8.697927E-9,1.1793161E-8,2.1320985E-4,8.65852E-9,2.4091478E-6,1.5198589E-8,2.4044642E-8,3.352658E-8,4.137177E-9,0.041601103,1.0982821E-9,2.5204733E-8,1.3791627E-8,1.7004831E-8,9.736314E-9,2.071283E-9,1.6131319E-8,3.0176135E-8,3.4336394E-4,4.083955E-8,0.040398095,3.866907E-8,9.2938435E-6,3.8544403E-8,2.125486E-8,1.9323192E-8,5.7391095E-4,2.4728921E-8,3.2978072E-8,3.8920664E-8,2.8473224E-8,4.3655417E-4,3.2598646E-8,1.2095463E-4,1.4944158E-8,2.376769E-8,4.32326E-9,0.024810292,3.9666293E-8,1.36794505E-8,4.7810587E-9,4.278398E-9,2.8324287E-8,4.2628987E-8,0.17199686,1.8979391E-9,2.7842379E-8,1.6061655E-8
86,66.58184452331415,0.009759018429040454,0.05086287866508862,-0.0012461783,-0.00827510913093568,0.02136484147842173,,9.957172E-13,9.80572E-13,2.4835294E-12,1.7216601E-4,7.0708354E-15,3.6573886E-9,1.3032042E-12,2.5548788E-12,1.3679218E-12,2.7679645E-12,0.085488714,2.6941963E-4,2.4555716E-12,0.06560616,9.0576494E-13,1.0234285E-7,2.075592E-6,7.9720226E-13,1.6954962E-12,1.2099443E-12,1.8921665E-12,2.0423296E-12,1.7058556E-12,1.8236322E-12,7.709645E-4,1.0164787E-12,1.7676639E-12,1.1884712E-12,7.0854794E-6,1.2503744E-5,1.7047629E-5,1.7656114E-12,1.5606086E-12,1.2644303E-12,1.6179341E-12,7.0300346E-13,4.7339887E-5,1.0629904E-13,2.9622293E-13,7.1752693E-9,2.3544898E-13,1.207726E-12,2.2539184E-12,9.219601E-5,2.8450142E-12,6.0583066E-6,0.08033403,1.38047E-12,0.03465929,1.5122843E-12,3.577973E-4,2.0009318E-12,2.0798492E-13,1.2068298E-13,9.462599E-13,2.4295251E-12,4.06708E-6,1.1486947E-12,1.9661107E-12,1.3156594E-12,7.605967E-13,2.788351E-9,1.6228877E-12,6.250704E-4,0.0013996838,1.2319936E-12,2.803077E-12,3.53008E-6,0.01982301,2.3461344E-12,9.051943E-14,5.1571266E-4,3.8949627E-13,0.012621604,1.1004114E-12,2.5174604E-12,3.0537413E-13,2.486947E-12,2.3312269E-7,0.004752514,1.8272726E-4,2.1423989E-12,1.678675E-12,0.0013184146,1.7158455E-12,9.36113E-11,1.1624948E-12,2.7858933E-13,1.6013492E-12,8.455425E-6,1.7392644E-12,9.385796E-13,3.498306E-13,2.4448878E-9,1.5641985E-4,4.1431576E-8,0.17703395,1.7061254E-12,0.016802086,2.3296537E-10,7.178992E-13,1.7189576E-12,1.899867E-15,1.1397186E-13,1.5580088E-12,9.785611E-4,8.092177E-13,2.3969338E-12,6.0676507E-7,1.0332807E-4,1.3554705E-12,9.203158E-13,2.506246E-12,1.562398E-4,2.79487E-5,2.142438E-12,1.6798847E-12,2.4184415E-12,2.257605E-12,1.3920102E-12,1.0463119E-12,2.7423226E-12,7.327955E-6,1.3096191E-7,2.5075326E-12,6.507552E-7,3.679134E-13,8.7964097E-10,1.6753216E-12,0.0028815335,5.4435313E-5,1.0503485E-12,2.1213273E-10,1.9528311E-12,2.8376127E-12,2.8375394E-12,2.6125506E-12,2.1224116E-7,1.663622E-13,0.22382745,1.2309762E-12,2.471797E-12,7.4080217E-13,0.156714,1.9017565E-12,2.0285186E-12,2.3416412E-12,2.1523367E-12,2.7318163E-12,7.060437E-5,0.016925188,2.9659624E-13,1.9533728E-12,7.961914E-13,2.8119739E-5,1.4343939E-12,2.7323775E-12,1.2078602E-12,1.3601569E-12,0.08977878,7.372162E-9,1.7793098E-4,4.5268433E-7,1.534358E-12,5.8891813E-13,4.4205067E-13,1.9383267E-12,6.168842E-13,2.4637163E-12,1.9772546E-5,3.4694104E-13,2.4783702E-12,2.7826352E-12,2.243244E-12,1.9434246E-12,0.005156381,1.4358912E-12
87,102.7024126794758,0.0181864102033668,0.024111652166144228,-0.0022527422,0.017825832944138607,0.00912741865758828,,6.249295E-9,3.7013597E-9,5.834249E-9,6.3223315E-9,3.8386763E-10,1.0271805E-8,1.1175296E-8,4.36581E-9,3.5788653E-5,1.0449205E-4,1.7311242E-4,1.32592355E-8,8.589792E-9,1.2997817E-8,2.7319818E-9,0.14618474,5.6138915E-6,8.574628E-9,3.3070077E-4,8.421851E-9,4.017649E-9,6.9920865E-9,1.0789014E-6,6.527145E-9,3.459432E-4,1.2839264E-8,6.7151995E-9,1.0024134E-8,4.5664956E-9,3.0365424E-9,9.752073E-9,5.9851173E-9,1.6131038E-10,0.027319526,6.6613612E-9,2.2133997E-9,4.369893E-9,9.94154E-9,1.0227898E-8,0.016630955,2.8284834E-9,5.8135197E-10,5.745714E-9,2.7088172E-9,1.031801E-9,1.036837E-8,6.9049158E-9,7.676637E-9,5.7056315E-10,5.596939E-9,1.2476358E-8,4.458803E-9,6.801883E-9,1.3735789E-10,5.5410734E-9,1.277256E-8,1.0126797E-8,1.9807431E-9,1.2212626E-8,1.1477164E-8,2.8048748E-9,1.6349339E-4,2.746026E-9,1.757093E-9,4.4572026E-9,7.582105E-9,1.2406188E-8,3.0928038E-9,6.7875736E-9,1.1889834E-8,8.3941465E-10,6.54675E-9,3.1774565E-9,0.0010821802,9.603068E-7,7.303676E-9,6.356629E-9,8.660665E-7,8.030242E-9,1.2732516E-8,6.210116E-9,3.642442E-9,0.009081588,8.805861E-9,8.646101E-9,1.1754142E-8,0.08527347,0.07257483,4.038445E-9,6.497982E-9,3.55658E-9,1.3210452E-9,6.3501786E-9,2.0387002E-4,5.5857647E-9,9.4035795E-6,3.8842654E-9,6.041708E-5,1.0853449E-8,9.547321E-9,6.4602284E-9,5.4367923E-9,1.0672611E-8,5.6069474E-9,3.950999E-6,6.7159736E-9,5.7594485E-9,0.2733895,1.1287359E-8,5.7904903E-9,4.722053E-9,1.29567015E-8,4.0145642E-9,6.866593E-9,3.0227896E-9,1.0016757E-5,8.515942E-9,9.839714E-6,1.0916344E-8,0.010011957,9.064058E-9,3.0808525E-5,1.2387807E-8,0.0040146755,0.0076073008,2.1874026E-4,1.0074575E-5,9.5995E-10,1.4204162E-9,0.03577072,1.3376417E-9,4.208149E-9,3.190375E-9,7.728089E-9,2.5422595E-9,1.1140086E-8,0.031672314,9.097089E-9,9.200194E-9,2.5809155E-9,3.7795567E-9,8.497009E-9,0.044404723,8.560406E-9,1.163593E-9,0.0014653694,1.304139E-8,1.2722905E-8,5.643011E-7,0.21768858,6.1518396E-5,5.019448E-9,1.1996775E-8,0.0015895753,4.7776E-9,9.716258E-9,1.7375515E-9,4.41089E-9,8.358269E-9,3.5982541E-9,6.4306005E-9,0.0073277275,4.382768E-9,1.27054305E-8,1.0568075E-8,1.5437894E-9,8.1743154E-9,8.081862E-9,0.005109725,1.6232011E-9,7.00238E-9,1.2445022E-6,1.2656077E-9,1.7695345E-5,2.7972045E-9,2.1114104E-9,6.155327E-9
