timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2021-01-27,0.16980000,0.50000000,0.16980000,0.43100000,307684578.14000000,1611791999999,102717884.33858600,302378,161335785.70000000,53971836.10521200,0
2021-01-28,0.43120000,0.43140000,0.29190000,0.30120000,156658865.88000000,1611878399999,55520265.39380900,159822,71935283.43000000,25598830.43389500,0
2021-01-29,0.30090000,0.32100000,0.25200000,0.28800000,74611336.58000000,1611964799999,20807269.23314900,84447,35284095.82000000,9893797.65348200,0
2021-01-30,0.28780000,0.34800000,0.28300000,0.29800000,47977142.59000000,1612051199999,14856975.70822600,62563,22292634.63000000,6946959.70817800,0
2021-01-31,0.29800000,0.32130000,0.28330000,0.29070000,26593050.22000000,1612137599999,7922892.18639500,34306,12144411.02000000,3634086.73043600,0
2021-02-01,0.29070000,0.31970000,0.28670000,0.30180000,21475119.72000000,1612223999999,6513269.16659500,26739,9845770.79000000,2990908.44000100,0
2021-02-02,0.30180000,0.33990000,0.29630000,0.32660000,25317276.33000000,1612310399999,8000176.00169700,31216,12237016.36000000,3874469.38403500,0
2021-02-03,0.32660000,0.37800000,0.32650000,0.36960000,30858737.15000000,1612396799999,10776655.30854100,43653,15329815.60000000,5361984.40920600,0
2021-02-04,0.36960000,0.44050000,0.34000000,0.41300000,42808973.21000000,1612483199999,16408435.80089300,55890,21778445.55000000,8389843.77996100,0
2021-02-05,0.41270000,0.55000000,0.41270000,0.46340000,63899257.99000000,1612569599999,31181675.37167900,101067,31206935.74000000,15264240.55204700,0
2021-02-06,0.46610000,0.57840000,0.42020000,0.55040000,49875902.24000000,1612655999999,25110979.36205500,92630,24569321.28000000,12464308.20648100,0
2021-02-07,0.55040000,0.66600000,0.52890000,0.60960000,70201994.70000000,1612742399999,42336061.74319800,135875,34306621.72000000,20745155.74397900,0
2021-02-08,0.60960000,0.72440000,0.59650000,0.70420000,48960143.51000000,1612828799999,33040862.02993200,96586,25231744.02000000,17059898.28409700,0
2021-02-09,0.70670000,0.70800000,0.61520000,0.64620000,32626756.58000000,1612915199999,21410916.66316200,78104,14608577.97000000,9587510.55750700,0
2021-02-10,0.64630000,0.75830000,0.60490000,0.63840000,40395717.23000000,1613001599999,27905048.68538600,112385,20069132.24000000,13915650.11836700,0
2021-02-11,0.63840000,0.74870000,0.62730000,0.72120000,22118423.42000000,1613087999999,15303764.47379600,63748,11039516.82000000,7659328.86667100,0
2021-02-12,0.72370000,0.73350000,0.67110000,0.69500000,17525783.62000000,1613174399999,12341568.69637800,55010,7875670.77000000,5563535.07508700,0
2021-02-13,0.69380000,0.70710000,0.64000000,0.65520000,15910244.92000000,1613260799999,10750442.26060300,48312,7024343.59000000,4750065.04180600,0
2021-02-14,0.65510000,0.66930000,0.61000000,0.63970000,15360675.07000000,1613347199999,9818939.09020400,42763,6390429.78000000,4092300.37285900,0
2021-02-15,0.63970000,0.64200000,0.51100000,0.56930000,26036556.10000000,1613433599999,14974893.56978600,60435,12053115.90000000,6932354.67531600,0
2021-02-16,0.56920000,0.66760000,0.54280000,0.64530000,20652421.77000000,1613519999999,12735382.02140900,55289,10595101.04000000,6545154.05562600,0
2021-02-17,0.64540000,0.68000000,0.57830000,0.66170000,18253582.82000000,1613606399999,11564220.19237800,49001,9562897.10000000,6089464.49278400,0
2021-02-18,0.66250000,0.79880000,0.65120000,0.77930000,29202050.39000000,1613692799999,20816188.89718800,82416,17218991.88000000,12268638.57994500,0
2021-02-19,0.77930000,0.88710000,0.70000000,0.87000000,39260986.92000000,1613779199999,32124685.42677400,122009,20599681.36000000,16933764.23529100,0
2021-02-20,0.86990000,0.87100000,0.67100000,0.74140000,27299964.85000000,1613865599999,21239849.29830900,87434,12248295.31000000,9548758.72188600,0
2021-02-21,0.74510000,0.82500000,0.71620000,0.76110000,16687857.50000000,1613951999999,12834489.24640600,54523,8215489.99000000,6330708.51043900,0
2021-02-22,0.75890000,0.76140000,0.57100000,0.70480000,25070707.68000000,1614038399999,17194732.82117700,63090,10889993.06000000,7479873.31981900,0
2021-02-23,0.70470000,0.70790000,0.53100000,0.60470000,21725218.53000000,1614124799999,12924917.42892200,47407,10091538.25000000,6015758.66555500,0
2021-02-24,0.60500000,0.67860000,0.56910000,0.62890000,14850028.74000000,1614211199999,9360050.91348400,38482,7563970.64000000,4777744.83482200,0
2021-02-25,0.62890000,0.63950000,0.57590000,0.57800000,12072318.09000000,1614297599999,7364090.26995600,28436,5275333.83000000,3229254.53424300,0
2021-02-26,0.57760000,0.58000000,0.50200000,0.54130000,13451638.38000000,1614383999999,7289161.92574400,27651,6268677.27000000,3388820.54457900,0
2021-02-27,0.54000000,0.56790000,0.51510000,0.53620000,8831063.06000000,1614470399999,4815181.31113000,21807,4434858.24000000,2420874.07105600,0
2021-02-28,0.53620000,0.54160000,0.41670000,0.46050000,16074688.43000000,1614556799999,7458104.80710800,30261,7923565.18000000,3670247.25967300,0
2021-03-01,0.46200000,0.55000000,0.45710000,0.53340000,13644332.49000000,1614643199999,6994398.38358600,33418,7103893.48000000,3641851.21823400,0
2021-03-02,0.53340000,0.57000000,0.49000000,0.52280000,13236167.35000000,1614729599999,7014365.95334400,30175,5834178.49000000,3099426.50365400,0
2021-03-03,0.52280000,0.58300000,0.51340000,0.54050000,12742587.41000000,1614815999999,6998747.60928800,29571,6209010.90000000,3414413.39979200,0
2021-03-04,0.54000000,0.56000000,0.49000000,0.50880000,10142193.35000000,1614902399999,5309452.04681100,25152,4112895.67000000,2161512.42523300,0
