ativo,retornoBruto,retornoPercentual,LN,
BNBUSDC,-1.6042600000000018,-0.10640398662869888,-0.11250149254942866,
BNBUSDT,-1.6144599999999993,-0.10709497758876763,-0.11327506164419722,
BNTUSDT,-0.023913333333333286,-0.11089470104495125,-0.11753960396385248,
BTCUSDC,-542.1839999999993,-0.0751095021357383,-0.07807992916454312,
BTCUSDT,-543.7720000000008,-0.07542058712638278,-0.07841633365728136,
BTSUSDT,-0.002003999999999999,-0.1010997881142165,-0.10658324968606464,
BTTUSDC,-3.501000000000003E-5,-0.12328622405859713,-0.131574707106919,
BTTUSDT,-3.51366666666666E-5,-0.12383984586103969,-0.13220638039653843,
BUSDUSDT,-4.166666666667318E-4,-4.172048609373258E-4,-4.17291915099109E-4,
BZRXUSDT,0.0,NaN,NaN,
CELOUSDT,0.0,NaN,NaN,
CELRUSDT,-4.249999999999996E-4,-0.18079977311401008,-0.19942674773649516,
CHRUSDT,0.0,NaN,NaN,
CHZUSDT,-0.0011165333333333343,-0.1288798427093394,-0.13797535838293196,
CKBUSDT,0.0,NaN,NaN,
COMPUSDT,0.0,NaN,NaN,
COSUSDT,-8.90333333333335E-4,-0.12390406828408429,-0.13227968295041945,
COTIUSDT,-0.0013043333333333275,-0.06391597654399606,-0.06605003788393225,
CRVUSDT,0.0,NaN,NaN,
CTKUSDT,0.0,NaN,NaN,
CTSIUSDT,0.0,NaN,NaN,
CTXCUSDT,5.96666666666662E-4,0.009853030219628911,0.009804805630855763,
CVCUSDT,-0.0015143333333333363,-0.06757098448678489,-0.06996225313568391,
DASHUSDT,-5.114666666666665,-0.07131437070087376,-0.07398499431674703,
DATAUSDT,0.0,NaN,NaN,
DCRUSDT,0.0,NaN,NaN,
DENTUSDT,-1.3533333333333355E-5,-0.0997248968363138,-0.10505489218356495,
DGBUSDT,0.0,NaN,NaN,
DIAUSDT,0.0,NaN,NaN,
DNTUSDT,0.0,NaN,NaN,
DOCKUSDT,-6.836333333333352E-4,-0.12866535339213825,-0.1377291662661498,
DOGEUSDT,-1.2272999999999971E-4,-0.06058048274840799,-0.0624931293099931,
DOTUSDT,0.0,NaN,NaN,
DUSKUSDT,-0.004206666666666668,-0.1602743205486411,-0.17468001256276805,
EGLDUSDT,0.0,NaN,NaN,
ENJUSDT,-0.003011,-0.03676883624374161,-0.03746185055286391,
EOSUSDC,-0.31584000000000056,-0.11280980370913207,-0.11969589317512629,
EOSUSDT,-0.31784333333333326,-0.113556302384905,-0.12053766635325222,
ETCUSDT,-0.6773233333333364,-0.10960817197085682,-0.11609365692776252,
ETHUSDC,-21.293333333333408,-0.12251019320095313,-0.13068993989300692,
ETHUSDT,-21.360666666666617,-0.12303869991628691,-0.13129241519624762,
EURUSDT,-0.0043599999999996975,-0.003976396983045305,-0.003984323870139994,
FETUSDT,-0.004488000000000006,-0.1989097194522007,-0.2217816284675476,
FILUSDT,0.0,NaN,NaN,
FIOUSDT,0.0,NaN,NaN,
FIROUSDT,0.0,NaN,NaN,
FLMUSDT,0.0,NaN,NaN,
FTMUSDT,-8.863333333333349E-4,-0.18641334828940015,-0.20630284083443926,
FTTUSDT,-0.04066666666666663,-0.016915781592301893,-0.017060487624183992,
FUNUSDT,-2.905333333333331E-4,-0.1222560419676545,-0.13040034742940795,
GBPUSDT,0.0,NaN,NaN,
GRTUSDT,0.0,NaN,NaN,
GTOUSDT,-6.61000000000001E-4,-0.11112979152656377,-0.11780405134459572,
GXSUSDT,0.0,NaN,NaN,
HARDUSDT,0.0,NaN,NaN,
HBARUSDT,-9.943333333333193E-4,-0.025333763630804418,-0.025660188262348553,
HIVEUSDT,0.0,NaN,NaN,
HNTUSDT,0.0,NaN,NaN,
HOTUSDT,-7.092333333333356E-5,-0.15414876583906334,-0.16741178098412487,
ICXUSDT,-0.022653333333333303,-0.08803678994753539,-0.0921556295762332,
INJUSDT,0.0,NaN,NaN,
IOSTUSDT,-5.125333333333339E-4,-0.12892082470423516,-0.1380224046584491,
IOTAUSDT,-0.017696666666666694,-0.10272236518777944,-0.1083899499723522,
IOTXUSDT,-4.7583333333333375E-4,-0.1620281037887904,-0.17677071580322307,
IRISUSDT,0.0,NaN,NaN,
JSTUSDT,0.0,NaN,NaN,
JUVUSDT,0.0,NaN,NaN,
KAVAUSDT,-0.08596999999999999,-0.134380617428683,-0.14430997907578835,
KEYUSDT,-1.5373333333333324E-4,-0.12414201501978406,-0.1325513187907178,
KMDUSDT,0.0,NaN,NaN,
KNCUSDT,0.0,NaN,NaN,
KSMUSDT,0.0,NaN,NaN,
LINKUSDC,-0.4392966666666678,-0.13861247637448715,-0.14921079030087875,
LINKUSDT,-0.4391733333333332,-0.1386464731713939,-0.14925025856211532,
LITUSDT,0.0,NaN,NaN,
LRCUSDT,0.0,NaN,NaN,
LSKUSDT,-0.08483333333333332,-0.07519596748697732,-0.07817342065719987,
LTCUSDC,-4.934666666666658,-0.10448087740223422,-0.1103517036080085,
LTCUSDT,-4.975666666666676,-0.10537424906640702,-0.11134980354008324,
