ativo,retornoBruto,retornoPercentual,LN,
BNBUSDC,-1.3804200000000009,-0.07104834071965516,-0.07369857674247376,
BNBUSDT,-1.377329999999997,-0.07094767922230705,-0.07359022229487625,
BNTUSDT,0.0,NaN,NaN,
BTCUSDC,-502.16233333333366,-0.052333616570706454,-0.05375275487798292,
BTCUSDT,-502.45833333333394,-0.05242666918010941,-0.053850951015155565,
BTSUSDT,0.0,NaN,NaN,
BTTUSDC,-2.4446666666666657E-5,-0.04709493475803961,-0.04823999703506973,
BTTUSDT,-2.4363333333333385E-5,-0.04700744761586262,-0.04814819027543129,
BUSDUSDT,0.2329566666666666,0.49943544007089136,0.4050886639758897,
BZRXUSDT,0.0,NaN,NaN,
CELOUSDT,0.0,NaN,NaN,
CELRUSDT,-2.1299999999999878E-4,-0.041003593429157936,-0.041867951164277925,
CHRUSDT,0.0,NaN,NaN,
CHZUSDT,-4.216333333333343E-4,-0.07393271298980664,-0.0768083828179935,
CKBUSDT,0.0,NaN,NaN,
COMPUSDT,0.0,NaN,NaN,
COSUSDT,-9.696666666666673E-4,-0.049684879331841736,-0.05096164342332953,
COTIUSDT,0.0,NaN,NaN,
CRVUSDT,0.0,NaN,NaN,
CTKUSDT,0.0,NaN,NaN,
CTSIUSDT,0.0,NaN,NaN,
CTXCUSDT,0.0,NaN,NaN,
CVCUSDT,-1.533333333332554E-5,-3.740628100247223E-4,-3.7413278896920193E-4,
DASHUSDT,-2.844000000000051,-0.03441918631623597,-0.035025479234909965,
DATAUSDT,0.0,NaN,NaN,
DCRUSDT,0.0,NaN,NaN,
DENTUSDT,-4.608333333333336E-5,-0.11378694474851647,-0.12079788860388255,
DGBUSDT,0.0,NaN,NaN,
DIAUSDT,0.0,NaN,NaN,
DNTUSDT,0.0,NaN,NaN,
DOCKUSDT,0.0011330333333333317,0.12047308840104032,0.11375099647915753,
DOGEUSDT,-3.649666666666676E-5,-0.015135429539868572,-0.015251139181576787,
DOTUSDT,0.0,NaN,NaN,
DUSKUSDT,-0.011463333333333353,-0.13539903145793164,-0.14548718652939924,
EGLDUSDT,0.0,NaN,NaN,
ENJUSDT,-0.003622666666666663,-0.05328182299531303,-0.05475382564639741,
EOSUSDC,-0.10708000000000029,-0.030679985139441923,-0.031160468918713845,
EOSUSDT,-0.1068066666666665,-0.03067508742907299,-0.031155416203490296,
ETCUSDT,-0.4672066666666659,-0.08063397094779223,-0.08407094533309477,
ETHUSDC,1.0019999999999527,0.005396003080352818,0.005381496816230412,
ETHUSDT,0.9800000000000466,0.005283446100763145,0.005269537667542552,
EURUSDT,0.0,NaN,NaN,
FETUSDT,-0.0028299999999999922,-0.058567880794701876,-0.06035303204464667,
FILUSDT,0.0,NaN,NaN,
FIOUSDT,0.0,NaN,NaN,
FIROUSDT,0.0,NaN,NaN,
FLMUSDT,0.0,NaN,NaN,
FTMUSDT,-0.0014446666666666653,-0.10007851106082288,-0.10544775397500307,
FTTUSDT,0.0,NaN,NaN,
FUNUSDT,3.221999999999995E-4,0.1027172353697543,0.09777734781338356,
GBPUSDT,0.0,NaN,NaN,
GRTUSDT,0.0,NaN,NaN,
GTOUSDT,4.183333333333296E-4,0.03305937516463797,0.03252466686384155,
GXSUSDT,0.0,NaN,NaN,
HARDUSDT,0.0,NaN,NaN,
HBARUSDT,0.009094666666666668,1.4581017528858489,0.8993894069045405,
HIVEUSDT,0.0,NaN,NaN,
HNTUSDT,0.0,NaN,NaN,
