ativo,retornoBruto,retornoPercentual,LN,
BNBUSDC,120.44117142857147,0.8213553029548748,0.5995808959113453,
BNBUSDT,120.34787142857141,0.8200996052412926,0.5988912277457296,
BNTUSDT,1.683985714285714,0.41926098755508434,0.35013630484256,
BTCUSDC,3565.6642857142942,0.07254514581735205,0.07003446493630039,
BTCUSDT,3592.631428571425,0.0731620324601494,0.07060946106441965,
BTSUSDT,-0.011011428571428582,-0.17053474634394583,-0.18697405852788715,
BTTUSDC,3.0015714285714246E-4,0.2501726478222557,0.22328166003456593,
BTTUSDT,2.9328571428571424E-4,0.24427680738660706,0.2185544835407969,
BUSDUSDT,3.00000000000078E-4,3.001886900337869E-4,3.00143642423938E-4,
BZRXUSDT,-0.15148571428571422,-0.2257226787006683,-0.2558251733128175,
CELOUSDT,0.027485714285714558,0.005930492409647936,0.005912976258354856,
CELRUSDT,-4.7142857142857403E-4,-0.023674582107755304,-0.023959328169568875,
CHRUSDT,-0.0053957142857142815,-0.08612472922129744,-0.09006118207139273,
CHZUSDT,0.013710571428571426,0.380295363498397,0.32229750778821264,
CKBUSDT,-1.51714285714288E-4,-0.014710159983378546,-0.01481942727023265,
COMPUSDT,-52.84857142857135,-0.10985043071322287,-0.11636577499727345,
COSUSDT,-5.085714285714277E-4,-0.029533764725402256,-0.029978668040018218,
COTIUSDT,0.05904000000000001,0.44871989750494023,0.3706803372022453,
CRVUSDT,-0.4741428571428572,-0.16096803918715752,-0.17550647930384464,
CTKUSDT,-0.15418571428571393,-0.07220895302704888,-0.07494873644919557,
CTSIUSDT,-0.038880000000000026,-0.16581270524013492,-0.1812973277837721,
CTXCUSDT,-0.05267142857142859,-0.22318401937046006,-0.2525517898305081,
CVCUSDT,-0.027827142857142884,-0.06320246593121359,-0.06528809899416653,
DASHUSDT,22.40428571428569,0.09095179549039623,0.08705052208964688,
DATAUSDT,-0.020667142857142842,-0.17776439797009191,-0.1957283045194175,
DCRUSDT,25.498000000000033,0.20645795619509233,0.18768875773028415,
DENTUSDT,4.6619999999999973E-4,0.3369123082323304,0.2903627075112951,
DGBUSDT,-0.002260000000000012,-0.03166279721399423,-0.03217490237978629,
DIAUSDT,-0.4480000000000004,-0.14796640558648688,-0.16012932286735698,
DNTUSDT,-0.03666142857142851,-0.11467857110938307,-0.12180450342751305,
DOCKUSDT,-0.004199000000000001,-0.0914644012944984,-0.09592120786790438,
DOGEUSDT,-0.006263028571428554,-0.10513978964463744,-0.11108776245322016,
DOTUSDT,6.561,0.22464144531215613,0.2026481034479944,
DUSKUSDT,0.025328571428571395,0.12511467080657668,0.1178849600677601,
EGLDUSDT,-24.26442857142858,-0.16073978667206723,-0.17523447360660727,
ENJUSDT,-0.02940428571428566,-0.05198790661726249,-0.0533880200756362,
EOSUSDC,-0.43874285714285755,-0.08936947842584952,-0.09361803855164044,
EOSUSDT,-0.44619999999999926,-0.09082291363768524,-0.09521538929854058,
ETCUSDT,-1.3719999999999999,-0.09238452895818261,-0.09693448012012777,
ETHUSDC,-78.02428571428572,-0.04261808988369509,-0.04355289700450929,
ETHUSDT,-77.74714285714276,-0.04249681994195076,-0.0434262367234003,
EURUSDT,0.004771428571428427,0.003954675160140475,0.00394687598769626,
FETUSDT,0.008748571428571439,0.03453740518286663,0.033954375290594044,
FILUSDT,-3.6476428571428556,-0.08434143259043991,-0.08811172679661093,
FIOUSDT,-0.004771428571428565,-0.03242403650131054,-0.032961341916237154,
FIROUSDT,-0.5781428571428568,-0.08909190974133185,-0.09331327566068336,
FLMUSDT,-0.10454285714285722,-0.19431241868245674,-0.21605922784943435,
FTMUSDT,0.24480000000000002,1.3655815436107903,0.8610238875349906,
FTTUSDT,9.600999999999999,0.4391781949826503,0.36407225274914673,
FUNUSDT,-0.004482571428571426,-0.12154101205416623,-0.12958605662704337,
GBPUSDT,0.01677142857142866,0.012147047563865199,0.012073864226545019,
GRTUSDT,-0.18709714285714263,-0.08501544932879801,-0.08884809836150827,
GTOUSDT,-0.0034057142857142897,-0.1354853375767221,-0.14558701342046024,
GXSUSDT,-0.02385714285714291,-0.03818713985182487,-0.03893537931075204,
HARDUSDT,0.07404285714285685,0.042885393481552514,0.04199128837195935,
HBARUSDT,-0.0046499999999999875,-0.03347560034966823,-0.034048735282175835,
HIVEUSDT,-0.014485714285714268,-0.05093685638217704,-0.052279945580615376,
HNTUSDT,-0.41371428571428526,-0.09648830545745313,-0.10146622543368033,
HOTUSDT,0.0015349571428571423,1.1063209810442638,0.7449428147497529,
ICXUSDT,0.0874571428571429,0.050049460836010695,0.048837268618105466,
INJUSDT,-0.13349999999999973,-0.009090360812908815,-0.00913193025535193,
IOSTUSDT,0.015894285714285708,0.4610896070419148,0.37918246356535046,
IOTAUSDT,-0.013328571428571356,-0.010291992542993511,-0.010345321320056108,
IOTXUSDT,-0.0014415714285714275,-0.055864653745439585,-0.05748574784422656,
IRISUSDT,-0.010132857142857166,-0.07624176367525515,-0.07930489057571818,
JSTUSDT,0.003958571428571422,0.07601360618862119,0.07326310681635449,
JUVUSDT,-0.5717142857142843,-0.05128928077100514,-0.05265135378659696,
KAVAUSDT,-0.7504000000000008,-0.1544128238368625,-0.16772400991109332,
KEYUSDT,0.00378542857142857,0.5950862378727988,0.46692780240705495,
KMDUSDT,0.0968714285714285,0.07472423330798805,0.07206410151554735,
KNCUSDT,-0.29628571428571404,-0.13506121385777536,-0.14509654202002922,
KSMUSDT,44.68485714285714,0.23412584355782307,0.21036290047629505,
LINKUSDC,-2.0387857142857158,-0.06278272904159288,-0.0648401442656195,
LINKUSDT,-2.0498999999999974,-0.06314526275211474,-0.06522703838010027,
LITUSDT,-1.9935142857142854,-0.17771761002124264,-0.19567140280221007,
LRCUSDT,-0.10922571428571437,-0.1428566090192973,-0.15415005701663245,
LSKUSDT,-0.017199999999999882,-0.005144068086269882,-0.005157344353426993,
LTCUSDC,-11.527142857142877,-0.053145314794933896,-0.05460964508346273,
LTCUSDT,-11.62571428571431,-0.05360612867315295,-0.05509644211360351,
LTOUSDT,-0.04345285714285718,-0.11511649030382864,-0.12229927009981544,
LUNAUSDT,0.2731714285714286,0.04456054660191455,0.0435962674018725,
