ativo,retornoBruto,retornoPercentual,LN,
BNBUSDC,0.2967857142857149,0.020600125534339098,0.02039081264825468,
BNBUSDT,0.27577142857142967,0.019144184349054072,0.018963240157434856,
BNTUSDT,-0.01067142857142861,-0.05587971274685832,-0.057501698016599226,
BTCUSDC,-206.81571428571442,-0.029197820776999173,-0.029632560361916836,
BTCUSDT,-209.51142857142804,-0.029606400689923706,-0.0300535173034849,
BTSUSDT,-0.0010299999999999997,-0.05729497774952319,-0.059001853077010454,
BTTUSDC,-1.3285714285714268E-5,-0.05539011316259668,-0.056983254882747414,
BTTUSDT,-1.3414285714285703E-5,-0.05602291032754603,-0.05765338254591671,
BUSDUSDT,-9.999999999987796E-5,-1.001215761995411E-4,-1.0012658869912714E-4,
BZRXUSDT,0.0,NaN,NaN,
CELOUSDT,0.0,NaN,NaN,
CELRUSDT,-1.3857142857142866E-4,-0.08171861836562766,-0.08525141938647868,
CHRUSDT,0.0,NaN,NaN,
CHZUSDT,-3.987142857142835E-4,-0.058345179362822686,-0.060116504003157434,
CKBUSDT,0.0,NaN,NaN,
COMPUSDT,0.0,NaN,NaN,
COSUSDT,-2.928571428571433E-4,-0.05312257061414882,-0.054585624599666815,
COTIUSDT,-0.002487142857142858,-0.12455286879381888,-0.13302051605140622,
CRVUSDT,0.0,NaN,NaN,
CTKUSDT,0.0,NaN,NaN,
CTSIUSDT,0.0,NaN,NaN,
CTXCUSDT,-0.0031571428571428584,-0.03559349331615402,-0.036242385825373875,
CVCUSDT,-0.0011699999999999974,-0.05783489866534841,-0.05957475295359796,
DASHUSDT,1.2714285714285865,0.01757122268069744,0.01741863360547404,
DATAUSDT,0.02066428571428572,1.1104713649623834,0.746911318255637,
DCRUSDT,0.0,NaN,NaN,
DENTUSDT,-5.885714285714264E-6,-0.04840794266243664,-0.04961884722797095,
DGBUSDT,0.0,NaN,NaN,
DIAUSDT,0.0,NaN,NaN,
DNTUSDT,0.0,NaN,NaN,
DOCKUSDT,-3.5714285714285796E-4,-0.0757897289759294,-0.07881566718631089,
DOGEUSDT,2.1085714285713807E-5,0.010877575686112362,0.010818840407467042,
DOTUSDT,0.0,NaN,NaN,
DUSKUSDT,-0.0015285714285714277,-0.07885040530582166,-0.08213282953852233,
EGLDUSDT,0.0,NaN,NaN,
ENJUSDT,-0.00538714285714284,-0.05629282419501691,-0.05793935607893453,
EOSUSDC,-0.059428571428571164,-0.023219079832331402,-0.023492889374295885,
EOSUSDT,-0.06271428571428572,-0.02452075606595472,-0.024826396506644147,
ETCUSDT,-0.17987142857142846,-0.033044728878904195,-0.033603039902586306,
ETHUSDC,1.0699999999999932,0.0067591957549724135,0.006736454807509632,
ETHUSDT,1.1171428571428237,0.007066243776373993,0.007041394866120036,
EURUSDT,0.0019285714285715017,0.0017962398712030314,0.0017946285616093909,
FETUSDT,-5.72857142857144E-4,-0.0372054184449806,-0.03791520088816368,
FILUSDT,0.0,NaN,NaN,
FIOUSDT,0.0,NaN,NaN,
FIROUSDT,0.0,NaN,NaN,
FLMUSDT,0.0,NaN,NaN,
FTMUSDT,-1.657142857142851E-4,-0.04904862579281166,-0.05029234896671747,
FTTUSDT,-0.05900000000000061,-0.02239453421537818,-0.022649099556886567,
FUNUSDT,-8.271428571428557E-5,-0.047373588610701955,-0.04853246541784476,
GBPUSDT,0.0,NaN,NaN,
GRTUSDT,0.0,NaN,NaN,
GTOUSDT,2.957142857142863E-4,0.061976047904191756,0.06013136880287586,
GXSUSDT,0.0,NaN,NaN,
HARDUSDT,0.0,NaN,NaN,
HBARUSDT,-0.0014757142857142885,-0.04315134299678358,-0.044110043187463546,
HIVEUSDT,0.0,NaN,NaN,
HNTUSDT,0.0,NaN,NaN,
HOTUSDT,-8.228571428571334E-6,-0.02391827921268974,-0.024208965759364653,
ICXUSDT,-0.016571428571428626,-0.06749287251992808,-0.06987848408311237,
INJUSDT,0.0,NaN,NaN,
IOSTUSDT,-1.98714285714286E-4,-0.05915624734200908,-0.06097819711769991,
IOTAUSDT,-0.0024285714285714466,-0.015147465027176454,-0.01526335970530056,
IOTXUSDT,9.942857142857192E-5,0.04324861741129715,0.04233951521790355,
IRISUSDT,0.0,NaN,NaN,
JSTUSDT,0.0,NaN,NaN,
JUVUSDT,0.0,NaN,NaN,
KAVAUSDT,-0.04384285714285718,-0.07951807228915675,-0.08285791162412325,
KEYUSDT,-1.6699999999999994E-4,-0.214102564102564,-0.2409289837474259,
KMDUSDT,0.0,NaN,NaN,
KNCUSDT,0.0,NaN,NaN,
KSMUSDT,0.0,NaN,NaN,
LINKUSDC,0.6452,0.24194308734036163,0.21667715906390866,
LINKUSDT,0.6445857142857139,0.24199664258553066,0.21672028027537132,
LITUSDT,0.0,NaN,NaN,
LRCUSDT,0.0,NaN,NaN,
LSKUSDT,-0.019571428571428462,-0.01927459973550172,-0.019462776782120005,
LTCUSDC,-1.9285714285714377,-0.044316055542789834,-0.045328022623842223,
LTCUSDT,-1.867142857142845,-0.042986350929123285,-0.04393762527887588,
LTOUSDT,-0.001438571428571428,-0.037142224845087,-0.03784956744223448,
LUNAUSDT,0.0,NaN,NaN,
MANAUSDT,0.0,NaN,NaN,
MATICUSDT,-5.185714285714273E-4,-0.04106799411698148,-0.04193510767275818,
MBLUSDT,-1.4657142857142842E-4,-0.10563162771543277,-0.11163753914240987,
MDTUSDT,0.0,NaN,NaN,
MFTUSDT,-6.04285714285713E-5,-0.10329670329670315,-0.10903024454678856,
MITHUSDT,-7.714285714285722E-5,-0.020979020979021046,-0.02120220765060305,
MKRUSDT,0.0,NaN,NaN,
MTLUSDT,-0.03192857142857142,-0.11317028710314436,-0.12010229605381653,
NANOUSDT,-0.05459999999999998,-0.09134799235181645,-0.09579308797270572,
NBSUSDT,0.0,NaN,NaN,
NEARUSDT,0.0,NaN,NaN,
NEOUSDC,-0.2408571428571431,-0.03193181818181823,-0.03245275842345741,
NEOUSDT,-0.23928571428571477,-0.03173370213894633,-0.03224812844279825,
NKNUSDT,-6.64285714285711E-4,-0.043637387387387205,-0.044618135951476574,
NMRUSDT,0.0,NaN,NaN,
NULSUSDT,-0.007042857142857184,-0.03500923164323266,-0.03563674415858124,
OCEANUSDT,0.0,NaN,NaN,
OGNUSDT,-0.031171428571428572,-0.1229018812661935,-0.13113641289791828,
OGUSDT,0.0,NaN,NaN,
OMGUSDT,-0.026828571428571535,-0.046164056930754094,-0.04726358975460116,
ONEUSDT,-2.4428571428571424E-4,-0.10035211267605637,-0.10575182851744695,
ONGUSDT,-0.0043857142857142845,-0.050016291951775815,-0.05131044395752548,
ONTUSDT,-0.01997142857142864,-0.04799340863057455,-0.049183320507360816,
ORNUSDT,0.0,NaN,NaN,
OXTUSDT,0.0,NaN,NaN,
PAXGUSDT,0.0,NaN,NaN,
PAXUSDT,-2.2857142857135582E-4,-2.2880677268044547E-4,-2.2883295294361485E-4,
PERLUSDT,-9.871428571428583E-4,-0.07347937048064657,-0.07631896742867333,
PNTUSDT,0.0,NaN,NaN,
PSGUSDT,0.0,NaN,NaN,
QTUMUSDT,-0.023428571428571354,-0.017113638735260284,-0.01726176952094499,
REEFUSDT,0.0,NaN,NaN,
RENUSDT,-1.4999999999999042E-4,-0.002907781777900631,-0.002912017588536022,
REPUSDT,0.0,NaN,NaN,
RIFUSDT,0.0,NaN,NaN,
RLCUSDT,-0.026342857142857168,-0.07764864409634498,-0.08082904786233594,
ROSEUSDT,0.0,NaN,NaN,
RSRUSDT,0.0,NaN,NaN,
RUNEUSDT,0.0,NaN,NaN,
RVNUSDT,-1.5142857142857666E-4,-0.009185441941074846,-0.009227888238174284,
SANDUSDT,0.0,NaN,NaN,
SCUSDT,0.0,NaN,NaN,
SFPUSDT,0.0,NaN,NaN,
SKLUSDT,0.0,NaN,NaN,
SNXUSDT,0.0,NaN,NaN,
SOLUSDT,0.0,NaN,NaN,
SRMUSDT,0.0,NaN,NaN,
STMXUSDT,0.0,NaN,NaN,
STORJUSDT,0.0,NaN,NaN,
STPTUSDT,-0.002275714285714287,-0.15880769614196,-0.17293498419920125,
STRAXUSDT,0.0,NaN,NaN,
STXUSDT,-0.009842857142857153,-0.09851301115241651,-0.10370966922430139,
SUSDUSDT,0.0,NaN,NaN,
SUSHIUSDT,0.0,NaN,NaN,
SXPUSDT,0.0,NaN,NaN,
TCTUSDT,-1.985714285714351E-5,-0.0036420804401939844,-0.003648728963039453,
TFUELUSDT,-1.108571428571428E-4,-0.06211478427919637,-0.06412770876367367,
THETAUSDT,-0.005074285714285698,-0.061078153211245656,-0.06302303349462181,
TOMOUSDT,0.0018285714285714016,0.006555362081327454,0.006533969136755373,
TRBUSDT,0.0,NaN,NaN,
TROYUSDT,2.1131428571428534E-4,0.1047688526564059,0.0996361299715017,
TRUUSDT,0.0,NaN,NaN,
TRXUSDC,-4.071428571428559E-4,-0.0313807531380752,-0.031883678405221785,
TRXUSDT,-4.0999999999999717E-4,-0.031628829623098764,-0.032139824728065834,
TUSDUSDT,-1.8571428571445558E-4,-1.8591082000984915E-4,-1.8592810356851441E-4,
TWTUSDT,0.0,NaN,NaN,
UMAUSDT,0.0,NaN,NaN,
UNFIUSDT,0.0,NaN,NaN,
UNIUSDT,0.0,NaN,NaN,
USDCUSDT,-1.2857142857147785E-4,-1.2872774082817173E-4,-1.2873602695491165E-4,
UTKUSDT,0.0,NaN,NaN,
VETUSDT,9.071428571428512E-5,0.02530384538752717,0.024989003186755593,
VITEUSDT,-1.8285714285714433E-4,-0.017657607945923748,-0.01781536331875318,
VTHOUSDT,0.0,NaN,NaN,
WANUSDT,-0.009914285714285709,-0.0716054477919934,-0.07429847253529875,
WAVESUSDT,0.006728571428571528,0.006832027850304678,0.006808795304935542,
WINGUSDT,0.0,NaN,NaN,
WINUSDC,-1.2000000000000156E-6,-0.014115274743740747,-0.01421584271899238,
WINUSDT,-1.314285714285721E-6,-0.015493432132031026,-0.015614709652513905,
WNXMUSDT,0.0,NaN,NaN,
WRXUSDT,-0.013122857142857158,-0.09260640764562378,-0.09717897332186558,
WTCUSDT,0.12381428571428572,1.1127230709975606,0.7479776704128446,
XEMUSDT,0.0,NaN,NaN,
XLMUSDT,0.0013628571428571587,0.029061443324093217,0.028647166754462626,
