ativo,retornoBruto,retornoPercentual,LN,
BNBUSDC,-0.33698571428571533,-0.021662509688392007,-0.02190058635625118,
BNBUSDT,-0.2830999999999957,-0.01826315270472867,-0.018431982817457507,
BNTUSDT,0.0,NaN,NaN,
BTCUSDC,-55.55571428571329,-0.007492978403520922,-0.007521191789414744,
BTCUSDT,-49.44714285714235,-0.0066765336805884035,-0.006698921435623201,
BTSUSDT,0.0,NaN,NaN,
BTTUSDC,-6.614285714285674E-6,-0.021429232620568284,-0.021662172452061368,
BTTUSDT,-6.499999999999941E-6,-0.021079453324067465,-0.021304797379475323,
BUSDUSDT,5.00000000000056E-4,5.002787267192055E-4,5.001536290377351E-4,
BZRXUSDT,0.0,NaN,NaN,
CELOUSDT,0.0,NaN,NaN,
CELRUSDT,1.499999999999991E-4,0.03188581840267224,0.031388019855512955,
CHRUSDT,0.0,NaN,NaN,
CHZUSDT,-0.0017097142857142866,-0.15476329027168934,-0.16813856099801638,
CKBUSDT,0.0,NaN,NaN,
COMPUSDT,0.0,NaN,NaN,
COSUSDT,1.2142857142857094E-4,0.009984729237636492,0.00993521117216974,
COTIUSDT,0.0,NaN,NaN,
CRVUSDT,0.0,NaN,NaN,
CTKUSDT,0.0,NaN,NaN,
CTSIUSDT,0.0,NaN,NaN,
CTXCUSDT,-0.014414285714285727,-0.15827450980392166,-0.17230133904105754,
CVCUSDT,-0.0018142857142857197,-0.0659397715472484,-0.06821435840753799,
DASHUSDT,-1.5571428571428498,-0.02960990981201772,-0.030057133494318534,
DATAUSDT,0.0,NaN,NaN,
DCRUSDT,0.0,NaN,NaN,
DENTUSDT,9.442857142857148E-6,0.054198097736962936,0.05278038097610345,
DGBUSDT,0.0,NaN,NaN,
DIAUSDT,0.0,NaN,NaN,
DNTUSDT,0.0,NaN,NaN,
DOCKUSDT,3.421428571428551E-4,0.03832981243198241,0.03761347264932879,
DOGEUSDT,-7.18142857142859E-5,-0.03210663464731889,-0.03263335753321894,
DOTUSDT,0.0,NaN,NaN,
DUSKUSDT,0.0065571428571428655,0.15123558484349275,0.14083578720040338,
EGLDUSDT,0.0,NaN,NaN,
ENJUSDT,0.01870142857142855,0.2765197921507325,0.24413746259348318,
EOSUSDC,-0.05841428571428553,-0.02151686250572249,-0.021751725310053212,
EOSUSDT,-0.05548571428571414,-0.020451362195520018,-0.020663387083047793,
ETCUSDT,-0.051457142857142646,-0.013258196193329574,-0.013346870724835064,
ETHUSDC,-2.697142857142836,-0.01804005503745587,-0.018204760703420076,
ETHUSDT,-2.677142857142883,-0.017916383835100635,-0.018078825408535178,
EURUSDT,0.0,NaN,NaN,
FETUSDT,9.300000000000072E-4,0.016083605099318277,0.01595563425435959,
FILUSDT,0.0,NaN,NaN,
FIOUSDT,0.0,NaN,NaN,
FIROUSDT,0.0,NaN,NaN,
FLMUSDT,0.0,NaN,NaN,
FTMUSDT,-3.0571428571428416E-4,-0.024592047805102157,-0.024899482986806235,
FTTUSDT,0.0,NaN,NaN,
FUNUSDT,5.777142857142856E-4,0.19043134300244868,0.17431571455723163,
GBPUSDT,0.0,NaN,NaN,
GRTUSDT,0.0,NaN,NaN,
GTOUSDT,-8.814285714285729E-4,-0.07968487666279234,-0.08303914222094234,
GXSUSDT,0.0,NaN,NaN,
HARDUSDT,0.0,NaN,NaN,
HBARUSDT,2.2571428571428742E-4,0.00932593554479988,0.009282717499254946,
HIVEUSDT,0.0,NaN,NaN,
HNTUSDT,0.0,NaN,NaN,
HOTUSDT,-8.207142857142864E-5,-0.10571349710184941,-0.11172908210870229,
ICXUSDT,-0.0014000000000000123,-0.010480162549460048,-0.010535466186416624,
INJUSDT,0.0,NaN,NaN,
IOSTUSDT,-1.1999999999999858E-5,-0.002125613644415214,-0.002127875967549675,
IOTAUSDT,-0.005071428571428532,-0.024594706941942435,-0.024902209169690985,
