ativo,retornoBruto,retornoPercentual,LN,
BNBUSDC,29.24279333333328,0.11085796271322801,0.1051326561417236,
BNBUSDT,29.294279999999958,0.11106534230033538,0.1053193228797173,
BNTUSDT,-0.10569333333333208,-0.013692637681009034,-0.013787246466260207,
BTCUSDC,1692.0750000000044,0.030559612916205348,0.030101968211076215,
BTCUSDT,1692.2426666666797,0.03057113609168982,0.030113149622532174,
BTSUSDT,0.015197666666666665,0.21083858198533156,0.19131316252835984,
BTTUSDC,0.0017586933333333327,0.7136492134557897,0.5386251396359004,
BTTUSDT,0.0017625699999999998,0.714652945875045,0.5392106962183056,
BUSDUSDT,5.999999999994898E-5,6.000500041669632E-5,6.0003200188673575E-5,
BZRXUSDT,0.06890666666666645,0.12780058360947577,0.1202693498668489,
CELOUSDT,0.12498666666666569,0.031800660676196246,0.031305490142412025,
CELRUSDT,0.010299999999999997,0.1818727596984091,0.16710026488011281,
CHRUSDT,0.05643233333333342,0.16917333429263226,0.15629694719760517,
CHZUSDT,0.07461809999999997,0.16855786438539755,0.15577039399781634,
CKBUSDT,0.0050810666666666685,0.25721493355832115,0.2288989042976454,
COMPUSDT,0.30800000000004957,7.191394609100676E-4,7.188810040315525E-4,
COSUSDT,0.004966666666666664,0.15913532911108486,0.14767432122641272,
COTIUSDT,0.020296333333333416,0.05095335126925238,0.049697705818665325,
CRVUSDT,0.21096666666666675,0.08272770051239164,0.07948350566836619,
CTKUSDT,0.34101999999999943,0.14415914913044547,0.13466999965458795,
CTSIUSDT,0.06408899999999995,0.20722959871609836,0.18832814665676256,
CTXCUSDT,0.03471999999999997,0.12970549778967677,0.12195697733151886,
CVCUSDT,0.047132666666666545,0.10710168441368162,0.10174550534692803,
DASHUSDT,9.426666666666563,0.04310154315107595,0.04219852808808717,
DATAUSDT,0.02329133333333333,0.16743225336486733,0.15480668178080487,
DCRUSDT,7.977066666666701,0.04882628954720958,0.047671719464420254,
DENTUSDT,0.003442173333333333,0.5746274096715729,0.45401867900372467,
DGBUSDT,0.006578999999999988,0.10146983975199331,0.09664550581593562,
DIAUSDT,0.5118666666666671,0.16460323075109073,0.15238045454642732,
DNTUSDT,0.008819666666666615,0.030230427172308394,0.02978249292218879,
DOCKUSDT,0.01730749999999999,0.19726913935223456,0.18004324620780193,
DOGEUSDT,0.0013898033333333143,0.02505156877157022,0.02474292232146963,
DOTUSDT,1.6385133333333286,0.04658834050847638,0.04553567454275663,
DUSKUSDT,0.031970000000000054,0.09777356413236293,0.09328409607522567,
EGLDUSDT,6.250733333333301,0.044777651910957283,0.04380408948637625,
ENJUSDT,0.28230466666666665,0.13525347829975343,0.126855954897641,
EOSUSDC,0.5576566666666682,0.13657566901236007,0.1280199428352496,
EOSUSDT,0.5576233333333347,0.1365811083769184,0.12802472857164265,
ETCUSDT,1.2012000000000036,0.0989268104668719,0.09433407672237695,
ETHUSDC,92.14366666666683,0.05252100081945632,0.05118823964797812,
ETHUSDT,92.19966666666687,0.05255633533191273,0.05122181039794812,
EURUSDT,-0.0028366666666665985,-0.0023885171546613737,-0.0023913742120875653,
FETUSDT,0.06373133333333336,0.10849659405338308,0.10300467749700813,
FILUSDT,29.887006666666665,0.3701360798114284,0.3149100632368114,
FIOUSDT,0.04573333333333329,0.16766671962262758,0.15500750089918958,
FIROUSDT,0.9162333333333335,0.11947545030947904,0.11286022765988649,
FLMUSDT,0.12136000000000025,0.24215980365421363,0.216851641622733,
FTMUSDT,-0.009495666666666736,-0.022785899569910062,-0.0230495102817686,
FTTUSDT,2.873800000000003,0.07809423048006581,0.07519488098574177,
FUNUSDT,0.002931099999999985,0.08333396513227931,0.08004329087239342,
GBPUSDT,-0.0015333333333338306,-0.0011101618422898474,-0.001110778528404397,
GRTUSDT,-0.033726000000000145,-0.019413746232492257,-0.019604668048546676,
GTOUSDT,0.015400666666666653,0.40912793992632435,0.3429710307292327,
GXSUSDT,0.11197333333333315,0.14754299970132978,0.13762313475709181,
HARDUSDT,0.18793999999999955,0.09533568366855172,0.09106087671631852,
HBARUSDT,0.038046333333333404,0.13137999700726333,0.12343812391139432,
HIVEUSDT,0.0873833333333332,0.19035274982210004,0.1742496916191466,
HNTUSDT,2.7557333333333327,0.3724567947955524,0.31660241470428485,
HOTUSDT,0.004970320000000001,0.6794798007898959,0.5184841030790986,
ICXUSDT,0.14604333333333397,0.07201939672885715,0.06954415644840262,
INJUSDT,0.23823666666666377,0.01943557931193496,0.01924912052381519,
IOSTUSDT,0.0018875666666666527,0.03968316259956328,0.038916015391058746,
IOTAUSDT,0.08622999999999958,0.06226592211043158,0.06040428894298317,
IOTXUSDT,0.004874566666666656,0.1241719014552114,0.1170466770155248,
IRISUSDT,0.022822666666666686,0.12234380919025956,0.11541918546512152,
JSTUSDT,0.020694333333333342,0.25908290419236657,0.23038360213361392,
JUVUSDT,1.1588333333333338,0.08629998585042653,0.08277741343209308,
KAVAUSDT,0.6234399999999996,0.11731292730351872,0.11092663063177813,
KEYUSDT,0.003942666666666667,0.24299549262672615,0.21752418631663023,
KMDUSDT,0.3809699999999998,0.21423670990477617,0.19411565707760217,
KNCUSDT,0.27849999999999886,0.11531613597780588,0.10913789474997854,
KSMUSDT,47.30706666666674,0.12959518193440922,0.12185932246304984,
LINKUSDC,0.6029000000000053,0.021090369908786988,0.020871046439775907,
LINKUSDT,0.602333333333334,0.021077050090128724,0.020858001653606063,
LITUSDT,0.2658799999999957,0.028206777562024943,0.027816292294283076,
LRCUSDT,-0.004668666666666876,-0.008499394980951647,-0.008535720816674926,
LSKUSDT,0.6984600000000016,0.17546101452503526,0.1616604234331586,
LTCUSDC,6.497333333333302,0.03334707682727145,0.03280312288996857,
LTCUSDT,6.492666666666651,0.03333299107035903,0.03278949160070282,
LTOUSDT,0.08352900000000008,0.14181983645162632,0.13262333736227935,
LUNAUSDT,1.9707866666666671,0.12773554993157754,0.1202116840401311,
MANAUSDT,0.1309866666666667,0.1635050394220403,0.15143703501171502,
MATICUSDT,0.03190966666666678,0.09564445030592994,0.0913427292394285,
MBLUSDT,0.005540199999999995,0.3961124232291764,0.33369153349674463,
MDTUSDT,0.008853,0.12040420342548352,0.11368951611534667,
MFTUSDT,0.0024329000000000017,0.11943915782032177,0.11282780794273546,
MITHUSDT,0.020724333333333338,0.48824790519793626,0.3975995254897713,
MKRUSDT,18.55633333333344,0.008794170688646297,0.008755727190979579,
MTLUSDT,1.0012599999999998,0.47741111063430064,0.3902913064810685,
NANOUSDT,0.014513333333333378,0.002879366830276009,0.0028752293938330946,
NBSUSDT,0.005565333333333335,0.19465332913620847,0.17785604215474982,
NEARUSDT,0.41414999999999935,0.07420589036317837,0.07158168196253095,
NEOUSDC,4.239666666666693,0.10086159384949722,0.09609314034661436,
NEOUSDT,4.285800000000009,0.10210403853102479,0.09722111510482062,
NKNUSDT,0.10691200000000003,0.7487289144532585,0.558889189428512,
NMRUSDT,5.3461666666666545,0.11774443983569993,0.11131276169390382,
NULSUSDT,0.14449333333333325,0.1715346231010617,0.15831453303266807,
OCEANUSDT,0.06194999999999995,0.04449876931033492,0.043537123756570435,
OGNUSDT,0.4118333333333334,0.4225029409350807,0.35241795445739327,
OGUSDT,1.2530666666666708,0.14516023153350455,0.13554456741942014,
OMGUSDT,0.8470400000000016,0.15307822705109753,0.14243508551719128,
ONEUSDT,0.028093333333333345,0.25854584832672267,0.22995696586069028,
ONGUSDT,0.0954166666666666,0.12154008806083572,0.11470281937792814,
ONTUSDT,0.17539666666666642,0.14149000247383636,0.1323344287135614,
ORNUSDT,0.13466666666666427,0.006357233067808554,0.006337111096683282,
OXTUSDT,0.06338666666666692,0.10103553989936875,0.09625113687385196,
PAXGUSDT,8.254333333333761,0.004763375847147477,0.004752066870800743,
PAXUSDT,5.666666666681586E-5,5.66755458357715E-5,5.667393983770387E-5,
PERLUSDT,0.02778133333333338,0.20162082395916525,0.1836713320699484,
PNTUSDT,0.27031666666666654,0.13408586985097526,0.1258269254113621,
PSGUSDT,2.517100000000003,0.14302896453492364,0.13368172529205907,
QTUMUSDT,1.571366666666668,0.2247206544123257,0.20271278077782331,
