ativo,retornoBruto,retornoPercentual,LN,
BNBUSDC,-2.716114285714287,-0.14737713533600305,-0.15943795743613734,
BNBUSDT,-2.7418714285714287,-0.14878683507329227,-0.161092694200088,
BNTUSDT,0.0,NaN,NaN,
BTCUSDC,-1025.572857142859,-0.11064915312440482,-0.11726346792003452,
BTCUSDT,-1040.971428571429,-0.11232404472614355,-0.11914851781987613,
BTSUSDT,0.0,NaN,NaN,
BTTUSDC,-7.694285714285705E-5,-0.15299832400647662,-0.1660526055911627,
BTTUSDT,-7.64428571428572E-5,-0.15235031176152392,-0.1652878320333514,
BUSDUSDT,-7.142857142858894E-4,-7.1437756282966E-4,-7.146328520699748E-4,
BZRXUSDT,0.0,NaN,NaN,
CELOUSDT,0.0,NaN,NaN,
CELRUSDT,-6.828571428571422E-4,-0.13222683264177026,-0.14182492640218675,
CHRUSDT,0.0,NaN,NaN,
CHZUSDT,-8.848571428571421E-4,-0.17050209205020905,-0.1869346914165531,
CKBUSDT,0.0,NaN,NaN,
COMPUSDT,0.0,NaN,NaN,
COSUSDT,-0.0010714285714285704,-0.058772823446438305,-0.06057074817948598,
COTIUSDT,0.0,NaN,NaN,
CRVUSDT,0.0,NaN,NaN,
CTKUSDT,0.0,NaN,NaN,
CTSIUSDT,0.0,NaN,NaN,
CTXCUSDT,0.0,NaN,NaN,
CVCUSDT,-0.003981428571428573,-0.09744755244755254,-0.10252847683211201,
DASHUSDT,-12.68285714285716,-0.15298192407768008,-0.16603324344526268,
DATAUSDT,0.0,NaN,NaN,
DCRUSDT,0.0,NaN,NaN,
DENTUSDT,-1.2478571428571427E-4,-0.2986937491451237,-0.3548106102394737,
DGBUSDT,0.0,NaN,NaN,
DIAUSDT,0.0,NaN,NaN,
DNTUSDT,0.0,NaN,NaN,
DOCKUSDT,0.0013632857142857144,0.1313738986784141,0.12343273372834271,
DOGEUSDT,-1.2011428571428616E-4,-0.050222200984374465,-0.051527217518458616,
DOTUSDT,0.0,NaN,NaN,
DUSKUSDT,-0.016014285714285724,-0.21083317660334788,-0.23677754398815085,
EGLDUSDT,0.0,NaN,NaN,
ENJUSDT,-0.005632857142857127,-0.08980549355441148,-0.09409695896429537,
EOSUSDC,-0.5255714285714284,-0.15323548032388123,-0.16633263989526056,
EOSUSDT,-0.5227714285714287,-0.1529644863563403,-0.16601265646802915,
ETCUSDT,-0.8224285714285697,-0.1505964214711727,-0.1632208481040386,
ETHUSDC,-16.571428571428612,-0.086134562978474,-0.09007194263183184,
ETHUSDT,-17.042857142857144,-0.08855009426539795,-0.0927186444267655,
EURUSDT,0.0,NaN,NaN,
FETUSDT,-0.01198571428571428,-0.25744093280147273,-0.2976528596868293,
FILUSDT,0.0,NaN,NaN,
FIOUSDT,0.0,NaN,NaN,
FIROUSDT,0.0,NaN,NaN,
FLMUSDT,0.0,NaN,NaN,
FTMUSDT,-0.0024942857142857128,-0.18580397999361487,-0.20555413115121296,
FTTUSDT,0.0,NaN,NaN,
FUNUSDT,3.7714285714285844E-4,0.11639185257032048,0.11010192470492308,
GBPUSDT,0.0,NaN,NaN,
GRTUSDT,0.0,NaN,NaN,
GTOUSDT,4.557142857142867E-4,0.036250000000000115,0.03560842746736779,
GXSUSDT,0.0,NaN,NaN,
HARDUSDT,0.0,NaN,NaN,
HBARUSDT,0.026731428571428573,Infinity,Infinity,
HIVEUSDT,0.0,NaN,NaN,
HNTUSDT,0.0,NaN,NaN,
HOTUSDT,-7.744285714285717E-5,-0.10105510401908879,-0.1065335411823216,
ICXUSDT,-0.020242857142857118,-0.10914272510205636,-0.11557104964208967,
INJUSDT,0.0,NaN,NaN,
IOSTUSDT,-0.0010292857142857152,-0.17732329198661168,-0.19519197684850084,
IOTAUSDT,-0.010914285714285765,-0.0392479194492964,-0.04003888399104703,
IOTXUSDT,0.0,NaN,NaN,
IRISUSDT,0.0,NaN,NaN,
JSTUSDT,0.0,NaN,NaN,
JUVUSDT,0.0,NaN,NaN,
KAVAUSDT,0.0,NaN,NaN,
KEYUSDT,-1.7099999999999993E-4,-0.12240515390121687,-0.1305702427608051,
KMDUSDT,0.0,NaN,NaN,
KNCUSDT,0.0,NaN,NaN,
KSMUSDT,0.0,NaN,NaN,
LINKUSDC,0.020071428571428518,0.011270113743923726,0.011207079174391716,
