ativo,retornoBruto,retornoPercentual,LN,
BNBUSDC,-0.48498999999999626,-0.033322569119990986,-0.033890416344566604,
BNBUSDT,-0.46664333333333374,-0.03207105284680334,-0.032596596100839856,
BNTUSDT,0.0,NaN,NaN,
BTCUSDC,-61.18899999999849,-0.00840050291265193,-0.008435985994134552,
BTCUSDT,-54.01833333333343,-0.0074182760540768555,-0.007445928303440047,
BTSUSDT,0.0,NaN,NaN,
BTTUSDC,-7.2399999999999375E-6,-0.024262463556036895,-0.02456164631176679,
BTTUSDT,-6.990000000000013E-6,-0.023428858722976398,-0.023707677988793103,
BUSDUSDT,7.333333333334746E-4,7.332380123918902E-4,7.32969324733796E-4,
BZRXUSDT,0.0,NaN,NaN,
CELOUSDT,0.0,NaN,NaN,
CELRUSDT,-2.556666666666662E-4,-0.05955431322307625,-0.0614013812154402,
CHRUSDT,0.0,NaN,NaN,
CHZUSDT,-0.001034866666666667,-0.1120494885842771,-0.11883926793066218,
CKBUSDT,0.0,NaN,NaN,
COMPUSDT,0.0,NaN,NaN,
COSUSDT,-6.193333333333328E-4,-0.05333409880299678,-0.05480904509003684,
COTIUSDT,0.0,NaN,NaN,
CRVUSDT,0.0,NaN,NaN,
CTKUSDT,0.0,NaN,NaN,
CTSIUSDT,0.0,NaN,NaN,
CTXCUSDT,-0.0076166666666666605,-0.09914522497505096,-0.10441121635729986,
CVCUSDT,-0.0021830000000000113,-0.09314067099967338,-0.09776793571316689,
DASHUSDT,-2.646000000000008,-0.05479622266401607,-0.05635473734221945,
DATAUSDT,0.0,NaN,NaN,
DCRUSDT,0.0,NaN,NaN,
DENTUSDT,-1.7333333333333393E-6,-0.010069518405917854,-0.01012055893112228,
DGBUSDT,0.0,NaN,NaN,
DIAUSDT,0.0,NaN,NaN,
DNTUSDT,0.0,NaN,NaN,
DOCKUSDT,-3.2206666666666564E-4,-0.03848651060151598,-0.03924668451611084,
DOGEUSDT,-5.801333333333358E-5,-0.027108780914820274,-0.02748300254751899,
DOTUSDT,0.0,NaN,NaN,
DUSKUSDT,5.733333333333424E-4,0.013169984686064451,0.013084014433050628,
EGLDUSDT,0.0,NaN,NaN,
ENJUSDT,0.004405666666666697,0.05765070225944391,0.056050129831744365,
EOSUSDC,-0.02951999999999977,-0.011414503998814163,-0.011480149467978422,
EOSUSDT,-0.02755000000000063,-0.01064550531695685,-0.010702574087304195,
ETCUSDT,0.1301733333333348,0.03344982355158166,0.032902548938436145,
ETHUSDC,-5.059666666666658,-0.03601041001905014,-0.036674783204846906,
ETHUSDT,-4.945333333333338,-0.03520169317391808,-0.03583620795884686,
EURUSDT,0.0,NaN,NaN,
FETUSDT,-0.004051666666666683,-0.07528600008671393,-0.07827077856150709,
FILUSDT,0.0,NaN,NaN,
FIOUSDT,0.0,NaN,NaN,
FIROUSDT,0.0,NaN,NaN,
FLMUSDT,0.0,NaN,NaN,
FTMUSDT,-3.5299999999999915E-4,-0.030528409582288307,-0.031004108062756167,
FTTUSDT,0.5045666666666665,0.9950042726615391,0.6906461920245154,
FUNUSDT,6.889999999999891E-5,0.020948191989621945,0.020731795475521234,
GBPUSDT,0.0,NaN,NaN,
GRTUSDT,0.0,NaN,NaN,
GTOUSDT,-5.146666666666667E-4,-0.051671630802181956,-0.05305445569281152,
GXSUSDT,0.0,NaN,NaN,
HARDUSDT,0.0,NaN,NaN,
HBARUSDT,-0.003015666666666663,-0.13878108269800105,-0.14940654752092206,
HIVEUSDT,0.0,NaN,NaN,
HNTUSDT,0.0,NaN,NaN,
HOTUSDT,-3.895999999999999E-5,-0.055694803152608,-0.05730586334226538,
ICXUSDT,-0.004553333333333312,-0.035693754899398855,-0.03634635318209133,
INJUSDT,0.0,NaN,NaN,
IOSTUSDT,-1.600999999999981E-4,-0.029634977047237943,-0.03008296594999714,
IOTAUSDT,-0.011113333333333308,-0.05938195743165009,-0.06121812767732803,
IOTXUSDT,-1.894000000000006E-4,-0.04972172634673966,-0.05100041764512009,
IRISUSDT,0.0,NaN,NaN,
JSTUSDT,0.0,NaN,NaN,
JUVUSDT,0.0,NaN,NaN,
KAVAUSDT,0.017163333333333086,0.017224825962017576,0.017078160443795575,
KEYUSDT,-1.1083333333333366E-4,-0.05846051058442947,-0.06023898867840875,
KMDUSDT,0.0,NaN,NaN,
KNCUSDT,0.0,NaN,NaN,
KSMUSDT,0.0,NaN,NaN,
LINKUSDC,-0.0914766666666671,-0.045085125013759164,-0.046133078614330573,
LINKUSDT,-0.08874999999999988,-0.043713828346262695,-0.04469806799079817,
LITUSDT,0.0,NaN,NaN,
LRCUSDT,0.0,NaN,NaN,
LSKUSDT,0.0,NaN,NaN,
LTCUSDC,-1.2546666666666866,-0.02893337023029896,-0.029360193302813375,
LTCUSDT,-1.2100000000000009,-0.02791491717805572,-0.02831194458512226,
LTOUSDT,0.0,NaN,NaN,
LUNAUSDT,0.0,NaN,NaN,
MANAUSDT,0.0,NaN,NaN,
MATICUSDT,-0.0026750000000000072,-0.12125470286931717,-0.1292601876432101,
MBLUSDT,0.0,NaN,NaN,
MDTUSDT,0.0,NaN,NaN,
MFTUSDT,-6.406666666666642E-5,-0.06385594205787548,-0.0659859062893497,
MITHUSDT,-4.55666666666665E-4,-0.05029248372024553,-0.051601219391847364,
MKRUSDT,0.0,NaN,NaN,
MTLUSDT,-0.016520000000000035,-0.05941591137965774,-0.06125422581633012,
NANOUSDT,-0.0479533333333334,-0.06258129347433639,-0.06462523793665625,
NBSUSDT,0.0,NaN,NaN,
NEARUSDT,0.0,NaN,NaN,
NEOUSDC,-0.11119999999999841,-0.01261686484523894,-0.012697133357158632,
NEOUSDT,-0.10779999999999745,-0.012254781221461064,-0.012330490220156448,
NKNUSDT,-9.36666666666669E-4,-0.04748546708124923,-0.04864991444019678,
NMRUSDT,0.0,NaN,NaN,
NULSUSDT,-0.015339999999999965,-0.05557971014492746,-0.0571839896145762,
OCEANUSDT,0.0,NaN,NaN,
OGNUSDT,0.0,NaN,NaN,
OGUSDT,0.0,NaN,NaN,
OMGUSDT,-0.033613333333333384,-0.04801767568545667,-0.0492088112596268,
ONEUSDT,-2.743333333333339E-4,-0.04978525195088024,-0.05106726935511199,
ONGUSDT,-0.004269999999999968,-0.03976655387576411,-0.040578851035948924,
ONTUSDT,-0.02633333333333343,-0.04486240303474298,-0.04589986828812623,
ORNUSDT,0.0,NaN,NaN,
OXTUSDT,0.0,NaN,NaN,
PAXGUSDT,0.0,NaN,NaN,
PAXUSDT,7.63333333333005E-4,7.631247459025658E-4,7.62833714266545E-4,
PERLUSDT,-5.269999999999997E-4,-0.023008076839118097,-0.023276893953176024,
PNTUSDT,0.0,NaN,NaN,
PSGUSDT,0.0,NaN,NaN,
QTUMUSDT,-0.03986666666666627,-0.02325355316625488,-0.023528182797371882,
REEFUSDT,0.0,NaN,NaN,
RENUSDT,-0.0018160000000000051,-0.051001685077700976,-0.05234825600887622,
REPUSDT,0.0,NaN,NaN,
RIFUSDT,0.0,NaN,NaN,
RLCUSDT,-0.05730000000000007,-0.11225389362327376,-0.11906949311423394,
ROSEUSDT,0.0,NaN,NaN,
RSRUSDT,0.0,NaN,NaN,
RUNEUSDT,0.0,NaN,NaN,
RVNUSDT,-1.1400000000000646E-4,-0.004690006993870344,-0.004701039585475232,
SANDUSDT,0.0,NaN,NaN,
SCUSDT,0.0,NaN,NaN,
SFPUSDT,0.0,NaN,NaN,
SKLUSDT,0.0,NaN,NaN,
SNXUSDT,0.0,NaN,NaN,
SOLUSDT,0.0,NaN,NaN,
SRMUSDT,0.0,NaN,NaN,
STMXUSDT,0.0,NaN,NaN,
STORJUSDT,0.0,NaN,NaN,
STPTUSDT,0.0,NaN,NaN,
STRAXUSDT,0.0,NaN,NaN,
STXUSDT,-0.0020600000000000063,-0.020098868219071253,-0.02030359834467578,
SUSDUSDT,0.0,NaN,NaN,
SUSHIUSDT,0.0,NaN,NaN,
SXPUSDT,0.0,NaN,NaN,
TCTUSDT,0.0,NaN,NaN,
TFUELUSDT,-8.873333333333372E-5,-0.03345818355496355,-0.03403071541864489,
THETAUSDT,0.0030146666666666655,0.035169997394526975,0.03456566192035731,
TOMOUSDT,0.05284333333333324,0.12945134448772255,0.12173197896197653,
TRBUSDT,0.0,NaN,NaN,
TROYUSDT,0.0016012499999999994,0.28597069302686906,0.251513836307591,
TRUUSDT,0.0,NaN,NaN,
TRXUSDC,-5.696666666666662E-4,-0.039882383141583655,-0.04069948446406817,
TRXUSDT,-5.576666666666629E-4,-0.039049553019162686,-0.039832435357092154,
TUSDUSDT,7.666666666665822E-4,7.665797876239555E-4,7.662861154110968E-4,
TWTUSDT,0.0,NaN,NaN,
UMAUSDT,0.0,NaN,NaN,
UNFIUSDT,0.0,NaN,NaN,
UNIUSDT,0.0,NaN,NaN,
USDCUSDT,8.066666666668443E-4,8.06690867392934E-4,8.063656671941016E-4,
UTKUSDT,0.0,NaN,NaN,
VETUSDT,-2.9580000000000144E-4,-0.04842353403398514,-0.04963523187426783,
VITEUSDT,0.0026050000000000005,0.4516818864871115,0.3727228059582808,
VTHOUSDT,0.0,NaN,NaN,
WANUSDT,-0.007096666666666612,-0.03797174859099639,-0.03871146137861668,
WAVESUSDT,0.09096666666666653,0.13059478290830584,0.12274385080325009,
WINGUSDT,0.0,NaN,NaN,
WINUSDC,-3.2800000000000093E-6,-0.03291850662384599,-0.0334725126473092,
WINUSDT,-3.213333333333332E-6,-0.03225051018701275,-0.032782016713371796,
WNXMUSDT,0.0,NaN,NaN,
WRXUSDT,0.0,NaN,NaN,
WTCUSDT,0.0,NaN,NaN,
XEMUSDT,0.0,NaN,NaN,
XLMUSDT,-0.0028016666666666745,-0.054405168005489224,-0.055941097664071994,
XMRUSDT,-2.054000000000002,-0.040287148909461834,-0.04112115271096085,
XRPUSDC,-0.007539666666666639,-0.03565781487699704,-0.036309083535801465,
XRPUSDT,-0.007316999999999962,-0.03464373813367916,-0.03525806249336905,
XTZUSDT,0.012189999999999923,0.008317393746829937,0.008282994835366113,
XVSUSDT,0.0,NaN,NaN,
YFIIUSDT,0.0,NaN,NaN,
YFIUSDT,0.0,NaN,NaN,
ZECUSDC,-0.11366666666665992,-0.0038820582877957532,-0.003889613034386707,
ZECUSDT,-0.07900000000000418,-0.0027005777185247215,-0.00270423085707028,
ZENUSDT,0.0,NaN,NaN,
ZILUSDT,-1.6566666666666726E-4,-0.03139806683934565,-0.0319015531852928,
ZRXUSDT,-0.01697000000000007,-0.0773790524827872,-0.08053680324166965,
