 ,BNBUSDC,BNBUSDT,BNTUSDT,BTCUSDC,BTCUSDT,BTSUSDT,BTTUSDC,BTTUSDT,BUSDUSDT,BZRXUSDT,CELOUSDT,CELRUSDT,CHRUSDT,CHZUSDT,CKBUSDT,COMPUSDT,COSUSDT,COTIUSDT,CRVUSDT,CTKUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DATAUSDT,DCRUSDT,DENTUSDT,DGBUSDT,DIAUSDT,DNTUSDT,DOCKUSDT,DOGEUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,EOSUSDC,EOSUSDT,ETCUSDT,ETHUSDC,ETHUSDT,EURUSDT,FETUSDT,FILUSDT,FIOUSDT,FIROUSDT,FLMUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GBPUSDT,GRTUSDT,GTOUSDT,GXSUSDT,HARDUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,INJUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,IRISUSDT,JSTUSDT,JUVUSDT,KAVAUSDT,KEYUSDT,KMDUSDT,KNCUSDT,KSMUSDT,LINKUSDC,LINKUSDT,LITUSDT,LRCUSDT,LSKUSDT,LTCUSDC,LTCUSDT,LTOUSDT,LUNAUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MKRUSDT,MTLUSDT,NANOUSDT,NBSUSDT,NEARUSDT,NEOUSDC,NEOUSDT,NKNUSDT,NMRUSDT,NULSUSDT,OCEANUSDT,OGNUSDT,OGUSDT,OMGUSDT,ONEUSDT,ONGUSDT,ONTUSDT,ORNUSDT,OXTUSDT,PAXGUSDT,PAXUSDT,PERLUSDT,PNTUSDT,PSGUSDT,QTUMUSDT,REEFUSDT,RENUSDT,REPUSDT,RIFUSDT,RLCUSDT,ROSEUSDT,RSRUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SCUSDT,SFPUSDT,SKLUSDT,SNXUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STORJUSDT,STPTUSDT,STRAXUSDT,STXUSDT,SUSDUSDT,SUSHIUSDT,SXPUSDT,TCTUSDT,TFUELUSDT,THETAUSDT,TOMOUSDT,TRBUSDT,TROYUSDT,TRUUSDT,TRXUSDC,TRXUSDT,TUSDUSDT,TWTUSDT,UMAUSDT,UNFIUSDT,UNIUSDT,USDCUSDT,UTKUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINGUSDT,WINUSDC,WINUSDT,WNXMUSDT,WRXUSDT,WTCUSDT,XEMUSDT,XLMUSDT,XMRUSDT,XRPUSDC,XRPUSDT,XTZUSDT,XVSUSDT,YFIIUSDT,YFIUSDT,ZECUSDC,ZECUSDT,ZENUSDT,ZILUSDT,ZRXUSDT,
BNBUSDC,0.0,1.4872736140459766,0.0,13.836410586206835,15.872170816092176,0.0,6.313839080458077E-9,2.832186666666703E-7,1.596196781609274E-4,0.0,0.0,1.1284700000000003E-4,0.0,0.0015121122255172413,0.0,0.0,-2.1071112643678184E-4,0.0,0.0,0.0,0.0,0.0,6.809498068965524E-4,-0.1992332551724143,0.0,0.0,-1.7611915839080457E-5,0.0,0.0,0.0,2.0778620459770085E-4,1.837728077931034E-4,0.0,0.0026910328505747117,0.0,4.40876613793103E-4,0.03645289036781615,0.0374407391724138,-0.019381339678160966,2.54622215172414,2.591280351724138,0.0,0.0033199038620689647,0.0,0.0,0.0,0.0,5.45775544827586E-4,0.0,8.215450873563222E-5,0.0,0.0,-2.0056374022988497E-4,0.0,0.0,0.004452546149425288,0.0,0.0,9.163634287356323E-5,-0.0032398811264367842,0.0,-1.815074140229885E-4,0.0033562142298850534,0.0,0.0,0.0,0.0,0.0,1.0427326643678156E-4,0.0,0.0,0.0,0.32172463544827584,0.3214846203908047,0.0,0.0,0.0,-0.38335569885057436,-0.38605137241379217,0.0,0.0,0.0,0.0020202323425287344,0.0,0.0,4.02875816091954E-5,-9.323901609195385E-5,0.0,-0.01913829777011494,0.0364757135632184,0.0,0.0,-0.012183231494252779,-0.00795482275862066,0.017690972531034476,0.0,-0.010780434022988504,0.0,0.0,0.0,-0.011579487149425279,4.3978408275862057E-4,0.0022579945287356305,0.0019737211264367867,0.0,0.0,0.0,1.97910551724137E-4,1.4954467586206886E-4,0.0,0.0,0.033731045287356334,0.0,0.009628194949425283,0.0,0.0,0.0,0.0,0.0,0.0,0.0017867121241379302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3638216091954075E-5,9.742735149425296E-4,0.008512436229885055,0.0,0.0,0.0,8.409544505747128E-4,8.482856252873566E-4,2.0718045977011356E-4,0.0,0.0,0.0,0.0,3.1523363218389453E-4,0.0,2.7331447126436824E-5,0.0,0.0,0.00396871059770115,-0.011339274344827576,0.0,-2.2446898850574686E-6,-2.1140316091954022E-6,0.0,0.0,0.0,0.0,0.0024294578850574703,-0.7899573471264365,0.02160462750804599,0.021746072956321832,-0.0030021808045977007,0.0,0.0,0.0,-0.43187107126436775,-0.39719769425287277,0.0,1.0421048045977005E-4,0.052754789632183906,
BNBUSDT,1.4872736140459766,0.0,0.0,9.594778603448207,11.800934735632385,0.0,-2.3881618390804647E-7,4.755985057471765E-8,1.7170673563219154E-4,0.0,0.0,1.1061979310344839E-4,0.0,0.0015331181662068972,0.0,0.0,-2.2422864942528748E-4,0.0,0.0,0.0,0.0,0.0,6.813244034482764E-4,-0.2348239896551733,0.0,0.0,-1.7639602574712646E-5,0.0,0.0,0.0,2.2211386091954027E-4,1.8603548044827587E-4,0.0,0.0026873952183908045,0.0,4.1185277241379296E-4,0.03497982397701155,0.03608454200000004,-0.023009475011494328,2.42263309310345,2.470600262068966,0.0,0.003335648896551725,0.0,0.0,0.0,0.0,5.446895655172414E-4,0.0,7.583801298850585E-5,0.0,0.0,-2.058010770114941E-4,0.0,0.0,0.004383198781609195,0.0,0.0,9.20929617816092E-5,-0.00335721694252874,0.0,-1.857881104597701E-4,0.003368190390804595,0.0,0.0,0.0,0.0,0.0,1.0492593149425285E-4,0.0,0.0,0.0,0.3210406061724138,0.3208601151954024,0.0,0.0,0.0,-0.41475193563218393,-0.41495125517241316,0.0,0.0,0.0,0.00201855736091954,0.0,0.0,4.018660977011495E-5,-9.982719770114914E-5,0.0,-0.01972769922988504,0.03664721954022989,0.0,0.0,-0.01601646919540228,-0.011189435517241417,0.017979167472413793,0.0,-0.011196393735632186,0.0,0.0,0.0,-0.012365293574712641,4.390358000000001E-4,0.0021484214022988533,0.0016251217701149514,0.0,0.0,0.0,2.1996355172413667E-4,1.362593034482762E-4,0.0,0.0,0.03303175540229888,0.0,0.00963459954367816,0.0,0.0,0.0,0.0,0.0,0.0,0.0017687696655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.234122873563227E-5,9.691120160919543E-4,0.008362804666666671,0.0,0.0,0.0,8.379183632183912E-4,8.454379678160924E-4,2.2299419540229746E-4,0.0,0.0,0.0,0.0,3.3661354022987156E-4,0.0,2.4491901149425334E-5,0.0,0.0,0.003733048057471265,-0.011881509241379299,0.0,-2.24477701149425E-6,-2.1087095977011516E-6,0.0,0.0,0.0,0.0,0.0024513744770114933,-0.8025327252873564,0.021811486219540238,0.021968143616091965,-0.003422208850574709,0.0,0.0,0.0,-0.44624951839080457,-0.4112963988505741,0.0,1.0161784367816092E-4,0.05336941188505746,
BNTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BTCUSDC,13.836410586206835,9.594778603448207,0.0,0.0,64321.565455172444,0.0,0.0036105766896551736,0.003593017534482759,-0.035018275862071596,0.0,0.0,0.05936158965517241,0.0,-0.22401607724137956,0.0,0.0,0.2288801362068966,0.0,0.0,0.0,0.0,0.0,0.16570083620689655,571.8982327586208,0.0,0.0,0.002321150896551727,0.0,0.0,0.0,-0.05528915827586212,-0.013496131775862086,0.0,0.821108103448276,0.0,0.2270128034482757,23.31109734482759,23.41951275862069,38.27684372413795,1507.9376741379317,1497.0710586206899,0.0,0.27672877241379273,0.0,0.0,0.0,0.0,0.1095855413793104,0.0,0.05529457706896552,0.0,0.0,0.12160900517241378,0.0,0.0,0.14661715862068886,0.0,0.0,-0.006371423155172425,1.7754620689655176,0.0,0.05666180465517243,1.1534469655172408,0.0,0.0,0.0,0.0,0.0,0.007101419999999989,0.0,0.0,0.0,-11.936302396551747,-11.484209551724167,0.0,0.0,0.0,500.1187241379312,491.6053137931035,0.0,0.0,0.0,0.05063615517241369,0.0,0.0,0.004328477758620688,0.09375633103448278,0.0,5.152624637931032,1.6846766206896535,0.0,0.0,43.07691413793105,42.21124879310346,-1.346758905172415,0.0,4.515825051724138,0.0,0.0,0.0,6.777109120689657,0.05350307586206894,1.5024604137931035,5.598896896551725,0.0,0.0,0.0,-0.08663363793103268,0.4776293586206898,0.0,0.0,12.564285172413793,0.0,0.1387053086206895,0.0,0.0,0.0,0.0,0.0,0.0,0.3478193293103447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02825421206896552,-0.3240104793103448,3.118107931034482,0.0,0.0,0.0,0.060652886206896524,0.058598489655172344,-0.060408913793102745,0.0,0.0,0.0,0.0,-0.07118110344827606,0.0,0.03922693310344829,0.0,0.0,2.3658066379310343,9.147447482758624,0.0,0.0012706753103448282,0.0012319138103448286,0.0,0.0,0.0,0.0,0.05894843965517221,161.6229396551724,-0.5961867465517263,-0.6517659862068987,9.275674689655174,0.0,0.0,0.0,289.10510862068975,295.1649637931035,0.0,0.0483164724137931,-2.8942600000000045,
BTCUSDT,15.872170816092176,11.800934735632385,0.0,64321.565455172444,0.0,0.0,0.003580893080459771,0.003564791183908047,-0.03171966666666933,0.0,0.0,0.059685979310344854,0.0,-0.22243565724137915,0.0,0.0,0.22550025632183923,0.0,0.0,0.0,0.0,0.0,0.1636272689655176,569.2448862068967,0.0,0.0,0.002355028816091947,0.0,0.0,0.0,-0.05468090540229889,-0.01323629968965514,0.0,0.8321122643678168,0.0,0.2215787689655175,23.098932574712673,23.2178956896552,37.94702870114942,1490.418117241381,1480.7783931034498,0.0,0.2845993517241385,0.0,0.0,0.0,0.0,0.11126142413793114,0.0,0.054280179080459845,0.0,0.0,0.1186758666666667,0.0,0.0,0.12523592528735886,0.0,0.0,-0.006363579816091941,1.7576117701149427,0.0,0.05620998356321838,1.1515928850574721,0.0,0.0,0.0,0.0,0.0,0.007232904712643696,0.0,0.0,0.0,-11.904798482758565,-11.458793850574656,0.0,0.0,0.0,495.8236632183909,487.91185172413805,0.0,0.0,0.0,0.0527745045977015,0.0,0.0,0.004329726091954031,0.09197434942528743,0.0,4.949376712643678,1.778946597701152,0.0,0.0,42.33431160919544,41.55127517241381,-1.282464475862067,0.0,4.4363291839080485,0.0,0.0,0.0,6.653044471264369,0.0546441344827587,1.490738425287358,5.578922022988507,0.0,0.0,0.0,-0.08058741379310189,0.47850592068965525,0.0,0.0,12.488225977011512,0.0,0.15277220114942716,0.0,0.0,0.0,0.0,0.0,0.0,0.34807731034482825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028120167816091973,-0.3244627678160919,3.1035758850574746,0.0,0.0,0.0,0.059865281609195665,0.057900356321839305,-0.055178298850574084,0.0,0.0,0.0,0.0,-0.06513060919540262,0.0,0.03898024471264371,0.0,0.0,2.33878735632184,9.089805310344827,0.0,0.001293400218390803,0.001256172149425286,0.0,0.0,0.0,0.0,0.061888474712644116,158.3859494252871,-0.5605006229885026,-0.6141883022988471,9.186184471264376,0.0,0.0,0.0,283.98431839080456,290.75758160919537,0.0,0.04809509425287361,-2.777410195402292,
BTSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BTTUSDC,6.313839080458077E-9,-2.3881618390804647E-7,0.0,0.0036105766896551736,0.003580893080459771,0.0,0.0,2.809198160919542E-10,-3.8038850574713876E-9,0.0,0.0,4.0214827586206895E-9,0.0,-1.71556951724138E-8,0.0,0.0,1.3215816091954027E-8,0.0,0.0,0.0,0.0,0.0,1.760870344827587E-8,3.4697503448275876E-5,0.0,0.0,1.6634266666666688E-10,0.0,0.0,0.0,-4.748387356321838E-9,-1.2268280689655179E-9,0.0,5.3314459770114945E-8,0.0,2.513278620689655E-8,1.6510943908045978E-6,1.6398843448275865E-6,2.4832607816091966E-6,9.62132206896552E-5,9.580711034482763E-5,0.0,2.4219241379310334E-8,0.0,0.0,0.0,0.0,8.559648275862073E-9,0.0,3.5906133333333336E-9,0.0,0.0,1.0385443678160924E-8,0.0,0.0,-9.4793218390805E-9,0.0,0.0,-4.545456321839084E-10,1.1996622988505751E-7,0.0,4.23973195402299E-9,7.970790804597699E-8,0.0,0.0,0.0,0.0,0.0,5.454342528735631E-10,0.0,0.0,0.0,4.98671724137922E-8,7.678602298850377E-8,0.0,0.0,0.0,3.161234712643679E-5,3.10589724137931E-5,0.0,0.0,0.0,5.238354022988501E-9,0.0,0.0,3.718252873563219E-10,7.070029885057472E-9,0.0,3.388155632183907E-7,1.101526436781609E-7,0.0,0.0,2.3394673563218386E-6,2.2502151724137926E-6,-9.3420951724138E-8,0.0,2.785671264367817E-7,0.0,0.0,0.0,5.431723908045977E-7,3.934427586206895E-9,1.2828912643678162E-7,3.8211032183908044E-7,0.0,0.0,0.0,-3.912206896551669E-9,2.8717537931034483E-8,0.0,0.0,8.846498850574715E-7,0.0,2.2352478160919542E-8,0.0,0.0,0.0,0.0,0.0,0.0,2.6590951724137933E-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7085494252873575E-9,-9.34364597701149E-9,2.4678301149425305E-7,0.0,0.0,0.0,6.2240597701149414E-9,6.082602298850573E-9,-2.358390804597688E-9,0.0,0.0,0.0,0.0,-3.74314942528742E-9,0.0,2.67108735632184E-9,0.0,0.0,1.6419450574712647E-7,6.513525517241382E-7,0.0,1.0183712643678164E-10,9.907229885057477E-11,0.0,0.0,0.0,0.0,2.8772183908045835E-9,6.8251126436781645E-6,-3.140351494252883E-8,-3.6755066666666746E-8,5.203835632183909E-7,0.0,0.0,0.0,1.6317078160919543E-5,1.559488045977012E-5,0.0,4.142526436781608E-9,-1.7786990804597716E-7,
BTTUSDT,2.832186666666703E-7,4.755985057471765E-8,0.0,0.003593017534482759,0.003564791183908047,0.0,2.809198160919542E-10,0.0,-3.652160919540349E-9,0.0,0.0,4.022344827586208E-9,0.0,-1.6921143448275874E-8,0.0,0.0,1.3231419540229892E-8,0.0,0.0,0.0,0.0,0.0,1.755961724137931E-8,3.464193448275863E-5,0.0,0.0,1.6430783908045993E-10,0.0,0.0,0.0,-4.730090804597695E-9,-1.1917530689655167E-9,0.0,5.397170114942532E-8,0.0,2.499454482758619E-8,1.6400919770114949E-6,1.629004E-6,2.451320436781609E-6,9.594982413793106E-5,9.560742068965523E-5,0.0,2.4942310344827585E-8,0.0,0.0,0.0,0.0,8.604475862068973E-9,0.0,3.5679840229885076E-9,0.0,0.0,1.0296874712643678E-8,0.0,0.0,-7.2343908045976875E-9,0.0,0.0,-4.415927011494255E-10,1.1876036781609197E-7,0.0,4.174281954022987E-9,8.052342528735632E-8,0.0,0.0,0.0,0.0,0.0,5.567514942528733E-10,0.0,0.0,0.0,8.091182758620524E-8,1.0714326436781376E-7,0.0,0.0,0.0,3.128720919540229E-5,3.073838620689654E-5,0.0,0.0,0.0,5.450147126436783E-9,0.0,0.0,3.7405804597701153E-10,7.0602712643678175E-9,0.0,3.397319425287356E-7,1.1622574712643687E-7,0.0,0.0,2.323598390804597E-6,2.232916896551723E-6,-8.884821034482753E-8,0.0,2.7356178160919544E-7,0.0,0.0,0.0,5.31629804597701E-7,4.009496551724139E-9,1.2774016091954024E-7,3.8155997701149424E-7,0.0,0.0,0.0,-3.6682413793102832E-9,2.881860689655173E-8,0.0,0.0,8.8158091954023E-7,0.0,2.4097116091954063E-8,0.0,0.0,0.0,0.0,0.0,0.0,2.6799727586206907E-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6897390804597692E-9,-9.40319770114945E-9,2.47528183908046E-7,0.0,0.0,0.0,6.241197701149424E-9,6.106188505747128E-9,-2.0920114942528597E-9,0.0,0.0,0.0,0.0,-3.431425287356386E-9,0.0,2.652273563218392E-9,0.0,0.0,1.638957126436781E-7,6.447308275862068E-7,0.0,1.0092091954022996E-10,9.822902298850586E-11,0.0,0.0,0.0,0.0,3.20095977011494E-9,6.4135781609195265E-6,-2.7838877011494286E-8,-3.300375632183909E-8,5.184459770114946E-7,0.0,0.0,0.0,1.6162474712643688E-5,1.5514863218390808E-5,0.0,4.115698850574711E-9,-1.687102528735632E-7,
BUSDUSDT,1.596196781609274E-4,1.7170673563219154E-4,0.0,-0.035018275862071596,-0.03171966666666933,0.0,-3.8038850574713876E-9,-3.652160919540349E-9,0.0,0.0,0.0,6.1379310344802476E-9,0.0,1.1604896551725461E-7,0.0,0.0,-2.1840229885059096E-7,0.0,0.0,0.0,0.0,0.0,-6.214758620689818E-7,-2.0314482758622968E-4,0.0,0.0,1.989954022988546E-9,0.0,0.0,0.0,7.24804597701115E-8,3.0448206896553215E-8,0.0,5.832643678160588E-7,0.0,-1.0525724137931302E-6,-2.224073563218514E-5,-2.074696551724262E-5,-2.2194436781610427E-5,-0.0011209241379311044,-0.001067531034482825,0.0,-6.448275862072984E-9,0.0,0.0,0.0,0.0,8.066896551723995E-8,0.0,-8.033471264368212E-8,0.0,0.0,-2.915885057471385E-7,0.0,0.0,-2.054057471264452E-6,0.0,0.0,1.9687356321846784E-9,-1.932229885057564E-6,0.0,-9.772712643678529E-8,-2.3328735632191758E-7,0.0,0.0,0.0,0.0,0.0,-6.673563218393407E-10,0.0,0.0,0.0,-2.8640896551722833E-5,-2.973285057471138E-5,0.0,0.0,0.0,-4.104988505747319E-4,-3.7994482758622574E-4,0.0,0.0,0.0,3.2459770115016076E-9,0.0,0.0,-7.956321839080726E-9,-1.446574712643757E-7,0.0,-1.3779287356322498E-5,6.482183908046064E-6,0.0,0.0,-3.0299080459772582E-5,-2.1651034482761132E-5,4.518593103448371E-6,0.0,-6.267126436781937E-6,0.0,0.0,0.0,-1.5312597701149782E-5,2.724827586206875E-8,-2.4794022988506434E-6,-2.8277701149427964E-6,0.0,0.0,0.0,3.882068965517274E-7,9.819999999997654E-8,0.0,0.0,-1.0411264367816574E-5,0.0,4.4299770114944706E-7,0.0,0.0,0.0,0.0,0.0,0.0,-4.6583448275863684E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.129425287356455E-8,-2.6185747126435403E-7,-2.7245287356323474E-6,0.0,0.0,0.0,-1.375908045977034E-7,-1.29767816091956E-7,3.1011494252874544E-7,0.0,0.0,0.0,0.0,4.05839080459781E-7,0.0,-2.5432183908047306E-8,0.0,0.0,-2.3401609195403023E-6,-1.1274413793103939E-5,0.0,7.183908045976916E-10,7.752873563218386E-10,0.0,0.0,0.0,0.0,2.73160919540229E-7,-2.772022988505761E-4,2.0491218390805606E-6,2.265708045977115E-6,-4.308735632184509E-6,0.0,0.0,0.0,-2.553747126436961E-4,-1.599563218390973E-4,0.0,-7.402988505747361E-8,6.520045977011812E-6,
BZRXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
