ativo,retornoBruto,retornoPercentual,LN,
BNBUSDC,-6.273214285714284,-0.37289921764406664,-0.4666480138563076,
BNBUSDT,-6.282085714285712,-0.37340690301691737,-0.46745791714923823,
BNTUSDT,-0.08829999999999999,-0.36438130047750983,-0.45315642448410876,
BTCUSDC,-2358.944285714286,-0.3022895685027077,-0.35995111688414266,
BTCUSDT,-2371.68857142857,-0.30400250499901105,-0.36240921779070445,
BTSUSDT,-0.0063628571428571475,-0.2999932646325859,-0.35666532203157436,
BTTUSDC,-1.097714285714285E-4,-0.34700144508670505,-0.4261803627046402,
BTTUSDT,-1.103428571428571E-4,-0.34876055447690424,-0.4288778925363349,
BUSDUSDT,-0.0021857142857141243,-0.0021870577640549227,-0.0021894528676770996,
BZRXUSDT,0.0,NaN,NaN,
CELOUSDT,0.0,NaN,NaN,
CELRUSDT,-0.0015157142857142854,-0.533702213279678,-0.7629308216506642,
CHRUSDT,0.0,NaN,NaN,
CHZUSDT,-0.004717285714285715,-0.45090943849683196,-0.5994918938758791,
CKBUSDT,0.0,NaN,NaN,
COMPUSDT,0.0,NaN,NaN,
COSUSDT,-0.004265714285714286,-0.45105740181268883,-0.5997613999749374,
COTIUSDT,-0.015578571428571431,-0.5375893517377373,-0.7713019336402773,
CRVUSDT,0.0,NaN,NaN,
CTKUSDT,0.0,NaN,NaN,
CTSIUSDT,0.0,NaN,NaN,
CTXCUSDT,-0.02665714285714286,-0.390539974884889,-0.49518191856917815,
CVCUSDT,-0.009387142857142854,-0.3595425694900415,-0.4455726227581508,
DASHUSDT,-22.772857142857134,-0.3061749735907039,-0.3655354735933069,
DATAUSDT,0.0,NaN,NaN,
DCRUSDT,0.0,NaN,NaN,
DENTUSDT,-5.7985714285714284E-5,-0.374861470262283,-0.4697820062255842,
DGBUSDT,0.0,NaN,NaN,
DIAUSDT,0.0,NaN,NaN,
DNTUSDT,0.0,NaN,NaN,
DOCKUSDT,-0.0028542857142857133,-0.4550423613009018,-0.607047214497423,
DOGEUSDT,-5.115000000000002E-4,-0.23468377827446307,-0.2674661688332981,
DOTUSDT,0.0,NaN,NaN,
DUSKUSDT,-0.016785714285714286,-0.5158033362598771,-0.7252641247536249,
EGLDUSDT,0.0,NaN,NaN,
ENJUSDT,-0.03330999999999999,-0.3851566758618411,-0.48638780113075186,
EOSUSDC,-1.0232571428571426,-0.33394875237775534,-0.406388663020374,
EOSUSDT,-1.0334714285714282,-0.3367186881827532,-0.41055607740317274,
ETCUSDT,-1.9005,-0.2858969537420083,-0.3367280045658569,
ETHUSDC,-74.72142857142856,-0.37690506215096375,-0.4730563836038861,
ETHUSDT,-75.14285714285714,-0.37910456366938616,-0.47659259072589444,
EURUSDT,-0.035128571428571176,-0.03129175521423189,-0.03179180140013141,
FETUSDT,-0.01705571428571429,-0.6001005277707967,-0.9165420828871662,
FILUSDT,0.0,NaN,NaN,
FIOUSDT,0.0,NaN,NaN,
FIROUSDT,0.0,NaN,NaN,
FLMUSDT,0.0,NaN,NaN,
FTMUSDT,-0.00349,-0.574283027738599,-0.8539805378767691,
FTTUSDT,-0.34157142857142864,-0.13877764234720535,-0.14940255278293507,
FUNUSDT,-0.0012555714285714288,-0.45229518320296425,-0.6020187926409643,
GBPUSDT,0.0,NaN,NaN,
GRTUSDT,0.0,NaN,NaN,
GTOUSDT,-0.002985714285714286,-0.41984732824427484,-0.5444639829148206,
GXSUSDT,0.0,NaN,NaN,
HARDUSDT,0.0,NaN,NaN,
HBARUSDT,-0.009128571428571437,-0.1941069258809236,-0.21580420765922095,
HIVEUSDT,0.0,NaN,NaN,
HNTUSDT,0.0,NaN,NaN,
HOTUSDT,-2.2209999999999998E-4,-0.4196900982615268,-0.5441930047940239,
ICXUSDT,-0.11858571428571427,-0.3895537097001267,-0.4935649658783278,
