 ,BNBUSDC,BNBUSDT,BNTUSDT,BTCUSDC,BTCUSDT,BTSUSDT,BTTUSDC,BTTUSDT,BUSDUSDT,BZRXUSDT,CELOUSDT,CELRUSDT,CHRUSDT,CHZUSDT,CKBUSDT,COMPUSDT,COSUSDT,COTIUSDT,CRVUSDT,CTKUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DATAUSDT,DCRUSDT,DENTUSDT,DGBUSDT,DIAUSDT,DNTUSDT,DOCKUSDT,DOGEUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,EOSUSDC,EOSUSDT,ETCUSDT,ETHUSDC,ETHUSDT,EURUSDT,FETUSDT,FILUSDT,FIOUSDT,FIROUSDT,FLMUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GBPUSDT,GRTUSDT,GTOUSDT,GXSUSDT,HARDUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,INJUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,IRISUSDT,JSTUSDT,JUVUSDT,KAVAUSDT,KEYUSDT,KMDUSDT,KNCUSDT,KSMUSDT,LINKUSDC,LINKUSDT,LITUSDT,LRCUSDT,LSKUSDT,LTCUSDC,LTCUSDT,LTOUSDT,LUNAUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MKRUSDT,MTLUSDT,NANOUSDT,NBSUSDT,NEARUSDT,NEOUSDC,NEOUSDT,NKNUSDT,NMRUSDT,NULSUSDT,OCEANUSDT,OGNUSDT,OGUSDT,OMGUSDT,ONEUSDT,ONGUSDT,ONTUSDT,ORNUSDT,OXTUSDT,PAXGUSDT,PAXUSDT,PERLUSDT,PNTUSDT,PSGUSDT,QTUMUSDT,REEFUSDT,RENUSDT,REPUSDT,RIFUSDT,RLCUSDT,ROSEUSDT,RSRUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SCUSDT,SFPUSDT,SKLUSDT,SNXUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STORJUSDT,STPTUSDT,STRAXUSDT,STXUSDT,SUSDUSDT,SUSHIUSDT,SXPUSDT,TCTUSDT,TFUELUSDT,THETAUSDT,TOMOUSDT,TRBUSDT,TROYUSDT,TRUUSDT,TRXUSDC,TRXUSDT,TUSDUSDT,TWTUSDT,UMAUSDT,UNFIUSDT,UNIUSDT,USDCUSDT,UTKUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINGUSDT,WINUSDC,WINUSDT,WNXMUSDT,WRXUSDT,WTCUSDT,XEMUSDT,XLMUSDT,XMRUSDT,XRPUSDC,XRPUSDT,XTZUSDT,XVSUSDT,YFIIUSDT,YFIUSDT,ZECUSDC,ZECUSDT,ZENUSDT,ZILUSDT,ZRXUSDT,
BNBUSDC,0.0,7.70948414986207,0.0,2635.531312126437,2640.2082277471263,0.0,1.7542342418390807E-4,1.7597343354022987E-4,-1.137330173034483,0.0,0.0,0.0014294134160919543,0.0,0.0028526832832183914,0.0,0.0,0.005761204542528736,0.0,0.0,0.0,0.0,0.0,0.008210299370114943,22.569807701149422,0.0,0.0,1.7874788209195405E-4,0.0,0.0,0.0,-0.0040730862714942525,3.435721235172414E-4,0.0,0.05247413128735633,0.0,0.025231566995402296,1.1171988667356323,1.1218103774482757,2.3357510391954026,20.70108532413793,20.740115137931035,0.0,0.025086826413793107,0.0,0.0,0.0,0.0,0.007005849308045978,0.0,-5.674657845977012E-4,0.0,0.0,4.245856275862067E-4,0.0,0.0,-0.023900559360919546,0.0,0.0,1.8650298724137932E-4,0.04974247052873563,0.0,0.002949262003908046,-0.011951692436781618,0.0,0.0,0.0,0.0,0.0,3.328491445977011E-4,0.0,0.0,0.0,-0.009814327609195489,-0.008146210298850584,0.0,0.0,0.0,19.267892381609197,19.203494434482764,0.0,0.0,0.0,0.003694127809195402,0.0,0.0,3.4403420850574723E-4,0.004623154427586207,0.0,0.035633506689655176,0.2314787006436781,0.0,0.0,2.3513084457471267,2.358550960689655,0.0,0.0,0.10034802577011495,0.0,0.0,0.0,0.34268112314942534,0.004073951841379311,0.06009338301149425,0.19682076471264373,0.0,0.0,0.0,3.846293333333275E-4,0.04874622314942529,0.0,0.0,0.5567281466666667,0.0,-0.04580996432413794,0.0,0.0,0.0,0.0,0.0,0.0,-0.03392075910804598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015408760942528742,0.033220764328735636,0.1266997276781609,0.0,0.0,0.0,0.002977332618390805,0.003012795308045977,9.574572643678198E-4,0.0,0.0,0.0,0.0,0.001071113402298814,0.0,7.344853698850578E-4,0.0,0.0,0.09927368949425286,0.30126142917241383,0.0,1.1481452172413792E-4,1.1504856248275865E-4,0.0,0.0,0.0,0.0,0.007341963314942529,23.791700652873566,0.031093121542528745,0.03117370788735632,-1.1470128223678162,0.0,0.0,0.0,12.222990098850575,12.34709183448276,0.0,0.00241841083908046,-0.03991430395402299,
BNBUSDT,7.70948414986207,0.0,0.0,2633.72320737931,2638.563906965518,0.0,1.762417066896552E-4,1.7679494372413795E-4,-1.136553406689655,0.0,0.0,0.0014317095241379312,0.0,0.0028566688599999997,0.0,0.0,0.005754263662068965,0.0,0.0,0.0,0.0,0.0,0.008248858903448274,22.669625862068962,0.0,0.0,1.7946024903448278E-4,0.0,0.0,0.0,-0.0040278097868965525,3.4420414986206896E-4,0.0,0.05236161213793104,0.0,0.02515753695172414,1.1226573564137934,1.1274206326896552,2.3327781486206898,20.917947972413796,20.961567379310345,0.0,0.02519209234482759,0.0,0.0,0.0,0.0,0.006992993268965518,0.0,-5.650531848275863E-4,0.0,0.0,4.36705572413793E-4,0.0,0.0,-0.024043666772413798,0.0,0.0,1.870044455172414E-4,0.049842280896551724,0.0,0.0029511755979310353,-0.011657315241379322,0.0,0.0,0.0,0.0,0.0,3.3456754413793097E-4,0.0,0.0,0.0,-0.010508723517241437,-0.008764171586206881,0.0,0.0,0.0,19.33648045517241,19.27640713103449,0.0,0.0,0.0,0.0036933890482758617,0.0,0.0,3.446535082758621E-4,0.004611027937931035,0.0,0.03463563765517244,0.23169442468965515,0.0,0.0,2.357327192413793,2.364838713103448,0.0,0.0,0.10039457282758621,0.0,0.0,0.0,0.3434807115172415,0.004069468593103449,0.06013090765517242,0.19761162724137932,0.0,0.0,0.0,4.1059248275861394E-4,0.04855722496551724,0.0,0.0,0.5578676848275862,0.0,-0.04593413831724138,0.0,0.0,0.0,0.0,0.0,0.0,-0.0340130971862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001541275282758621,0.03320981160689656,0.12655447234482758,0.0,0.0,0.0,0.0029915793724137937,0.0030269719931034483,9.731052413793143E-4,0.0,0.0,0.0,0.0,0.0010888053793103082,0.0,7.367922268965518E-4,0.0,0.0,0.09895837089655171,0.3015461582068966,0.0,1.1464229103448276E-4,1.1487835365517243E-4,0.0,0.0,0.0,0.0,0.007431417186206896,23.81846954482759,0.03137642704137932,0.03146268276551724,-1.1478476936551725,0.0,0.0,0.0,12.261507710344828,12.381844572413794,0.0,0.0024231492758620687,-0.03979197220689654,
BNTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BTCUSDC,2635.531312126437,2633.72320737931,0.0,0.0,942584.8474885055,0.0,0.06242617856321838,0.0626789926781609,-404.9661819655172,0.0,0.0,0.48813830574712636,0.0,0.9026525111494251,0.0,0.0,1.9790107977011493,0.0,0.0,0.0,0.0,0.0,2.9476477528735616,8088.387977011491,0.0,0.0,0.06284145729885057,0.0,0.0,0.0,-1.490950090804598,0.11503715117241377,0.0,17.81435887356322,0.0,8.526379198850574,404.5456532183907,406.07779527586194,807.4333022298849,7212.880551724135,7225.15477241379,0.0,9.023849413793103,0.0,0.0,0.0,0.0,2.420840608045977,0.0,-0.206777068045977,0.0,0.0,0.09069439655172394,0.0,0.0,-8.60885696091954,0.0,0.0,0.06359640351724138,17.242975839080454,0.0,1.02785906045977,-5.126214919540236,0.0,0.0,0.0,0.0,0.0,0.1090434677011494,0.0,0.0,0.0,-14.552497402298869,-13.5740588505747,0.0,0.0,0.0,6740.43587816092,6722.688665517241,0.0,0.0,0.0,1.2431801505747127,0.0,0.0,0.11650686747126435,1.577401075862069,0.0,9.6931571724138,80.52483822988506,0.0,0.0,817.8312922988506,818.6920472413792,0.0,0.0,34.32258842528736,0.0,0.0,0.0,118.72904690804596,1.3934317344827585,21.07935290804597,68.95344833333331,0.0,0.0,0.0,0.10337440229884882,16.581266080459773,0.0,0.0,192.42391080459765,0.0,-16.59385574137931,0.0,0.0,0.0,0.0,0.0,0.0,-12.290700045977008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299859080459769,11.441893601149426,42.04940450574712,0.0,0.0,0.0,1.0026585218390802,1.0154146942528732,0.29501422988505865,0.0,0.0,0.0,0.0,0.32509612643677055,0.0,0.24794616850574713,0.0,0.0,34.39585052873563,105.27358758620689,0.0,0.039434658482758615,0.03946377075862069,0.0,0.0,0.0,0.0,2.067980783908045,8376.561783908046,9.965603545977007,10.00441092528735,-407.70405188505737,0.0,0.0,0.0,4179.954222988505,4229.152903448275,0.0,0.8468573183908045,-15.089666988505746,
BTCUSDT,2640.2082277471263,2638.563906965518,0.0,942584.8474885055,0.0,0.0,0.0626206483218391,0.06287970460919542,-403.72533241379324,0.0,0.0,0.49017018850574734,0.0,0.9030874094252874,0.0,0.0,1.982156744252874,0.0,0.0,0.0,0.0,0.0,2.9638983563218395,8119.423664942529,0.0,0.0,0.06308741510919541,0.0,0.0,0.0,-1.4830766832183906,0.1155261533448276,0.0,17.834979304597706,0.0,8.532792164367818,406.3102889252875,407.89660994827585,808.9323814367817,7299.661384482762,7313.697650000004,0.0,9.052404206896552,0.0,0.0,0.0,0.0,2.4234567080459772,0.0,-0.20578466235632178,0.0,0.0,0.09517184482758631,0.0,0.0,-8.643986850574713,0.0,0.0,0.0638479636896552,17.30242558045977,0.0,1.030558591494253,-5.028094626436782,0.0,0.0,0.0,0.0,0.0,0.10968427114942528,0.0,0.0,0.0,-14.400757936781622,-13.414061781609178,0.0,0.0,0.0,6768.769055747128,6752.120439655175,0.0,0.0,0.0,1.245278172988506,0.0,0.0,0.11708058143678164,1.5795226499999997,0.0,9.550317068965528,80.75624191954024,0.0,0.0,820.3124802298853,821.3316717241381,0.0,0.0,34.408378925287366,0.0,0.0,0.0,119.18466756321838,1.3953122000000002,21.141634787356328,69.29820757471266,0.0,0.0,0.0,0.11411497126436582,16.58126409770115,0.0,0.0,193.1579216666667,0.0,-16.61077091206897,0.0,0.0,0.0,0.0,0.0,0.0,-12.303712668390803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5311006442528737,11.470080263218392,42.133224660919545,0.0,0.0,0.0,1.0095466873563221,1.0225827373563219,0.3085268678160933,0.0,0.0,0.0,0.0,0.3380510402298738,0.0,0.24926334850574725,0.0,0.0,34.42749925287356,105.56095065517245,0.0,0.03950812693103449,0.03954261924137931,0.0,0.0,0.0,0.0,2.0968923649425295,8390.282097701152,10.057095190804601,10.09973321494253,-409.026896954023,0.0,0.0,0.0,4191.990650574714,4242.044950000001,0.0,0.8491935718390805,-14.964870212643675,
BTSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BTTUSDC,1.7542342418390807E-4,1.762417066896552E-4,0.0,0.06242617856321838,0.0626206483218391,0.0,0.0,5.176750942528735E-9,-2.6369533862068967E-5,0.0,0.0,3.480548045977011E-8,0.0,8.093451333333331E-8,0.0,0.0,1.258260781609195E-7,0.0,0.0,0.0,0.0,0.0,2.400551126436782E-7,6.827385402298848E-4,0.0,0.0,4.7312479080459775E-9,0.0,0.0,0.0,-5.506906298850574E-8,8.807471310344824E-9,0.0,1.0811718160919539E-6,0.0,5.079622114942528E-7,3.40010408505747E-5,3.409714737931034E-5,5.160183770114942E-5,7.830741931034482E-4,7.84819793103448E-4,0.0,6.941570344827587E-7,0.0,0.0,0.0,0.0,1.4784089885057472E-7,0.0,-6.696767126436782E-9,0.0,0.0,2.240275172413792E-8,0.0,0.0,-6.289009149425288E-7,0.0,0.0,4.8352679310344825E-9,1.300211540229885E-6,0.0,7.230874091954021E-8,1.0126574712643396E-8,0.0,0.0,0.0,0.0,0.0,8.883514022988503E-9,0.0,0.0,0.0,-1.1565420459770131E-6,-1.0580100459770112E-6,0.0,0.0,0.0,5.404858942528734E-4,5.402823931034483E-4,0.0,0.0,0.0,8.280160459770112E-8,0.0,0.0,9.326763908045975E-9,9.486505517241379E-8,0.0,3.761503448275827E-8,5.663567632183909E-6,0.0,0.0,6.224814045977011E-5,6.222665999999999E-5,0.0,0.0,2.4579625057471265E-6,0.0,0.0,0.0,8.934937540229885E-6,8.940446896551723E-8,1.53178491954023E-6,5.642990459770114E-6,0.0,0.0,0.0,1.9386183908045552E-8,9.288751264367814E-7,0.0,0.0,1.4695456781609193E-5,0.0,-1.1340432275862072E-6,0.0,0.0,0.0,0.0,0.0,0.0,-8.394868919540231E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.686938850574712E-8,7.615814643678158E-7,2.6935726666666667E-6,0.0,0.0,0.0,8.844969195402298E-8,8.923531264367814E-8,3.12123908045978E-8,0.0,0.0,0.0,0.0,3.0324528735631356E-8,0.0,1.900851632183908E-8,0.0,0.0,2.001870505747126E-6,7.229701172413794E-6,0.0,2.441995172413793E-9,2.444915793103448E-9,0.0,0.0,0.0,0.0,2.4961716781609197E-7,5.874852436781609E-4,9.825299402298853E-7,9.87093216091954E-7,-2.8334646597701146E-5,0.0,0.0,0.0,3.2804497011494247E-4,3.2897368275862073E-4,0.0,6.234609195402297E-8,-6.902936321839079E-7,
BTTUSDT,1.7597343354022987E-4,1.7679494372413795E-4,0.0,0.0626789926781609,0.06287970460919542,0.0,5.176750942528735E-9,0.0,-2.641121013793103E-5,0.0,0.0,3.4961512643678166E-8,0.0,8.02539714942529E-8,0.0,0.0,1.2673108735632182E-7,0.0,0.0,0.0,0.0,0.0,2.422520183908046E-7,6.865127011494254E-4,0.0,0.0,4.744399954022989E-9,0.0,0.0,0.0,-5.4721660459770115E-8,8.847047793103448E-9,0.0,1.0844705287356324E-6,0.0,5.095439402298852E-7,3.427627963218392E-5,3.4372327517241384E-5,5.1782512643678165E-5,7.906169379310344E-4,7.92349896551724E-4,0.0,6.981095862068966E-7,0.0,0.0,0.0,0.0,1.482605218390805E-7,0.0,-6.460068735632182E-9,0.0,0.0,2.3074779310344824E-8,0.0,0.0,-6.2644251954023E-7,0.0,0.0,4.866396206896552E-9,1.3080168735632186E-6,0.0,7.271141977011494E-8,1.7988321839080213E-8,0.0,0.0,0.0,0.0,0.0,8.908569425287355E-9,0.0,0.0,0.0,-1.1400434022988531E-6,-1.0405538850574718E-6,0.0,0.0,0.0,5.435955816091953E-4,5.434179931034485E-4,0.0,0.0,0.0,8.317827816091954E-8,0.0,0.0,9.390458850574712E-9,9.536024827586205E-8,0.0,6.056800000000027E-8,5.691840436781609E-6,0.0,0.0,6.260158781609196E-5,6.258588896551724E-5,0.0,0.0,2.47492983908046E-6,0.0,0.0,0.0,8.983955770114942E-6,8.958228275862069E-8,1.5401360459770115E-6,5.678472643678162E-6,0.0,0.0,0.0,1.9534436781608766E-8,9.30708183908046E-7,0.0,0.0,1.4792637701149426E-5,0.0,-1.1329603862068966E-6,0.0,0.0,0.0,0.0,0.0,0.0,-8.387528183908046E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701470804597701E-8,7.648257563218392E-7,2.709083264367816E-6,0.0,0.0,0.0,8.919734942528733E-8,9.0015108045977E-8,3.1599954022988604E-8,0.0,0.0,0.0,0.0,3.080871264367731E-8,0.0,1.9109277471264368E-8,0.0,0.0,2.0079354942528737E-6,7.255488206896552E-6,0.0,2.446675172413793E-9,2.449778827586207E-9,0.0,0.0,0.0,0.0,2.5125181839080454E-7,5.89329108045977E-4,9.899152597701152E-7,9.946042942528735E-7,-2.844306595402299E-5,0.0,0.0,0.0,3.294125609195402E-4,3.304651241379311E-4,0.0,6.270211494252874E-8,-6.885024367816091E-7,
BUSDUSDT,-1.137330173034483,-1.136553406689655,0.0,-404.9661819655172,-403.72533241379324,0.0,-2.6369533862068967E-5,-2.641121013793103E-5,0.0,0.0,0.0,-1.793246068965518E-4,0.0,-4.610224420689654E-4,0.0,0.0,-8.790117103448275E-4,0.0,0.0,0.0,0.0,0.0,-0.0010248517448275863,-2.92536348275862,0.0,0.0,-2.393277193103448E-5,0.0,0.0,0.0,7.979386468965518E-4,-3.845520303448276E-5,0.0,-0.00806292675862069,0.0,-0.003900184544827587,-0.15587926372413793,-0.15707330186206891,-0.3590224468965517,-0.7642770206896558,-0.7410863103448276,0.0,-0.003741148758620689,0.0,0.0,0.0,0.0,-0.0010893856689655175,0.0,1.4093183379310345E-4,0.0,0.0,7.008938620689653E-5,0.0,0.0,0.0034375425241379323,0.0,0.0,-2.400923413793104E-5,-0.006933199931034481,0.0,-4.4526354896551725E-4,0.005852426413793106,0.0,0.0,0.0,0.0,0.0,-3.85979324137931E-5,0.0,0.0,0.0,0.01736141468965518,0.017056257172413793,0.0,0.0,0.0,-2.626164813793103,-2.6103883586206904,0.0,0.0,0.0,-5.498620413793104E-4,0.0,0.0,-4.426488344827586E-5,-7.161490896551724E-4,0.0,-0.0084415615862069,-0.03246189268965517,0.0,0.0,-0.3279000255172414,-0.32595651517241386,0.0,0.0,-0.014657487448275861,0.0,0.0,0.0,-0.04643687765517241,-6.365141586206896E-4,-0.008261581586206896,-0.02390816827586207,0.0,0.0,0.0,8.101565517241054E-5,-0.008067503862068965,0.0,0.0,-0.07418787862068964,0.0,0.006546910055172414,0.0,0.0,0.0,0.0,0.0,0.0,0.004842885524137932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.263362620689655E-4,-0.004879854648275863,-0.01776012531034483,0.0,0.0,0.0,-2.850003931034484E-4,-2.87065427586207E-4,7.762634482758332E-5,0.0,0.0,0.0,0.0,3.8266206896542575E-6,0.0,-8.678366344827586E-5,0.0,0.0,-0.01485219268965517,-0.044544094275862076,0.0,-1.6491099310344828E-5,-1.6472461655172414E-5,0.0,0.0,0.0,0.0,-3.2613893793103456E-4,-3.692209048275862,-0.0026806406758620696,-0.0026444210206896536,0.16433028855172416,0.0,0.0,0.0,-1.728017993103448,-1.7485424068965516,0.0,-3.572030344827585E-4,0.011836129379310341,
BZRXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
