 ,BNBUSDC,BNBUSDT,BNTUSDT,BTCUSDC,BTCUSDT,BTSUSDT,BTTUSDC,BTTUSDT,BUSDUSDT,BZRXUSDT,CELOUSDT,CELRUSDT,CHRUSDT,CHZUSDT,CKBUSDT,COMPUSDT,COSUSDT,COTIUSDT,CRVUSDT,CTKUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DATAUSDT,DCRUSDT,DENTUSDT,DGBUSDT,DIAUSDT,DNTUSDT,DOCKUSDT,DOGEUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,EOSUSDC,EOSUSDT,ETCUSDT,ETHUSDC,ETHUSDT,EURUSDT,FETUSDT,FILUSDT,FIOUSDT,FIROUSDT,FLMUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GBPUSDT,GRTUSDT,GTOUSDT,GXSUSDT,HARDUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,INJUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,IRISUSDT,JSTUSDT,JUVUSDT,KAVAUSDT,KEYUSDT,KMDUSDT,KNCUSDT,KSMUSDT,LINKUSDC,LINKUSDT,LITUSDT,LRCUSDT,LSKUSDT,LTCUSDC,LTCUSDT,LTOUSDT,LUNAUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MKRUSDT,MTLUSDT,NANOUSDT,NBSUSDT,NEARUSDT,NEOUSDC,NEOUSDT,NKNUSDT,NMRUSDT,NULSUSDT,OCEANUSDT,OGNUSDT,OGUSDT,OMGUSDT,ONEUSDT,ONGUSDT,ONTUSDT,ORNUSDT,OXTUSDT,PAXGUSDT,PAXUSDT,PERLUSDT,PNTUSDT,PSGUSDT,QTUMUSDT,REEFUSDT,RENUSDT,REPUSDT,RIFUSDT,RLCUSDT,ROSEUSDT,RSRUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SCUSDT,SFPUSDT,SKLUSDT,SNXUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STORJUSDT,STPTUSDT,STRAXUSDT,STXUSDT,SUSDUSDT,SUSHIUSDT,SXPUSDT,TCTUSDT,TFUELUSDT,THETAUSDT,TOMOUSDT,TRBUSDT,TROYUSDT,TRUUSDT,TRXUSDC,TRXUSDT,TUSDUSDT,TWTUSDT,UMAUSDT,UNFIUSDT,UNIUSDT,USDCUSDT,UTKUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINGUSDT,WINUSDC,WINUSDT,WNXMUSDT,WRXUSDT,WTCUSDT,XEMUSDT,XLMUSDT,XMRUSDT,XRPUSDC,XRPUSDT,XTZUSDT,XVSUSDT,YFIIUSDT,YFIUSDT,ZECUSDC,ZECUSDT,ZENUSDT,ZILUSDT,ZRXUSDT,
BNBUSDC,0.0,1.5475458665517237,0.0,550.7952730689652,553.317985586207,0.0,3.0702029310344826E-5,3.07261103448276E-5,7.5968275862061E-5,0.0,0.0,1.7168858620689656E-4,0.0,0.001798812186206896,0.0,0.0,8.88201379310345E-4,0.0,0.0,0.0,0.0,0.0,0.002347669827586207,3.6150068620689653,0.0,0.0,1.3169841379310349E-5,0.0,0.0,0.0,2.3733878965517252E-4,6.846881793103446E-5,0.0,0.0028423810344827567,0.0,0.0012262583448275858,0.26125426689655173,0.26140505724137936,0.27312592793103446,9.00335527586207,9.021032103448276,0.0,0.0017006253448275856,0.0,0.0,0.0,0.0,0.0010729646896551722,0.0,1.405146034482759E-4,0.0,0.0,8.796259655172413E-4,0.0,0.0,0.002770107379310345,0.0,0.0,3.857862206896552E-5,0.009737753448275861,0.0,7.619330413793101E-4,0.009613068275862065,-4.259308206896554E-4,0.0,0.0,0.0,0.16276199758620685,1.7309924137931005E-5,0.0,0.0,0.0,0.06732135965517239,0.06972778999999998,0.0,0.0,0.0,4.025933724137931,4.037581965517241,0.0,0.0,0.0,2.912705517241378E-4,0.0,0.0,1.178127931034478E-5,5.587213103448275E-4,0.0,0.028198462413793087,0.07090308,0.0,0.0,1.1981049793103453,1.2014966068965516,0.001336633931034483,0.0,0.04518916034482757,0.0,0.0,0.0,0.08769413862068963,2.0163317241379307E-4,0.011192572068965515,0.12085395620689651,0.0,0.0,0.0,6.654137931032588E-5,0.0013271969655172411,0.0,0.0,0.23749104827586212,0.0,0.0022111100344827583,0.0,0.0,-0.07852316586206898,0.0,0.0,0.0,0.0011002525172413796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044021119310344824,0.0,0.0,0.0,0.0,1.3103566206896546E-4,4.3475282758620676E-4,0.04747443724137932,0.0,0.0,0.0,0.0019473165517241379,0.0019465341724137929,9.369448275860774E-5,0.0,0.0,0.0,0.0,1.3728517241377703E-4,0.0,5.573147310344825E-4,0.0,0.0,0.01355013034482758,0.040092464137931036,0.0,1.8289845517241376E-5,1.9057663448275854E-5,0.0,0.0,0.0,0.0,0.005996596172413792,3.5627525172413783,0.009107705379310351,0.00904923055172414,0.03732904965517239,0.0,0.0,0.0,1.9515737586206894,1.9475154827586212,0.0,4.087051034482756E-4,0.0065524365517241326,
BNBUSDT,1.5475458665517237,0.0,0.0,544.9022455586203,547.905059565517,0.0,3.036548503448275E-5,3.0411243517241383E-5,1.245044137930958E-4,0.0,0.0,1.729984620689655E-4,0.0,0.0018377134110344822,0.0,0.0,8.683951655172413E-4,0.0,0.0,0.0,0.0,0.0,0.0023117408689655164,3.5819943379310333,0.0,0.0,1.2826452689655171E-5,0.0,0.0,0.0,2.245131565517241E-4,6.890784324137929E-5,0.0,0.0028077642068965515,0.0,0.0012704361724137922,0.26288063524137933,0.26326943937931035,0.27226825206896543,9.03348396551724,9.062528324137933,0.0,0.0017729238275862066,0.0,0.0,0.0,0.0,0.001085844944827586,0.0,1.4449890137931037E-4,0.0,0.0,8.842547586206897E-4,0.0,0.0,0.002783778468965517,0.0,0.0,3.9061933655172405E-5,0.009797829310344825,0.0,7.770570744827586E-4,0.009399351241379306,-3.759035758620688E-4,0.0,0.0,0.0,0.1689091994482759,2.239421379310344E-5,0.0,0.0,0.0,0.06931065827586204,0.07200402599999997,0.0,0.0,0.0,4.036275213793101,4.051289917241379,0.0,0.0,0.0,3.0061197931034484E-4,0.0,0.0,1.4538840689655181E-5,5.44515544827586E-4,0.0,0.028513854413793102,0.07245295593103447,0.0,0.0,1.2393742144827586,1.2428255972413793,0.0013392154275862068,0.0,0.045631317862068956,0.0,0.0,0.0,0.08878277262068962,2.094706896551724E-4,0.011108134620689653,0.12200448406896547,0.0,0.0,0.0,1.2036662068963621E-4,0.0013092513103448273,0.0,0.0,0.23952779862068962,0.0,0.0022548676551724144,0.0,0.0,-0.07046518137931028,0.0,0.0,0.0,0.0010641837103448277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04397235241379309,0.0,0.0,0.0,0.0,1.2975205586206886E-4,3.6726721379310286E-4,0.04779996096551726,0.0,0.0,0.0,0.0019542863103448275,0.0019547109103448274,1.4662579310343595E-4,0.0,0.0,0.0,0.0,1.9012075862067434E-4,0.0,6.039039820689657E-4,0.0,0.0,0.013799594896551718,0.039847399724137936,0.0,1.8471271034482763E-5,1.925264317241379E-5,0.0,0.0,0.0,0.0,0.0060667620413793096,3.6101649655172405,0.008634463855172417,0.008588860151724139,0.042226035103448314,0.0,0.0,0.0,1.9383809034482757,1.9356335724137936,0.0,4.1822932413793085E-4,0.0063536276551724065,
BNTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BTCUSDC,550.7952730689652,544.9022455586203,0.0,0.0,345174.33995885064,0.0,0.01766161807816092,0.017446065472413796,-0.40175060459770306,0.0,0.0,0.06997707436781604,0.0,0.48701978851724104,0.0,0.0,0.6023598205747127,0.0,0.0,0.0,0.0,0.0,1.4165220713793096,2064.493593563219,0.0,0.0,0.008242257349425288,0.0,0.0,0.0,0.18454461979310344,0.023069121531034485,0.0,1.5038660586206896,0.0,0.49205913735632206,103.36847517356324,101.46938333448273,133.84373961494256,3932.9240741379294,3847.3193485057495,0.0,0.1122288517241371,0.0,0.0,0.0,0.0,0.3351385473563218,0.0,0.012391735425287365,0.0,0.0,0.3550994798850575,0.0,0.0,1.0951962348275859,0.0,0.0,0.008833824032183905,4.523691942528735,0.0,0.2682766781954022,6.396298733333332,-0.6244742891954025,0.0,0.0,0.0,57.885376088505716,-0.035001420747126456,0.0,0.0,0.0,-5.616076798850619,-6.947193158620727,0.0,0.0,0.0,1729.4969679310345,1700.8707750574713,0.0,0.0,0.0,0.036022943908045925,0.0,0.0,-0.01478901547126438,0.3979834286206897,0.0,11.8337854183908,15.723325495402289,0.0,0.0,280.3433175977008,280.4515563333331,0.3892772933333332,0.0,17.684130654022987,0.0,0.0,0.0,32.061697917241375,0.035719598850574664,6.563497542528734,51.737871550574695,0.0,0.0,0.0,-0.4657772459770154,0.72186618045977,0.0,0.0,97.23058049425283,0.0,0.19989025402298868,0.0,0.0,-103.75289166091957,0.0,0.0,0.0,0.7937445693103451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.12541075287357,0.0,0.0,0.0,0.0,0.07410391690804598,0.9180077920689662,20.57643917126437,0.0,0.0,0.0,0.8658995563218389,0.8534613864367816,-0.4477533459770157,0.0,0.0,0.0,0.0,-0.40999288965517944,0.0,-0.19795441231034505,0.0,0.0,4.776425328735629,20.03145231149424,0.0,0.006167405718390799,0.006325292035632181,0.0,0.0,0.0,0.0,1.6605615139080454,1140.8417028735626,8.450895453333338,8.32985805942529,-26.664911914942532,0.0,0.0,0.0,1048.4454857471271,1032.0803491954025,0.0,0.10870030885057459,3.222884139080459,
BTCUSDT,553.317985586207,547.905059565517,0.0,345174.33995885064,0.0,0.0,0.01747488251264368,0.017268489600000003,-0.3833281977011512,0.0,0.0,0.07002008436781605,0.0,0.4992346784137932,0.0,0.0,0.5928434698850573,0.0,0.0,0.0,0.0,0.0,1.3994143013793099,2047.0717204597704,0.0,0.0,0.008111634273563218,0.0,0.0,0.0,0.17870653165517242,0.023216971717241387,0.0,1.4865950827586205,0.0,0.501694928735633,103.85562412873563,102.04873570344826,133.46026577011497,3934.532451724139,3852.9559291954047,0.0,0.13373365862068945,0.0,0.0,0.0,0.0,0.341232379770115,0.0,0.014405057977011524,0.0,0.0,0.3563966540229886,0.0,0.0,1.0956775420689655,0.0,0.0,0.008991608121839086,4.533725218390805,0.0,0.2720645744367816,6.29964916781609,-0.6068744450574713,0.0,0.0,0.0,59.68793867126434,-0.032777573333333344,0.0,0.0,0.0,-4.844028126436796,-6.086433834482762,0.0,0.0,0.0,1733.8399599999998,1706.4874064367818,0.0,0.0,0.0,0.0406852418390805,0.0,0.0,-0.01368727898850574,0.39134160896551723,0.0,11.873313066666661,16.41269362298851,0.0,0.0,291.41410473563224,291.5742045057473,0.3877515947126437,0.0,17.742792664367823,0.0,0.0,0.0,32.29241038620689,0.03855182298850578,6.496182866666668,51.82712362988505,0.0,0.0,0.0,-0.4445370321839119,0.7127626252873562,0.0,0.0,97.49892535632183,0.0,0.2188039333333337,0.0,0.0,-100.9007428505747,0.0,0.0,0.0,0.778619786896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.002332494252876,0.0,0.0,0.0,0.0,0.07338513990804597,0.8843269531034487,20.54455852643678,0.0,0.0,0.0,0.8640251356321841,0.8520436050574717,-0.4267513011494294,0.0,0.0,0.0,0.0,-0.38941640000000677,0.0,-0.18099988841379305,0.0,0.0,4.846313404597701,19.88124737011494,0.0,0.006225002735632183,0.0063860479218390805,0.0,0.0,0.0,0.0,1.6922440232183913,1154.4165804597699,8.271831376781613,8.15525021770115,-24.56086071494251,0.0,0.0,0.0,1040.467486436782,1024.948844367816,0.0,0.11175864298850571,3.17420512873563,
BTSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BTTUSDC,3.0702029310344826E-5,3.036548503448275E-5,0.0,0.01766161807816092,0.01747488251264368,0.0,0.0,1.0548950344827586E-9,-2.4581011494252986E-8,0.0,0.0,4.153754022988505E-9,0.0,2.0270436551724144E-8,0.0,0.0,3.560827816091954E-8,0.0,0.0,0.0,0.0,0.0,8.276174482758618E-8,1.1258547356321842E-4,0.0,0.0,5.02771632183908E-10,0.0,0.0,0.0,1.4446783448275858E-8,1.3394759310344827E-9,0.0,9.848193103448276E-8,0.0,1.927963218390811E-8,5.488417218390804E-6,5.376865379310345E-6,7.517842528735632E-6,2.1194834482758613E-4,2.0678596091954036E-4,0.0,1.8015172413792921E-9,0.0,0.0,0.0,0.0,1.739167356321839E-8,0.0,5.849149425287463E-11,0.0,0.0,1.9232471264367818E-8,0.0,0.0,6.236247586206898E-8,0.0,0.0,5.271110804597699E-10,2.5128218390804604E-7,0.0,1.3624549885057472E-8,3.8635154022988494E-7,-3.92653816091954E-8,0.0,0.0,0.0,1.0608140919540228E-6,-2.5438954022988516E-9,0.0,0.0,0.0,-2.8039988505747256E-7,-3.3297613793103434E-7,0.0,0.0,0.0,9.081836551724136E-5,8.901384367816093E-5,0.0,0.0,0.0,9.963632183908015E-10,0.0,0.0,-1.2007319540229882E-9,2.4454496551724133E-8,0.0,6.577381839080461E-7,7.475594022988503E-7,0.0,0.0,1.0224268735632179E-5,1.026988712643679E-5,3.0820650574712645E-8,0.0,1.0460193333333333E-6,0.0,0.0,0.0,1.8080719999999998E-6,1.0036436781609206E-9,3.703908735632184E-7,2.7493072643678153E-6,0.0,0.0,0.0,-2.6501632183908372E-8,4.864663218390804E-8,0.0,0.0,5.291634942528737E-6,0.0,1.60017471264368E-8,0.0,0.0,-6.525196091954021E-6,0.0,0.0,0.0,4.9123993103448284E-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1262814942528733E-6,0.0,0.0,0.0,0.0,4.577906666666666E-9,6.896733103448277E-8,1.2050572643678165E-6,0.0,0.0,0.0,5.111908045977011E-8,5.041778850574713E-8,-2.4866183908046287E-8,0.0,0.0,0.0,0.0,-2.4088758620690117E-8,0.0,-1.3358133103448272E-8,0.0,0.0,2.3106618390804602E-7,1.2005389425287351E-6,0.0,3.528097701149424E-10,3.6585928735632183E-10,0.0,0.0,0.0,0.0,8.901461839080464E-8,5.964842528735634E-5,4.953895195402299E-7,4.864736390804597E-7,-1.9990141149425283E-6,0.0,0.0,0.0,6.0336733333333335E-5,5.9508429885057456E-5,0.0,5.375064367816091E-9,2.0001997701149417E-7,
BTTUSDT,3.07261103448276E-5,3.0411243517241383E-5,0.0,0.017446065472413796,0.017268489600000003,0.0,1.0548950344827586E-9,0.0,-2.3444896551724243E-8,0.0,0.0,4.1423068965517224E-9,0.0,2.0501178275862077E-8,0.0,0.0,3.509959655172414E-8,0.0,0.0,0.0,0.0,0.0,8.156547241379309E-8,1.1129754482758623E-4,0.0,0.0,4.940423448275863E-10,0.0,0.0,0.0,1.4072870344827584E-8,1.3565318620689657E-9,0.0,9.685334482758621E-8,0.0,1.9448327586206947E-8,5.5193498965517255E-6,5.412492310344828E-6,7.478691896551726E-6,2.1245036206896548E-4,2.0749987586206908E-4,0.0,3.27599999999999E-9,0.0,0.0,0.0,0.0,1.7790013793103458E-8,0.0,2.2481517241379582E-10,0.0,0.0,1.923477586206897E-8,0.0,0.0,6.201417586206897E-8,0.0,0.0,5.43739862068966E-10,2.5157586206896564E-7,0.0,1.3659465862068964E-8,3.799405517241379E-7,-3.822958965517242E-8,0.0,0.0,0.0,1.1327954827586219E-6,-2.4084293103448278E-9,0.0,0.0,0.0,-2.3335293103448337E-7,-2.801088275862063E-7,0.0,0.0,0.0,9.128843793103448E-5,8.958176206896554E-5,0.0,0.0,0.0,1.3629103448275866E-9,0.0,0.0,-1.141604137931034E-9,2.4051217241379308E-8,0.0,6.437578620689655E-7,7.903561034482765E-7,0.0,0.0,1.082807827586207E-5,1.0879047241379315E-5,3.1135048275862077E-8,0.0,1.0388325172413794E-6,0.0,0.0,0.0,1.8136002068965526E-6,1.1120344827586217E-9,3.663697931034484E-7,2.7457318275862075E-6,0.0,0.0,0.0,-2.5201655172414124E-8,4.78698275862069E-8,0.0,0.0,5.305948620689658E-6,0.0,1.7093758620689693E-8,0.0,0.0,-6.355458793103449E-6,0.0,0.0,0.0,4.822265862068968E-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.117223275862069E-6,0.0,0.0,0.0,0.0,4.522133448275862E-9,6.752540344827589E-8,1.1853832068965522E-6,0.0,0.0,0.0,5.087755172413794E-8,5.019180689655174E-8,-2.3584724137931345E-8,0.0,0.0,0.0,0.0,-2.28840689655177E-8,0.0,-1.2296674827586199E-8,0.0,0.0,2.3533524137931036E-7,1.189829551724138E-6,0.0,3.511546551724138E-10,3.64333E-10,0.0,0.0,0.0,0.0,8.993561034482766E-8,6.007094827586209E-5,4.843678896551725E-7,4.759263758620691E-7,-1.8627314482758612E-6,0.0,0.0,0.0,5.9749524137931055E-5,5.898302068965518E-5,0.0,5.502962068965514E-9,1.9694644827586204E-7,
BUSDUSDT,7.5968275862061E-5,1.245044137930958E-4,0.0,-0.40175060459770306,-0.3833281977011512,0.0,-2.4581011494252986E-8,-2.3444896551724243E-8,0.0,0.0,0.0,-4.140459770114945E-8,0.0,1.057216551724139E-6,0.0,0.0,-1.2135218390804616E-6,0.0,0.0,0.0,0.0,0.0,-2.19700689655173E-6,-0.0023723264367816236,0.0,0.0,-1.525843678160919E-8,0.0,0.0,0.0,-6.623737931034476E-7,1.0436413793103176E-8,0.0,-2.5638620689655208E-6,0.0,4.4549425287355156E-7,1.3753149425285803E-5,2.36830344827571E-5,-7.611436781609188E-5,-9.289655172414218E-4,-5.064735632184414E-4,0.0,1.8979310344827613E-6,0.0,0.0,0.0,0.0,4.939977011494214E-7,0.0,2.0903080459770066E-7,0.0,0.0,-8.804597701155236E-9,0.0,0.0,-2.2112413793105616E-7,0.0,0.0,1.6150597701149416E-8,-1.5395402298850787E-6,0.0,2.953278160919465E-7,-1.2357563218390864E-5,1.8332666666666588E-6,0.0,0.0,0.0,1.6746767816091927E-4,2.3006666666666784E-7,0.0,0.0,0.0,7.78928735632177E-5,8.714848275862001E-5,0.0,0.0,0.0,-8.035172413795434E-5,7.082988505744829E-5,0.0,0.0,0.0,4.261356321839088E-7,0.0,0.0,1.0926735632183877E-7,-8.154068965517262E-7,0.0,-2.4018850574713913E-6,6.394878160919508E-5,0.0,0.0,0.0010290142528735571,0.0010336947126436712,-1.758528735632074E-7,0.0,-9.30735632184202E-7,0.0,0.0,0.0,4.5673793103443776E-6,2.3905747126436916E-7,-8.69312643678167E-6,-4.736942528736128E-6,0.0,0.0,0.0,2.2418850574712603E-6,-1.2917816091954083E-6,0.0,0.0,-8.928505747127523E-6,0.0,1.848781609195402E-6,0.0,0.0,2.9756287356321696E-4,0.0,0.0,0.0,-1.768813793103448E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7188505747126374E-5,0.0,0.0,0.0,0.0,-1.0510643678160912E-7,-3.7489034482758634E-6,-1.2812114942528852E-5,0.0,0.0,0.0,-5.203333333333397E-7,-4.709563218390874E-7,2.22167816091953E-6,0.0,0.0,0.0,0.0,2.189241379310358E-6,0.0,1.7620248275861987E-6,0.0,0.0,4.455908045976853E-6,-2.3258574712643703E-5,0.0,4.279080459769935E-9,4.50521839080441E-9,0.0,0.0,0.0,0.0,2.460177011494226E-6,9.408735632183797E-4,-2.0867970114942525E-5,-2.0276140229885057E-5,2.2107754022988445E-4,0.0,0.0,0.0,-0.0011629494252873643,-0.0010868597701149492,0.0,2.532160919540213E-7,-5.1027126436781054E-6,
BZRXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
