 ,BNBUSDC,BNBUSDT,BNTUSDT,BTCUSDC,BTCUSDT,BTSUSDT,BTTUSDC,BTTUSDT,BUSDUSDT,BZRXUSDT,CELOUSDT,CELRUSDT,CHRUSDT,CHZUSDT,CKBUSDT,COMPUSDT,COSUSDT,COTIUSDT,CRVUSDT,CTKUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DATAUSDT,DCRUSDT,DENTUSDT,DGBUSDT,DIAUSDT,DNTUSDT,DOCKUSDT,DOGEUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,EOSUSDC,EOSUSDT,ETCUSDT,ETHUSDC,ETHUSDT,EURUSDT,FETUSDT,FILUSDT,FIOUSDT,FIROUSDT,FLMUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GBPUSDT,GRTUSDT,GTOUSDT,GXSUSDT,HARDUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,INJUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,IRISUSDT,JSTUSDT,JUVUSDT,KAVAUSDT,KEYUSDT,KMDUSDT,KNCUSDT,KSMUSDT,LINKUSDC,LINKUSDT,LITUSDT,LRCUSDT,LSKUSDT,LTCUSDC,LTCUSDT,LTOUSDT,LUNAUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MKRUSDT,MTLUSDT,NANOUSDT,NBSUSDT,NEARUSDT,NEOUSDC,NEOUSDT,NKNUSDT,NMRUSDT,NULSUSDT,OCEANUSDT,OGNUSDT,OGUSDT,OMGUSDT,ONEUSDT,ONGUSDT,ONTUSDT,ORNUSDT,OXTUSDT,PAXGUSDT,PAXUSDT,PERLUSDT,PNTUSDT,PSGUSDT,QTUMUSDT,REEFUSDT,RENUSDT,REPUSDT,RIFUSDT,RLCUSDT,ROSEUSDT,RSRUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SCUSDT,SFPUSDT,SKLUSDT,SNXUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STORJUSDT,STPTUSDT,STRAXUSDT,STXUSDT,SUSDUSDT,SUSHIUSDT,SXPUSDT,TCTUSDT,TFUELUSDT,THETAUSDT,TOMOUSDT,TRBUSDT,TROYUSDT,TRUUSDT,TRXUSDC,TRXUSDT,TUSDUSDT,TWTUSDT,UMAUSDT,UNFIUSDT,UNIUSDT,USDCUSDT,UTKUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINGUSDT,WINUSDC,WINUSDT,WNXMUSDT,WRXUSDT,WTCUSDT,XEMUSDT,XLMUSDT,XMRUSDT,XRPUSDC,XRPUSDT,XTZUSDT,XVSUSDT,YFIIUSDT,YFIUSDT,ZECUSDC,ZECUSDT,ZENUSDT,ZILUSDT,ZRXUSDT,
BNBUSDC,0.0,4.872973299103448,0.0,1744.7466128551719,1721.7496153999998,0.0,4.1771046799999993E-4,4.176654237931033E-4,0.0,0.0,0.0,0.0051903699103448275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.36244339999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2973243379310343E-4,0.0,-0.08088486827586205,0.0,0.02712920911034482,1.3697082605517235,1.3665979440689655,1.6837151104827581,73.43566791034482,72.90524887586206,0.0,0.03821819579310345,0.0,0.0,0.0,0.0,0.0032248332827586198,0.0,0.0,0.0,0.0,0.006762522062068964,0.0,0.0,0.0,0.0,0.0,4.3681076551724143E-4,0.053627469241379296,0.0,0.003363504231724137,0.08882143972413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571830674482759,0.9456405235862072,0.0,0.0,0.0,24.81552020689655,24.473947482758614,0.0,0.0,0.0,0.0046664900551724115,0.0,0.0,0.0,0.011373436075862066,0.0,0.0,0.09262658889655163,0.0,0.0,5.002827550344828,4.977802072413793,0.0,0.0,0.3100302850344828,0.0,0.0,0.0,0.7364985688965515,0.00354342708275862,0.09964129737931032,0.35870132000000016,0.0,0.0,0.0,-0.001319600206896579,0.0,0.0,0.0,1.5917511696551723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017482747586206897,0.0013481384758620674,0.0,0.0,0.0,0.0,0.009149490220689654,0.009070164337931029,-0.0015655068965517384,0.0,0.0,0.0,0.0,-0.0015430691724137812,0.0,0.0015788166117241375,0.0,0.0,0.0,0.39502327965517237,0.0,-1.6876071172413814E-5,-1.666544937931036E-5,0.0,0.0,0.0,0.0,0.016947325241379308,15.059605903448274,0.06724001448965515,0.0666174662965517,0.0,0.0,0.0,0.0,27.827133496551713,27.809150282758605,0.0,0.004948811255172414,0.056819364551724136,
BNBUSDT,4.872973299103448,0.0,0.0,1721.1096026,1699.5386216137936,0.0,4.120480222758621E-4,4.120903186206897E-4,0.0,0.0,0.0,0.005131110213793102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.97195030344829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3678037068965478E-4,0.0,-0.07892852034482756,0.0,0.02677804108965517,1.352055370275862,1.349449393241379,1.6671362942068968,72.47750548965516,71.98626317931038,0.0,0.03776612565517241,0.0,0.0,0.0,0.0,0.003206786331034482,0.0,0.0,0.0,0.0,0.006687680427586206,0.0,0.0,0.0,0.0,0.0,4.3159949206896556E-4,0.05280218910344828,0.0,0.003334164591724137,0.08774147262068967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9471601216551724,0.9360092159310345,0.0,0.0,0.0,24.473913034482766,24.145674689655177,0.0,0.0,0.0,0.004614950337931034,0.0,0.0,0.0,0.011253618193103448,0.0,0.0,0.09140697082758624,0.0,0.0,4.943341182068966,4.919945210344828,0.0,0.0,0.30688389096551727,0.0,0.0,0.0,0.7290065370344825,0.003493276937931034,0.09848570593103449,0.3548888210344829,0.0,0.0,0.0,-0.001203199586206922,0.0,0.0,0.0,1.5733673503448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001727958172413793,0.0013350042896551752,0.0,0.0,0.0,0.0,0.009035602627586205,0.008961654910344828,-0.0014441793103448397,0.0,0.0,0.0,0.0,-0.0014193385517241267,0.0,0.0015626361662068968,0.0,0.0,0.0,0.3893341844827586,0.0,-1.7856093862068962E-5,-1.7633240896551715E-5,0.0,0.0,0.0,0.0,0.01671225768965517,14.793902468965515,0.06634461426206896,0.06578119971724138,0.0,0.0,0.0,0.0,27.483201868965526,27.47582177931034,0.0,0.00489050328275862,0.05612898089655173,
BNTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BTCUSDC,1744.7466128551719,1721.1096026,0.0,0.0,848040.2941767813,0.0,0.1701653936908046,0.17039964623563214,0.0,0.0,0.0,1.9977969421839081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17329.19664747126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007191469568965585,0.0,-51.9149284770115,0.0,11.341370213908046,524.7136389114942,522.0961461022989,636.3134223413791,32074.699774942517,31819.263372068966,0.0,14.928247993103447,0.0,0.0,0.0,0.0,1.0901746868965514,0.0,0.0,0.0,0.0,2.594202871149425,0.0,0.0,0.0,0.0,0.0,0.17954490514942525,22.772681935632185,0.0,1.2502475986896548,35.9393314321839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.69663661264383,372.47639574942525,0.0,0.0,0.0,9648.91193563218,9511.037235057469,0.0,0.0,0.0,1.8608507871264366,0.0,0.0,0.0,4.655876933448276,0.0,0.0,19.096710113793126,0.0,0.0,2070.608124229885,2060.8656124137938,0.0,0.0,120.14119852068963,0.0,0.0,0.0,292.86158810804596,1.4121585341379308,38.537703737931025,131.9588938678161,0.0,0.0,0.0,-0.647722434482776,0.0,0.0,0.0,636.86027891954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6824701385057471,-0.801382544367816,0.0,0.0,0.0,0.0,3.7249457536781603,3.690569408505747,-0.6762623103448286,0.0,0.0,0.0,0.0,-0.7296768310344833,0.0,0.5817128533563218,0.0,0.0,0.0,157.8616680689655,0.0,-0.0037071955022988596,-0.0036609278517241457,0.0,0.0,0.0,0.0,6.347206502298847,6678.426121954023,26.039864725977008,25.808903199195402,0.0,0.0,0.0,0.0,11643.123262873563,11689.974377126435,0.0,2.122596369195402,22.69546525402299,
BTCUSDT,1721.7496153999998,1699.5386216137936,0.0,848040.2941767813,0.0,0.0,0.16793665168045968,0.16818819208045976,0.0,0.0,0.0,1.9713366073563214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17146.516692643672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006632734724137902,0.0,-51.09325718390805,0.0,11.203766150804599,517.7625281218391,515.2989124229885,628.5249518896551,31678.714634942524,31434.828192413795,0.0,14.729528986206898,0.0,0.0,0.0,0.0,1.0764844772413789,0.0,0.0,0.0,0.0,2.5633966445977006,0.0,0.0,0.0,0.0,0.0,0.1773970901149425,22.47165903218391,0.0,1.2322328901379311,35.500925439080454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.1037253747126,367.9945687287355,0.0,0.0,0.0,9506.531263218394,9373.418064367814,0.0,0.0,0.0,1.837319813333333,0.0,0.0,0.0,4.602764049655171,0.0,0.0,18.544439710344832,0.0,0.0,2044.731839609195,2035.4796444827589,0.0,0.0,118.6870280413793,0.0,0.0,0.0,289.46561299770116,1.3914881889655173,38.025841510344826,130.23935816091955,0.0,0.0,0.0,-0.614364317241396,0.0,0.0,0.0,628.7047414022989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674011340229885,-0.8140382105747123,0.0,0.0,0.0,0.0,3.6799989188505724,3.6468843940229885,-0.641548793103449,0.0,0.0,0.0,0.0,-0.6952070413793107,0.0,0.5744989638390806,0.0,0.0,0.0,155.52780768965513,0.0,-0.003932582154022992,-0.003883501565517245,0.0,0.0,0.0,0.0,6.249306240229884,6583.328751954021,25.659963899080452,25.444442278850566,0.0,0.0,0.0,0.0,11496.645255632182,11546.357393333334,0.0,2.097376087816092,22.410707588505748,
BTSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BTTUSDC,4.1771046799999993E-4,4.120480222758621E-4,0.0,0.1701653936908046,0.16793665168045968,0.0,0.0,4.302862454022989E-8,0.0,0.0,0.0,5.439242333333334E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004156887594252874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.27150362068967E-9,0.0,-1.2447186264367814E-5,0.0,2.871778102298851E-6,1.306461922643678E-4,1.3001206794252876E-4,1.582549641724138E-4,0.007403981974712641,0.007347982831034484,0.0,3.969776965517241E-6,0.0,0.0,0.0,0.0,2.952296482758621E-7,0.0,0.0,0.0,0.0,6.355187022988504E-7,0.0,0.0,0.0,0.0,0.0,4.489753264367816E-8,5.415440988505747E-6,0.0,3.055161475862067E-7,8.697241540229883E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.728716870114944E-5,9.622499354022988E-5,0.0,0.0,0.0,0.0022932926436781613,0.002260611373563218,0.0,0.0,0.0,4.910777839080459E-7,0.0,0.0,0.0,1.1847548379310347E-6,0.0,0.0,3.695537827586205E-6,0.0,0.0,4.8988974045977E-4,4.8792512068965505E-4,0.0,0.0,3.175553548275862E-5,0.0,0.0,0.0,7.051121788505748E-5,3.830895206896551E-7,9.758560551724138E-6,3.3002320287356336E-5,0.0,0.0,0.0,-1.5445082758620958E-7,0.0,0.0,0.0,1.5853094528735633E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6648058045977012E-7,-4.349119011494253E-7,0.0,0.0,0.0,0.0,8.864281528735632E-7,8.797240528735631E-7,-1.7365034482758624E-7,0.0,0.0,0.0,0.0,-1.6324341379310346E-7,0.0,1.484136905747126E-7,0.0,0.0,0.0,4.1974431724137934E-5,0.0,-3.5895484252873565E-9,-3.544749068965517E-9,0.0,0.0,0.0,0.0,1.5732439080459768E-6,0.0014940041597701148,6.481625188505747E-6,6.423139870114943E-6,0.0,0.0,0.0,0.0,0.0028948206126436777,0.002899098608045977,0.0,5.116830321839079E-7,5.642208494252872E-6,
BTTUSDT,4.176654237931033E-4,4.120903186206897E-4,0.0,0.17039964623563214,0.16818819208045976,0.0,4.302862454022989E-8,0.0,0.0,0.0,0.0,5.417145229885055E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004161945304597702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.349404999999987E-9,0.0,-1.2321797298850576E-5,0.0,2.866276454022987E-6,1.3067909316091952E-4,1.3005561994252878E-4,1.583589284482759E-4,0.007411331333333333,0.007355746913793106,0.0,3.963929999999999E-6,0.0,0.0,0.0,0.0,2.935076896551722E-7,0.0,0.0,0.0,0.0,6.357892471264369E-7,0.0,0.0,0.0,0.0,0.0,4.4830521954022985E-8,5.423468850574714E-6,0.0,3.0663261379310335E-7,8.697282298850572E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.696741821839081E-5,9.590395436781608E-5,0.0,0.0,0.0,0.0022904747816091956,0.0022579455804597696,0.0,0.0,0.0,4.892424252873563E-7,0.0,0.0,0.0,1.1847264655172413E-6,0.0,0.0,3.7778336206896555E-6,0.0,0.0,4.896560011494253E-4,4.877096E-4,0.0,0.0,3.172630431034483E-5,0.0,0.0,0.0,7.059523540229885E-5,3.807530172413793E-7,9.760967931034484E-6,3.3033213045977026E-5,0.0,0.0,0.0,-1.5213896551724413E-7,0.0,0.0,0.0,1.5827838045977006E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6715151149425284E-7,-4.257358735632183E-7,0.0,0.0,0.0,0.0,8.862108218390802E-7,8.794556666666665E-7,-1.7198793103448285E-7,0.0,0.0,0.0,0.0,-1.6133293103448278E-7,0.0,1.483339609195402E-7,0.0,0.0,0.0,4.190269896551724E-5,0.0,-3.6037830459770115E-9,-3.558806034482758E-9,0.0,0.0,0.0,0.0,1.5737677701149426E-6,0.001498234166666667,6.471250747126436E-6,6.413326614942528E-6,0.0,0.0,0.0,0.0,0.0028885072126436785,0.0028930696839080472,0.0,5.122053908045978E-7,5.636689252873563E-6,
BUSDUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BZRXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
