 ,BNBUSDC,BNBUSDT,BNTUSDT,BTCUSDC,BTCUSDT,BTSUSDT,BTTUSDC,BTTUSDT,BUSDUSDT,BZRXUSDT,CELOUSDT,CELRUSDT,CHRUSDT,CHZUSDT,CKBUSDT,COMPUSDT,COSUSDT,COTIUSDT,CRVUSDT,CTKUSDT,CTSIUSDT,CTXCUSDT,CVCUSDT,DASHUSDT,DATAUSDT,DCRUSDT,DENTUSDT,DGBUSDT,DIAUSDT,DNTUSDT,DOCKUSDT,DOGEUSDT,DOTUSDT,DUSKUSDT,EGLDUSDT,ENJUSDT,EOSUSDC,EOSUSDT,ETCUSDT,ETHUSDC,ETHUSDT,EURUSDT,FETUSDT,FILUSDT,FIOUSDT,FIROUSDT,FLMUSDT,FTMUSDT,FTTUSDT,FUNUSDT,GBPUSDT,GRTUSDT,GTOUSDT,GXSUSDT,HARDUSDT,HBARUSDT,HIVEUSDT,HNTUSDT,HOTUSDT,ICXUSDT,INJUSDT,IOSTUSDT,IOTAUSDT,IOTXUSDT,IRISUSDT,JSTUSDT,JUVUSDT,KAVAUSDT,KEYUSDT,KMDUSDT,KNCUSDT,KSMUSDT,LINKUSDC,LINKUSDT,LITUSDT,LRCUSDT,LSKUSDT,LTCUSDC,LTCUSDT,LTOUSDT,LUNAUSDT,MANAUSDT,MATICUSDT,MBLUSDT,MDTUSDT,MFTUSDT,MITHUSDT,MKRUSDT,MTLUSDT,NANOUSDT,NBSUSDT,NEARUSDT,NEOUSDC,NEOUSDT,NKNUSDT,NMRUSDT,NULSUSDT,OCEANUSDT,OGNUSDT,OGUSDT,OMGUSDT,ONEUSDT,ONGUSDT,ONTUSDT,ORNUSDT,OXTUSDT,PAXGUSDT,PAXUSDT,PERLUSDT,PNTUSDT,PSGUSDT,QTUMUSDT,REEFUSDT,RENUSDT,REPUSDT,RIFUSDT,RLCUSDT,ROSEUSDT,RSRUSDT,RUNEUSDT,RVNUSDT,SANDUSDT,SCUSDT,SFPUSDT,SKLUSDT,SNXUSDT,SOLUSDT,SRMUSDT,STMXUSDT,STORJUSDT,STPTUSDT,STRAXUSDT,STXUSDT,SUSDUSDT,SUSHIUSDT,SXPUSDT,TCTUSDT,TFUELUSDT,THETAUSDT,TOMOUSDT,TRBUSDT,TROYUSDT,TRUUSDT,TRXUSDC,TRXUSDT,TUSDUSDT,TWTUSDT,UMAUSDT,UNFIUSDT,UNIUSDT,USDCUSDT,UTKUSDT,VETUSDT,VITEUSDT,VTHOUSDT,WANUSDT,WAVESUSDT,WINGUSDT,WINUSDC,WINUSDT,WNXMUSDT,WRXUSDT,WTCUSDT,XEMUSDT,XLMUSDT,XMRUSDT,XRPUSDC,XRPUSDT,XTZUSDT,XVSUSDT,YFIIUSDT,YFIUSDT,ZECUSDC,ZECUSDT,ZENUSDT,ZILUSDT,ZRXUSDT,
BNBUSDC,0.0,6.029209461379311,0.0,1740.172739454023,1781.1050120919535,0.0,3.737007955172412E-4,3.8100021672413787E-4,0.0,0.0,0.0,0.005355049747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.70195535632183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018767375052298851,0.0,-0.046960090977011495,0.0,0.03242390575862068,1.9680509897126426,2.002450958563218,2.272766870632183,88.41256714942527,89.58642912068964,0.0,0.04939360781609194,0.0,0.0,0.0,0.0,0.004256800827586206,0.0,0.0,0.0,0.0,-0.005446493632183913,0.0,0.0,0.0,0.0,0.0,4.8244479040229874E-4,0.059362961954022964,0.0,0.005287566460919539,0.11188938229885056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6821434220689654,0.6869254974712642,0.0,0.0,0.0,32.05169853448275,32.454070275862065,0.0,0.0,0.0,0.006425813362068964,0.0,0.0,0.0,0.013032930034482755,0.0,0.0,0.23473945097701146,0.0,0.0,5.9540869160919545,6.033800780459769,0.0,0.0,0.3118101616091954,0.0,0.0,0.0,1.0175292097701147,0.005346044752873563,0.13960938103448278,0.5566951404022988,0.0,0.0,0.0,0.004266638333333287,0.0,0.0,0.0,2.0520398201149423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021772889367816088,0.009069801890804599,0.0,0.0,0.0,0.0,0.009451524235632185,0.009609901258620688,0.003940651666666656,0.0,0.0,0.0,0.0,0.0038518328735632195,0.0,0.0023247109896551723,0.0,0.0,0.0,0.5078026188505746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024902508643678153,16.914686379310343,0.10189290790229882,0.10369310202873562,0.0,0.0,0.0,0.0,32.50790493103448,33.17636943103447,0.0,0.00606809101149425,0.07753726235632183,
BNBUSDT,6.029209461379311,0.0,0.0,1774.786764310345,1825.840679468965,0.0,3.783638152413794E-4,3.870026530344828E-4,0.0,0.0,0.0,0.005468742324137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.36643465517241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020501304715862066,0.0,-0.04803151165517241,0.0,0.03339388674482758,2.030950844689655,2.071527793379311,2.349250118689656,90.87819981379313,92.32335639310348,0.0,0.05110734834482759,0.0,0.0,0.0,0.0,0.004228162206896552,0.0,0.0,0.0,0.0,-0.006552940048275863,0.0,0.0,0.0,0.0,0.0,5.00184883862069E-4,0.06043135386206895,0.0,0.005433714782758622,0.11564306731034482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6593107771034483,0.6659584873793104,0.0,0.0,0.0,32.80902157931035,33.331321834482765,0.0,0.0,0.0,0.006645479027586208,0.0,0.0,0.0,0.013395282834482757,0.0,0.0,0.23907182344827588,0.0,0.0,6.117691368965517,6.213065028275862,0.0,0.0,0.3177874739310345,0.0,0.0,0.0,1.050514873724138,0.005595132793103446,0.14483306924137931,0.5781617140689654,0.0,0.0,0.0,0.005122822620689608,0.0,0.0,0.0,2.1039435924137933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022314070620689658,0.009223378731034486,0.0,0.0,0.0,0.0,0.009665201820689657,0.00986194528965517,0.0048152970344827436,0.0,0.0,0.0,0.0,0.0047464588275862064,0.0,0.0024028665772413793,0.0,0.0,0.0,0.5248199760689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025864216779310344,17.24786823448276,0.10574777087586204,0.10794029217931035,0.0,0.0,0.0,0.0,33.440005510344825,34.24083389655172,0.0,0.006261152841379309,0.08054184275862071,
BNTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BTCUSDC,1740.172739454023,1774.786764310345,0.0,0.0,836653.244167816,0.0,0.12112764613793102,0.12228626591379312,0.0,0.0,0.0,1.4607637712643677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17615.59398390805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3247431489022989,0.0,-31.392007649425295,0.0,10.650870982758622,618.5328030747127,623.1720172011496,722.1478983045977,32153.963090804602,32297.398208620696,0.0,13.96479847126437,0.0,0.0,0.0,0.0,1.2968614896551722,0.0,0.0,0.0,0.0,-1.1259670045977028,0.0,0.0,0.0,0.0,0.0,0.14881821248850574,22.307854126436784,0.0,1.6278828933333338,36.539167781609194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.31720786206893,200.62933771264366,0.0,0.0,0.0,9912.440636206897,9960.012172413795,0.0,0.0,0.0,1.6511519672413792,0.0,0.0,0.0,4.286182434482759,0.0,0.0,64.88177406321842,0.0,0.0,2033.3679957471265,2054.495383218391,0.0,0.0,102.01834154022991,0.0,0.0,0.0,327.72314442528733,1.412921637356322,42.61607337931035,167.44971152298857,0.0,0.0,0.0,0.6358183505746932,0.0,0.0,0.0,655.4857985632185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932928867816092,1.9585068166666673,0.0,0.0,0.0,0.0,3.2672035339080456,3.290571636206897,0.6251917528735585,0.0,0.0,0.0,0.0,0.5469905632183893,0.0,0.6489074886206897,0.0,0.0,0.0,168.45905819540232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.668462567816091,6857.1951206896565,31.975994559195403,32.34299997873564,0.0,0.0,0.0,0.0,11141.533706896551,11233.424067241378,0.0,2.0743262701149425,24.06333368390805,
BTCUSDT,1781.1050120919535,1825.840679468965,0.0,836653.244167816,0.0,0.0,0.12175574856551721,0.12330522377931032,0.0,0.0,0.0,1.4866082567816088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18021.71546666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37508870671954003,0.0,-31.364701825287355,0.0,10.888712855862066,634.7964676160918,641.2816161701147,741.234359335632,32735.321198390793,32958.9059337931,0.0,14.42007645057471,0.0,0.0,0.0,0.0,1.2867570827586206,0.0,0.0,0.0,0.0,-1.4948055177011481,0.0,0.0,0.0,0.0,0.0,0.1532247582781609,22.55563117471264,0.0,1.6635280312643672,37.477570209195385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.6618893862069,193.5213446367816,0.0,0.0,0.0,10108.238898620688,10191.387680689653,0.0,0.0,0.0,1.7171659365517236,0.0,0.0,0.0,4.376550449655172,0.0,0.0,66.16426959770112,0.0,0.0,2070.992385747126,2096.1319381839076,0.0,0.0,103.0136831195402,0.0,0.0,0.0,336.3613227563217,1.4833501528735629,43.95204936551724,173.120008491954,0.0,0.0,0.0,0.8900766850574511,0.0,0.0,0.0,667.9151748045975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7061730698850575,2.0069138439080474,0.0,0.0,0.0,0.0,3.314808382528734,3.3489088751724125,0.8827632804597649,0.0,0.0,0.0,0.0,0.8053502597701132,0.0,0.6712681461379308,0.0,0.0,0.0,172.4485472022988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.920052265057469,6929.395639999999,32.95837641540229,33.438614130114935,0.0,0.0,0.0,0.0,11362.705157241375,11494.134879310343,0.0,2.121472779770114,24.849906149425287,
BTSUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BTTUSDC,3.737007955172412E-4,3.783638152413794E-4,0.0,0.12112764613793102,0.12175574856551721,0.0,0.0,3.587260144827586E-8,0.0,0.0,0.0,5.149152275862069E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003942681034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.157610587586207E-7,0.0,-7.657431448275862E-6,0.0,2.846466048275862E-6,1.4882019048275858E-4,1.501976124827586E-4,1.6784331096551724E-4,0.006985273151724137,0.007016923986206899,0.0,4.129465793103448E-6,0.0,0.0,0.0,0.0,3.919529310344828E-7,0.0,0.0,0.0,0.0,1.237283586206896E-7,0.0,0.0,0.0,0.0,0.0,4.229534062068966E-8,4.722599241379309E-6,0.0,4.0491605517241365E-7,8.497541310344828E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.885712462068966E-5,7.91761771034483E-5,0.0,0.0,0.0,0.00244227104137931,0.0024487345103448273,0.0,0.0,0.0,5.470467655172414E-7,0.0,0.0,0.0,1.1005412E-6,0.0,0.0,1.3762393103448276E-5,0.0,0.0,4.685827931034482E-4,4.718184820689654E-4,0.0,0.0,2.7565928137931038E-5,0.0,0.0,0.0,7.530338420689654E-5,4.2181731034482757E-7,1.0668037999999999E-5,3.981485006896553E-5,0.0,0.0,0.0,1.1636703448275485E-7,0.0,0.0,0.0,1.677524248275862E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7901304137931036E-7,2.4625447586206906E-7,0.0,0.0,0.0,0.0,7.201244896551725E-7,7.260360896551723E-7,9.674537931034561E-8,0.0,0.0,0.0,0.0,9.392979310344571E-8,0.0,1.6921024E-7,0.0,0.0,0.0,4.038055841379311E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6709934620689656E-6,0.0011932876275862069,7.390060779310343E-6,7.43526247586207E-6,0.0,0.0,0.0,0.0,0.002609170662068965,0.0026502307931034483,0.0,5.014396758620688E-7,5.841175172413793E-6,
BTTUSDT,3.8100021672413787E-4,3.870026530344828E-4,0.0,0.12228626591379312,0.12330522377931032,0.0,3.587260144827586E-8,0.0,0.0,0.0,0.0,5.205960137931034E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004022560931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.22012084862069E-7,0.0,-7.630993896551724E-6,0.0,2.887488055172414E-6,1.5160825279310342E-4,1.5325192286206896E-4,1.7100180334482756E-4,0.0071041605724137934,0.007146128824137933,0.0,4.212263172413794E-6,0.0,0.0,0.0,0.0,3.932647931034483E-7,0.0,0.0,0.0,0.0,7.4947917241379E-8,0.0,0.0,0.0,0.0,0.0,4.316612575862068E-8,4.7835904137931024E-6,0.0,4.126693862068965E-7,8.661796965517242E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.836110400000002E-5,7.874437013793102E-5,0.0,0.0,0.0,0.002477020596551724,0.0024880391103448275,0.0,0.0,0.0,5.589357000000001E-7,0.0,0.0,0.0,1.1191538000000001E-6,0.0,0.0,1.4058522241379316E-5,0.0,0.0,4.758509862068966E-4,4.796387110344827E-4,0.0,0.0,2.7831119103448273E-5,0.0,0.0,0.0,7.688386475862068E-5,4.324153965517241E-7,1.0898346827586209E-5,4.0762066655172417E-5,0.0,0.0,0.0,1.501152068965479E-7,0.0,0.0,0.0,1.700930562068966E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8217149310344828E-7,2.568786793103448E-7,0.0,0.0,0.0,0.0,7.302757689655171E-7,7.374297896551724E-7,1.3062686206896627E-7,0.0,0.0,0.0,0.0,1.2866262068965268E-7,0.0,1.7323124275862068E-7,0.0,0.0,0.0,4.1007285034482754E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7121640896551723E-6,0.0012147541999999996,7.5350860310344835E-6,7.595250955172413E-6,0.0,0.0,0.0,0.0,0.0026486323379310336,0.0026964526034482755,0.0,5.106405655172413E-7,5.977217758620688E-6,
BUSDUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
BZRXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
