ativo,retornoBruto,retornoPercentual,LN,
BNBUSDC,0.3667299999999969,0.022399327321849016,0.02215214670062834,
BNBUSDT,0.36083333333333556,0.022014838713088958,0.021776010964845587,
BNTUSDT,0.16146333333333307,0.12886174211689827,0.12120981718758134,
BTCUSDC,-26.92433333333247,-0.0029088135758509326,-0.002913052396014509,
BTCUSDT,-30.670333333333474,-0.0033121284065218415,-0.0033176256455430845,
BTSUSDT,6.666666666627075E-7,2.754669164217738E-5,2.7546312239034684E-5,
BTTUSDC,1.991333333333325E-5,0.05938192698030842,0.05768565030777457,
BTTUSDT,1.9826666666666664E-5,0.05915111977405618,0.05746775688617417,
BUSDUSDT,-3.4999999999985043E-4,-3.4982159098839727E-4,-3.4988279283472575E-4,
BZRXUSDT,0.0,NaN,NaN,
CELOUSDT,0.0,NaN,NaN,
CELRUSDT,3.546666666666663E-4,0.08429058068604922,0.08092593045840461,
CHRUSDT,0.0036223333333333246,0.11311661410028173,0.10716384137841417,
CHZUSDT,-4.0643333333333954E-4,-0.03260247600203259,-0.03314577803629865,
CKBUSDT,0.0,NaN,NaN,
COMPUSDT,37.52233333333331,0.26341813859013574,0.23382085634484182,
COSUSDT,1.7466666666666672E-4,0.020191122071516743,0.01998998432367404,
COTIUSDT,0.0025140000000000162,0.09066538438420446,0.08678795438484571,
CRVUSDT,0.0,NaN,NaN,
CTKUSDT,0.0,NaN,NaN,
CTSIUSDT,0.00312033333333335,0.0795252780114013,0.07652138710560671,
CTXCUSDT,0.0043566666666666615,0.03974939934916821,0.038979721952973174,
CVCUSDT,3.199999999999384E-5,0.0011334521883890059,0.001132810316432322,
DASHUSDT,-0.18866666666669119,-0.0026838890785634284,-0.002687497166106905,
DATAUSDT,4.8633333333332474E-4,0.00938740582032005,0.009343617949338264,
DCRUSDT,0.0,NaN,NaN,
DENTUSDT,3.266666666666511E-7,0.001571847883619082,0.0015706138237348275,
DGBUSDT,0.0029560000000000003,Infinity,Infinity,
DIAUSDT,0.0,NaN,NaN,
DNTUSDT,0.0,NaN,NaN,
DOCKUSDT,0.001298866666666669,0.15312129142794295,0.14247243213573435,
DOGEUSDT,1.9321000000000138E-4,0.06939956202474407,0.06709733398008566,
DOTUSDT,0.0,NaN,NaN,
DUSKUSDT,0.006016666666666663,0.1749709189608375,0.1612433974692766,
EGLDUSDT,0.0,NaN,NaN,
ENJUSDT,0.005249333333333328,0.030036525238653855,0.02959426300955525,
EOSUSDC,0.009236666666667226,0.00368132065219573,0.0036745611754452822,
EOSUSDT,0.007986666666666586,0.0031831436865215057,0.0031780882100214238,
ETCUSDT,-0.028526666666667033,-0.004662644740577093,-0.004673548776197723,
ETHUSDC,3.104333333333301,0.013276348483833189,0.01318899011992217,
ETHUSDT,3.0266666666666424,0.012938638365057598,0.012855649261134156,
EURUSDT,0.006139999999999812,0.005479337957949859,0.005464380997008838,
