ativo,retornoBruto,retornoPercentual,LN,
BNBUSDC,0.3223666666666638,0.011207171477255917,0.011144836431644425,
BNBUSDT,0.3344733333333316,0.011629902928059987,0.01156279540847626,
BNTUSDT,0.0893866666666665,0.11414415296406166,0.10808653435794789,
BTCUSDC,1158.4373333333315,0.07218063052667056,0.06969454707993682,
BTCUSDT,1157.452666666668,0.07217731005938233,0.06969145014614102,
BTSUSDT,0.001541333333333346,0.08095663287637733,0.07784642025416803,
BTTUSDC,9.906666666666705E-6,0.032984839404230915,0.03245251375122779,
BTTUSDT,9.77666666666661E-6,0.03257549674022875,0.03205616350940915,
BUSDUSDT,1.6666666666775853E-5,1.6680956686387916E-5,1.6680817560777093E-5,
BZRXUSDT,0.0322566666666666,0.17786968109548718,0.16370745185634256,
CELOUSDT,0.0,NaN,NaN,
CELRUSDT,4.626666666666659E-4,0.10477053140096593,0.09963764951405626,
CHRUSDT,0.0010236666666666588,0.04059538130047957,0.03979303136765584,
CHZUSDT,6.17333333333336E-4,0.05805333258102263,0.05643074103237448,
CKBUSDT,0.0,NaN,NaN,
COMPUSDT,4.171999999999969,0.0390847742382745,0.03834030093326614,
COSUSDT,1.0899999999999972E-4,0.018159604598211754,0.01799668835221542,
COTIUSDT,0.0042666666666666755,0.11787565959719704,0.11143015172960898,
CRVUSDT,0.06743333333333357,0.11502160564020958,0.10887378198013883,
CTKUSDT,0.06172666666666671,0.06149156392061017,0.05967505481033802,
CTSIUSDT,0.0029796666666666582,0.08165707499771613,0.078494193958072,
CTXCUSDT,0.0017966666666666409,0.022415370539798474,0.022167838311185097,
CVCUSDT,0.015885666666666673,0.22339672524598164,0.20163119105797592,
DASHUSDT,8.87366666666665,0.1146868632037874,0.10857352529311948,
DATAUSDT,0.0011890000000000164,0.02914525235523424,0.028728605641395878,
DCRUSDT,3.0256666666666625,0.1765187477028447,0.16255986420735624,
DENTUSDT,7.843333333333347E-6,0.04228364002300178,0.04141411360522634,
DGBUSDT,6.999999999999958E-4,0.03348908415328422,0.032940538064830674,
DIAUSDT,0.1214333333333335,0.09754464883390912,0.0930755474484877,
DNTUSDT,0.012053666666666667,0.39929110122235345,0.335965752109837,
DOCKUSDT,7.689333333333308E-4,0.07168873143141252,0.06923565801456881,
DOGEUSDT,1.9572000000000036E-4,0.06754205849365902,0.06535886440181192,
DOTUSDT,0.24154000000000053,0.052296402574476764,0.050974826127670035,
DUSKUSDT,0.0012166666666666923,0.026146131805158124,0.025810165266577364,
EGLDUSDT,0.5768666666666631,0.07275708399899061,0.07023204845565953,
ENJUSDT,0.00520966666666664,0.03787645620421132,0.037176756662266226,
EOSUSDC,0.1211833333333332,0.045061459840081586,0.044075696931440506,
EOSUSDT,0.12174333333333331,0.04531620094818711,0.04431942428668836,
ETCUSDT,0.27707000000000015,0.05002316974092014,0.04881223034589608,
ETHUSDC,44.55966666666649,0.09611372104092308,0.0917709432169546,
ETHUSDT,44.50933333333336,0.09606496802822506,0.09172646416700382,
EURUSDT,0.00792666666666686,0.006727453271358597,0.006704924940021515,
FETUSDT,0.001872999999999965,0.03986180672805362,0.03908782617809601,
FILUSDT,-0.17136333333333553,-0.005733309065830583,-0.005749807573168553,
FIOUSDT,0.0010766666666666147,0.013888291697122801,0.013792733121105388,
FIROUSDT,0.0,NaN,NaN,
FLMUSDT,0.009250000000000036,0.05352080078690058,0.05213769852556481,
FTMUSDT,9.02E-4,0.04930847865303667,0.04813135544359985,
FTTUSDT,0.16743333333333377,0.044625881767622166,0.043658813438781134,
FUNUSDT,1.9003333333333363E-4,0.05090633092240382,0.04965296415750232,
GBPUSDT,0.009103333333333019,0.006951815846881537,0.006927763382957481,
GRTUSDT,0.0,NaN,NaN,
GTOUSDT,3.5299999999999915E-4,0.05459607155745716,0.05315782305273066,
GXSUSDT,0.009029999999999871,0.024494556765162878,0.024199375617952285,
HARDUSDT,0.1229933333333334,0.3264154281670206,0.2824801369408824,
HBARUSDT,0.0013536666666666697,0.043158051351811055,0.042252699870829656,
HIVEUSDT,0.0021266666666666934,0.01746222903437733,0.017311516303463628,
HNTUSDT,0.1324666666666665,0.11069329545137996,0.10498441084551949,
HOTUSDT,3.4163333333333407E-5,0.0693695218112289,0.06706924285632278,
ICXUSDT,0.02192333333333324,0.0608648978798616,0.05908451682085377,
INJUSDT,0.11951,0.11482844432487482,0.10870053148213253,
IOSTUSDT,2.8776666666666725E-4,0.05730577239658019,0.055723948305027096,
IOTAUSDT,0.01944000000000007,0.07136476548255688,0.06893331749736757,
IOTXUSDT,8.636666666666636E-5,0.011119026366382734,0.011057664430388655,
IRISUSDT,0.003035666666666652,0.057783333121835145,0.05617552335415795,
JSTUSDT,6.829999999999926E-4,0.031302036389189825,0.03082211692262583,
JUVUSDT,0.0,NaN,NaN,
KAVAUSDT,0.04330999999999974,0.02710500294143392,0.026744168116745987,
KEYUSDT,6.496666666666595E-5,0.02691431333287264,0.026558493515150713,
KMDUSDT,0.03302666666666659,0.06965593847105622,0.06733704393382961,
KNCUSDT,0.05036666666666667,0.056447997609085476,0.05491233547977527,
KSMUSDT,5.263166666666677,0.14841499236282485,0.1383827241802743,
LINKUSDC,0.5578233333333351,0.044110979784763193,0.04316578628656599,
LINKUSDT,0.5584299999999995,0.04419281615145887,0.04324416220763343,
LITUSDT,0.0,NaN,NaN,
LRCUSDT,0.013135000000000036,0.07805381464373173,0.07515739206059101,
LSKUSDT,0.0696066666666666,0.061126934549510015,0.059331489186134116,
LTCUSDC,6.265000000000015,0.09395339072013464,0.08979809863162203,
LTCUSDT,6.25533333333334,0.09390559400317255,0.08975440594639558,
LTOUSDT,0.01884899999999999,0.2342780910397857,0.21048625750066352,
LUNAUSDT,0.02512999999999993,0.07848791812853295,0.0755599843073049,
MANAUSDT,0.00518766666666666,0.06620496611690818,0.06410558316805305,
MATICUSDT,0.00121866666666667,0.0745635503344757,0.07191457945057808,
MBLUSDT,4.800000000000008E-5,0.03373945641986875,0.03318276795174906,
MDTUSDT,0.001377666666666666,0.09152106999712117,0.08757220052940001,
MFTUSDT,1.3203333333333374E-4,0.062233883765142384,0.0603741281068155,
MITHUSDT,3.806666666666672E-4,0.07750254496097742,0.07464590490571656,
MKRUSDT,4.515333333333388,0.008417099400190198,0.008381873149571875,
MTLUSDT,0.015773333333333417,0.051812677243811,0.05051503500388525,
NANOUSDT,0.0988866666666669,0.12130703773824103,0.11449500287474101,
NBSUSDT,2.3899999999999963E-4,0.04106058870690643,0.040239990347308796,
NEARUSDT,0.10124999999999962,0.12028178607067574,0.11358024836832327,
NEOUSDC,0.6622000000000021,0.041266537462064434,0.040437796689301204,
NEOUSDT,0.6618333333333339,0.04129292290670561,0.040463136128721496,
NKNUSDT,8.796666666666605E-4,0.04432686654908835,0.04337253102208504,
NMRUSDT,2.0055999999999976,0.07915748482117602,0.07618063004753715,
NULSUSDT,0.012490000000000001,0.054207716678963624,0.0527895053504862,
OCEANUSDT,-0.0016533333333332845,-0.0032237727240228553,-0.003228980274295162,
OGNUSDT,0.0038766666666667227,0.02642941550768141,0.026086192821025037,
OGUSDT,0.0,NaN,NaN,
OMGUSDT,0.18598666666666697,0.05485544848035584,0.053403741882096505,
ONEUSDT,2.3300000000000057E-4,0.04751223491027745,0.04641805285122065,
ONGUSDT,0.03674666666666665,0.2859885334786103,0.25152770935157837,
ONTUSDT,0.02888999999999986,0.0585730794963808,0.05692184982969355,
ORNUSDT,0.34785000000000044,0.20784536328871916,0.18883808079599348,
OXTUSDT,0.019473333333333398,0.08234547889209987,0.07913042603309241,
PAXGUSDT,-18.446333333333314,-0.0097373044563841,-0.009785022018374384,
PAXUSDT,6.666666666821364E-6,6.6722713747413565E-6,6.672249115237721E-6,
PERLUSDT,8.559999999999957E-4,0.04409492084206157,0.04315040567424503,
PNTUSDT,-0.0059733333333333305,-0.017086682494731886,-0.017234344304814166,
PSGUSDT,0.0,NaN,NaN,
QTUMUSDT,0.18393333333333306,0.08432667033437236,0.0809592140157585,
REEFUSDT,0.0,NaN,NaN,
RENUSDT,0.014222999999999986,0.04613937293533077,0.04510660049060021,
REPUSDT,0.6631000000000018,0.04758965673152149,0.046491960303252595,
RIFUSDT,0.0,NaN,NaN,
RLCUSDT,0.05527000000000004,0.06103989810117727,0.05924946316721568,
ROSEUSDT,0.008614666666666672,0.8157828282828288,0.5965166850779083,
RSRUSDT,0.0019153333333333349,0.11572078785193551,0.10950064255952374,
RUNEUSDT,0.11367666666666643,0.17073011995113796,0.15762758832759427,
RVNUSDT,7.123333333333304E-4,0.05597317897273357,0.054462786261454385,
SANDUSDT,0.0026115333333333393,0.06826146127935573,0.06603252450794345,
SCUSDT,1.9099999999999976E-4,0.07000012216426188,0.06765876264601565,
SFPUSDT,0.0,NaN,NaN,
SKLUSDT,0.008420333333333333,Infinity,Infinity,
SNXUSDT,0.3962999999999992,0.09700554830287178,0.09258423898574678,
SOLUSDT,0.1129633333333333,0.058920073926098215,0.05724959061342414,
SRMUSDT,0.03333666666666679,0.030939093203979695,0.030470127832941632,
STMXUSDT,1.1310000000000009E-4,0.05301562500000001,0.05165807159825339,
STORJUSDT,0.008426666666666638,0.02481253189902244,0.02450970015464104,
STPTUSDT,3.6566666666666865E-4,0.023601041285686852,0.023326842580907024,
STRAXUSDT,0.14819666666666662,1.0705788865343862,0.7278282235116359,
STXUSDT,0.020479999999999998,0.10126582278481022,0.09646026618756232,
SUSDUSDT,0.0,NaN,NaN,
SUSHIUSDT,0.2612666666666664,0.27288235908505354,0.24128390296017305,
SXPUSDT,0.03059999999999985,0.03222183222183217,0.03171359766345957,
TCTUSDT,3.355333333333356E-4,0.04552567546787545,0.04451979766044942,
TFUELUSDT,1.8443333333332743E-4,0.020258865313145913,0.02005638461975862,
THETAUSDT,0.005973000000000117,0.009456231091100165,0.009411800813576402,
TOMOUSDT,0.03313666666666659,0.05321079310363275,0.051843396502085005,
TRBUSDT,1.2098666666666702,0.048532823437385186,0.047391876008025274,
TROYUSDT,7.486000000000038E-5,0.0269900959399485,0.02663228721924727,
TRUUSDT,0.0,NaN,NaN,
TRXUSDC,0.001219666666666664,0.04574893723430851,0.044733315068373934,
TRXUSDT,0.0012203333333333302,0.045769937614862366,0.04475339653243061,
TUSDUSDT,-1.1102230246251565E-16,-1.1102230246251565E-16,-1.1102230246251565E-16,
TWTUSDT,0.0,NaN,NaN,
UMAUSDT,0.23719999999999963,0.031047933191968413,0.03057569589587948,
UNFIUSDT,1.048903333333333,1.151299950972859,0.7660722877849598,
UNIUSDT,0.294503333333334,0.0948559354879579,0.09062278884850776,
USDCUSDT,-6.666666666488297E-6,-6.672427195320019E-6,-6.672449456061379E-6,
UTKUSDT,0.007010000000000002,0.057487288830572414,0.05589561184768374,
VETUSDT,0.001296499999999999,0.11054458020343949,0.10485050780902562,
VITEUSDT,2.2666666666660423E-5,0.0013692837437824235,0.0013683471296930716,
VTHOUSDT,4.786666666666678E-5,0.06887950882578675,0.06661091177607985,
WANUSDT,0.028180000000000094,0.09964404422338036,0.09498653127522617,
WAVESUSDT,0.8806499999999993,0.19383430888177045,0.1771702355602317,
WINGUSDT,0.4202666666666701,0.042609133521911646,0.04172635364527492,
WINUSDC,-1.7599999999999831E-6,-0.019474771318973016,-0.019666903252456923,
WINUSDT,-1.7456666666666997E-6,-0.01934928470087527,-0.01953893246161158,
WNXMUSDT,0.04326666666666057,0.0018704544570276038,0.0018687073353581285,
WRXUSDT,9.733333333332428E-5,0.0012382220488333928,0.0012374560841366684,
WTCUSDT,0.0249133333333334,0.08048675425371554,0.07741163798518835,
XEMUSDT,0.044476666666666664,2.6276092949980305,1.2885738348875935,
XLMUSDT,0.027261333333333346,0.2888414063465716,0.25374368019397164,
XMRUSDT,0.4653333333333478,0.003847372845154462,0.0038399906349347447,
XRPUSDC,0.0883613333333334,0.2745047277517112,0.24255765432241475,
XRPUSDT,0.08824700000000013,0.27440812379310775,0.2424818541956343,
XTZUSDT,0.09883666666666624,0.04664762018633217,0.04559231381227497,
XVSUSDT,0.11416666666666675,0.03472257423534297,0.03413334657000057,
YFIIUSDT,153.14166666666688,0.09120503001919511,0.08728261771813273,
YFIUSDT,3617.971666666672,0.20949513342699788,0.19020302743603684,
ZECUSDC,4.378666666666696,0.06939909764267127,0.06709689973437423,
ZECUSDT,4.325666666666663,0.06855328635273472,0.06630566477479784,
ZENUSDT,1.9758000000000004,0.276888149781382,0.24442598494602671,
ZILUSDT,0.0026526666666666678,0.1287493933020547,0.12111028825350256,
ZRXUSDT,0.02022666666666667,0.05474310974784613,0.053297239408270164,
