ativo,retornoBruto,retornoPercentual,LN,
BNBUSDC,-0.03905714285713913,-0.002182184467220294,-0.0021845689012262243,
BNBUSDT,-0.03275714285714315,-0.0018306888276087285,-0.0018323665863493029,
BNTUSDT,0.0,NaN,NaN,
BTCUSDC,-305.624285714287,-0.03725248533317371,-0.03796408778426929,
BTCUSDT,-312.67714285714374,-0.03812909372457152,-0.038875030382010095,
BTSUSDT,0.0,NaN,NaN,
BTTUSDC,-2.3028571428571477E-5,-0.053556596564670045,-0.05504410575151403,
BTTUSDT,-2.3200000000000076E-5,-0.05399474681650451,-0.05550715689758441,
BUSDUSDT,-4.00000000000178E-4,-4.00165782967421E-4,-4.002458706606322E-4,
BZRXUSDT,0.0,NaN,NaN,
CELOUSDT,0.0,NaN,NaN,
CELRUSDT,-7.20000000000001E-4,-0.14511949323351592,-0.15679357798031449,
CHRUSDT,0.0,NaN,NaN,
CHZUSDT,0.003250857142857143,0.5865250786122995,0.46154613942471634,
CKBUSDT,0.0,NaN,NaN,
COMPUSDT,0.0,NaN,NaN,
COSUSDT,-0.001261428571428573,-0.07493211133740674,-0.07788815101410776,
COTIUSDT,0.0,NaN,NaN,
CRVUSDT,0.0,NaN,NaN,
CTKUSDT,0.0,NaN,NaN,
CTSIUSDT,0.0,NaN,NaN,
CTXCUSDT,0.0,NaN,NaN,
CVCUSDT,-0.0014371428571428521,-0.03624963966560957,-0.03692298021684365,
DASHUSDT,-3.519999999999996,-0.05029392553886347,-0.05160273756421906,
DATAUSDT,0.0,NaN,NaN,
DCRUSDT,0.0,NaN,NaN,
DENTUSDT,-3.114285714285697E-6,-0.012551096781622362,-0.012630527121931587,
DGBUSDT,0.0,NaN,NaN,
DIAUSDT,0.0,NaN,NaN,
DNTUSDT,0.0,NaN,NaN,
DOCKUSDT,6.440000000000039E-4,0.05695298977928864,0.05539023076119862,
DOGEUSDT,1.2899999999999934E-4,0.05178702514222766,0.05049064623680612,
DOTUSDT,0.0,NaN,NaN,
DUSKUSDT,-0.010857142857142864,-0.1579384871155446,-0.17190221172599562,
EGLDUSDT,0.0,NaN,NaN,
ENJUSDT,-0.0033871428571428594,-0.05526677699820526,-0.05685269504538985,
EOSUSDC,-0.18665714285714285,-0.061418270360725336,-0.06338534135647661,
EOSUSDT,-0.18682857142857223,-0.061618051007571784,-0.06359821776945711,
ETCUSDT,-0.20724285714285706,-0.04488024304073157,-0.045918546405975064,
ETHUSDC,-10.282857142857097,-0.05707534452955243,-0.05876889829955969,
ETHUSDT,-10.36714285714288,-0.057584726597526004,-0.05930925929501437,
EURUSDT,0.0,NaN,NaN,
FETUSDT,-0.004257142857142869,-0.09834983498349859,-0.10352867781273441,
FILUSDT,0.0,NaN,NaN,
FIOUSDT,0.0,NaN,NaN,
FIROUSDT,0.0,NaN,NaN,
FLMUSDT,0.0,NaN,NaN,
FTMUSDT,-0.001334285714285715,-0.10786464949763253,-0.11413741968185499,
FTTUSDT,0.0,NaN,NaN,
FUNUSDT,-5.07571428571428E-4,-0.13098134630981328,-0.14039068825071238,
GBPUSDT,0.0,NaN,NaN,
GRTUSDT,0.0,NaN,NaN,
GTOUSDT,-8.899999999999984E-4,-0.06904577191621397,-0.07154516716309556,
GXSUSDT,0.0,NaN,NaN,
HARDUSDT,0.0,NaN,NaN,
HBARUSDT,-0.004225714285714277,-0.11767982176957326,-0.12520027498224093,
HIVEUSDT,0.0,NaN,NaN,
HNTUSDT,0.0,NaN,NaN,
HOTUSDT,9.754285714285707E-5,0.12150979659388161,0.11467581019978798,
ICXUSDT,-0.011428571428571427,-0.07034822370735139,-0.07294519704671058,
INJUSDT,0.0,NaN,NaN,
IOSTUSDT,-5.254285714285717E-4,-0.11041066282420753,-0.11699534164601563,
IOTAUSDT,-0.010428571428571398,-0.03786307053941895,-0.03859850012895527,
IOTXUSDT,0.0,NaN,NaN,
IRISUSDT,0.0,NaN,NaN,
JSTUSDT,0.0,NaN,NaN,
JUVUSDT,0.0,NaN,NaN,
KAVAUSDT,0.0,NaN,NaN,
KEYUSDT,-6.857142857142847E-5,-0.046957542555272846,-0.04809582496173681,
KMDUSDT,0.0,NaN,NaN,
KNCUSDT,0.0,NaN,NaN,
KSMUSDT,0.0,NaN,NaN,
LINKUSDC,0.019500000000000295,0.007758811793393994,0.007728867004092654,
LINKUSDT,0.022971428571428643,0.009164743096520489,0.009123001677598986,
LITUSDT,0.0,NaN,NaN,
LRCUSDT,0.0,NaN,NaN,
LSKUSDT,0.0,NaN,NaN,
LTCUSDC,-2.587142857142858,-0.046751168133825516,-0.047879305667533685,
LTCUSDT,-2.575714285714284,-0.04661203174685247,-0.04773335612201844,
LTOUSDT,0.0,NaN,NaN,
LUNAUSDT,0.0,NaN,NaN,
MANAUSDT,0.0,NaN,NaN,
MATICUSDT,-0.0010214285714285724,-0.06875661121261667,-0.07123460860228374,
MBLUSDT,0.0,NaN,NaN,
MDTUSDT,0.0,NaN,NaN,
MFTUSDT,-5.557142857142848E-5,-0.05849624060150371,-0.06027693790458934,
MITHUSDT,-8.485714285714329E-4,-0.06475526000218068,-0.06694702993669073,
MKRUSDT,0.0,NaN,NaN,
MTLUSDT,-0.03610000000000002,-0.10786238688748506,-0.1141348835114443,
NANOUSDT,-0.022928571428571298,-0.02851660359255892,-0.028931100987538677,
NBSUSDT,0.0,NaN,NaN,
NEARUSDT,0.0,NaN,NaN,
NEOUSDC,-0.10857142857142765,-0.014944449906597046,-0.015057243366333076,
NEOUSDT,-0.12057142857142988,-0.016582183975794917,-0.01672120740594266,
NKNUSDT,-0.00400428571428571,-0.11199456608598357,-0.11877741673614864,
NMRUSDT,0.0,NaN,NaN,
NULSUSDT,-0.028914285714285726,-0.0839764334909966,-0.0877131870090402,
OCEANUSDT,0.0,NaN,NaN,
OGNUSDT,0.0,NaN,NaN,
OGUSDT,0.0,NaN,NaN,
OMGUSDT,-0.035014285714285776,-0.043147610245577006,-0.04410614210666213,
ONEUSDT,-7.300000000000006E-4,-0.11845155308298572,-0.12607531902084212,
ONGUSDT,-0.016614285714285693,-0.1127265678007171,-0.11960207788678832,
ONTUSDT,-0.05335714285714299,-0.0849636032757054,-0.08879143665697395,
ORNUSDT,0.0,NaN,NaN,
OXTUSDT,0.0,NaN,NaN,
PAXGUSDT,0.0,NaN,NaN,
PAXUSDT,-3.857142857142115E-4,-3.8594585322615504E-4,-3.86020349495267E-4,
PERLUSDT,-0.0046542857142857046,-0.13147699757869225,-0.14096120842279558,
PNTUSDT,0.0,NaN,NaN,
PSGUSDT,0.0,NaN,NaN,
QTUMUSDT,-0.10200000000000031,-0.057935735150925205,-0.05968178502462155,
REEFUSDT,0.0,NaN,NaN,
